"md_id","busi_date","dept_id","dept_name","flow_stage","total_cnt","rollback_cnt"
6257,"2023-04-13","4003",承办复核部A,承办单位复核,182,29
6258,"2023-04-13","5001",结案一部,办结,252,34
6259,"2023-04-13","5002",结案二部,办结,177,18
6260,"2023-04-13","6001",客户回访一组,回访,59,8
6261,"2023-04-13","6002",客户回访二组,回访,160,17
6262,"2023-04-13","6003",客户回访三组,回访,196,26
6263,"2023-04-13","7001",档案管理部,归档,183,18
6264,"2023-04-13","8001",异常工单组,挂起,225,40
6265,"2023-04-14","1001",客服一部,话务员暂存,299,0
6266,"2023-04-14","1001",客服一部,话务员受理,184,33
6267,"2023-04-14","1002",客服二部,话务员受理,185,22
6268,"2023-04-14","2001",业务一科,话务员办理,173,33
6269,"2023-04-14","2002",业务二科,话务员办理,217,17
6270,"2023-04-14","3001",热线审核中心,热线审核,133,15
6271,"2023-04-14","3002",热线复核中心,热线复核,194,8
6272,"2023-04-14","4001",承办单位A,承办单位审核,249,2
6273,"2023-04-14","4001",承办单位A,承办单位处理,286,23
6274,"2023-04-14","4002",承办单位B,承办单位处理,92,18
6275,"2023-04-14","4003",承办复核部A,承办单位复核,208,30
6276,"2023-04-14","5001",结案一部,办结,144,18
6277,"2023-04-14","5002",结案二部,办结,205,26
6278,"2023-04-14","6001",客户回访一组,回访,233,17
6279,"2023-04-14","6002",客户回访二组,回访,207,40
6280,"2023-04-14","6003",客户回访三组,回访,73,8
6281,"2023-04-14","7001",档案管理部,归档,192,3
6282,"2023-04-14","8001",异常工单组,挂起,221,35
6283,"2023-04-15","1001",客服一部,话务员暂存,159,0
6284,"2023-04-15","1001",客服一部,话务员受理,78,10
6285,"2023-04-15","1002",客服二部,话务员受理,139,11
6286,"2023-04-15","2001",业务一科,话务员办理,267,2
6287,"2023-04-15","2002",业务二科,话务员办理,216,33
6288,"2023-04-15","3001",热线审核中心,热线审核,270,29
6289,"2023-04-15","3002",热线复核中心,热线复核,56,4
6290,"2023-04-15","4001",承办单位A,承办单位审核,281,17
6291,"2023-04-15","4001",承办单位A,承办单位处理,80,8
6292,"2023-04-15","4002",承办单位B,承办单位处理,166,24
6293,"2023-04-15","4003",承办复核部A,承办单位复核,74,8
6294,"2023-04-15","5001",结案一部,办结,204,20
6295,"2023-04-15","5002",结案二部,办结,51,7
6296,"2023-04-15","6001",客户回访一组,回访,280,6
6297,"2023-04-15","6002",客户回访二组,回访,112,3
6298,"2023-04-15","6003",客户回访三组,回访,217,15
6299,"2023-04-15","7001",档案管理部,归档,106,1
6300,"2023-04-15","8001",异常工单组,挂起,129,13
6301,"2023-04-16","1001",客服一部,话务员暂存,67,0
6302,"2023-04-16","1001",客服一部,话务员受理,195,8
6303,"2023-04-16","1002",客服二部,话务员受理,271,50
6304,"2023-04-16","2001",业务一科,话务员办理,202,6
6305,"2023-04-16","2002",业务二科,话务员办理,224,44
6306,"2023-04-16","3001",热线审核中心,热线审核,77,11
6307,"2023-04-16","3002",热线复核中心,热线复核,267,22
6308,"2023-04-16","4001",承办单位A,承办单位审核,153,29
6309,"2023-04-16","4001",承办单位A,承办单位处理,134,23
6310,"2023-04-16","4002",承办单位B,承办单位处理,183,21
6311,"2023-04-16","4003",承办复核部A,承办单位复核,248,19
6312,"2023-04-16","5001",结案一部,办结,152,14
6313,"2023-04-16","5002",结案二部,办结,125,6
6314,"2023-04-16","6001",客户回访一组,回访,205,37
6315,"2023-04-16","6002",客户回访二组,回访,182,10
6316,"2023-04-16","6003",客户回访三组,回访,153,17
6317,"2023-04-16","7001",档案管理部,归档,299,30
6318,"2023-04-16","8001",异常工单组,挂起,149,9
6319,"2023-04-17","1001",客服一部,话务员暂存,239,0
6320,"2023-04-17","1001",客服一部,话务员受理,192,0
6321,"2023-04-17","1002",客服二部,话务员受理,139,21
6322,"2023-04-17","2001",业务一科,话务员办理,52,4
6323,"2023-04-17","2002",业务二科,话务员办理,74,4
6324,"2023-04-17","3001",热线审核中心,热线审核,277,45
6325,"2023-04-17","3002",热线复核中心,热线复核,268,32
6326,"2023-04-17","4001",承办单位A,承办单位审核,51,9
6327,"2023-04-17","4001",承办单位A,承办单位处理,231,9
6328,"2023-04-17","4002",承办单位B,承办单位处理,214,12
6329,"2023-04-17","4003",承办复核部A,承办单位复核,60,12
6330,"2023-04-17","5001",结案一部,办结,94,9
6331,"2023-04-17","5002",结案二部,办结,144,22
6332,"2023-04-17","6001",客户回访一组,回访,108,9
6333,"2023-04-17","6002",客户回访二组,回访,262,28
6334,"2023-04-17","6003",客户回访三组,回访,255,15
6335,"2023-04-17","7001",档案管理部,归档,217,36
6336,"2023-04-17","8001",异常工单组,挂起,108,2
6337,"2023-04-18","1001",客服一部,话务员暂存,204,0
6338,"2023-04-18","1001",客服一部,话务员受理,154,3
6339,"2023-04-18","1002",客服二部,话务员受理,256,6
6340,"2023-04-18","2001",业务一科,话务员办理,224,23
6341,"2023-04-18","2002",业务二科,话务员办理,224,43
6342,"2023-04-18","3001",热线审核中心,热线审核,127,9
6343,"2023-04-18","3002",热线复核中心,热线复核,180,5
6344,"2023-04-18","4001",承办单位A,承办单位审核,203,38
6345,"2023-04-18","4001",承办单位A,承办单位处理,165,11
6346,"2023-04-18","4002",承办单位B,承办单位处理,123,23
6347,"2023-04-18","4003",承办复核部A,承办单位复核,72,7
6348,"2023-04-18","5001",结案一部,办结,72,13
6349,"2023-04-18","5002",结案二部,办结,57,4
6350,"2023-04-18","6001",客户回访一组,回访,91,15
6351,"2023-04-18","6002",客户回访二组,回访,254,19
6352,"2023-04-18","6003",客户回访三组,回访,222,6
6353,"2023-04-18","7001",档案管理部,归档,276,52
6354,"2023-04-18","8001",异常工单组,挂起,115,23
6355,"2023-04-19","1001",客服一部,话务员暂存,245,0
6356,"2023-04-19","1001",客服一部,话务员受理,196,30
6357,"2023-04-19","1002",客服二部,话务员受理,158,2
6358,"2023-04-19","2001",业务一科,话务员办理,199,23
6359,"2023-04-19","2002",业务二科,话务员办理,153,18
6360,"2023-04-19","3001",热线审核中心,热线审核,53,2
6361,"2023-04-19","3002",热线复核中心,热线复核,273,45
6362,"2023-04-19","4001",承办单位A,承办单位审核,267,37
6363,"2023-04-19","4001",承办单位A,承办单位处理,56,9
6364,"2023-04-19","4002",承办单位B,承办单位处理,88,7
6365,"2023-04-19","4003",承办复核部A,承办单位复核,216,36
6366,"2023-04-19","5001",结案一部,办结,186,27
6367,"2023-04-19","5002",结案二部,办结,99,2
6368,"2023-04-19","6001",客户回访一组,回访,94,13
6369,"2023-04-19","6002",客户回访二组,回访,111,18
6370,"2023-04-19","6003",客户回访三组,回访,177,12
6371,"2023-04-19","7001",档案管理部,归档,97,17
6372,"2023-04-19","8001",异常工单组,挂起,173,23
6373,"2023-04-20","1001",客服一部,话务员暂存,144,0
6374,"2023-04-20","1001",客服一部,话务员受理,161,18
6375,"2023-04-20","1002",客服二部,话务员受理,218,30
6376,"2023-04-20","2001",业务一科,话务员办理,89,7
6377,"2023-04-20","2002",业务二科,话务员办理,227,42
6378,"2023-04-20","3001",热线审核中心,热线审核,107,1
6379,"2023-04-20","3002",热线复核中心,热线复核,271,47
6380,"2023-04-20","4001",承办单位A,承办单位审核,131,22
6381,"2023-04-20","4001",承办单位A,承办单位处理,110,14
6382,"2023-04-20","4002",承办单位B,承办单位处理,252,5
6383,"2023-04-20","4003",承办复核部A,承办单位复核,192,21
6384,"2023-04-20","5001",结案一部,办结,191,8
6385,"2023-04-20","5002",结案二部,办结,202,19
6386,"2023-04-20","6001",客户回访一组,回访,231,13
6387,"2023-04-20","6002",客户回访二组,回访,145,29
6388,"2023-04-20","6003",客户回访三组,回访,222,24
6389,"2023-04-20","7001",档案管理部,归档,195,22
6390,"2023-04-20","8001",异常工单组,挂起,210,35
6391,"2023-04-21","1001",客服一部,话务员暂存,64,0
6392,"2023-04-21","1001",客服一部,话务员受理,193,9
6393,"2023-04-21","1002",客服二部,话务员受理,248,13
6394,"2023-04-21","2001",业务一科,话务员办理,62,8
6395,"2023-04-21","2002",业务二科,话务员办理,286,52
6396,"2023-04-21","3001",热线审核中心,热线审核,281,19
6397,"2023-04-21","3002",热线复核中心,热线复核,215,37
6398,"2023-04-21","4001",承办单位A,承办单位审核,200,14
6399,"2023-04-21","4001",承办单位A,承办单位处理,257,48
6400,"2023-04-21","4002",承办单位B,承办单位处理,117,1
6401,"2023-04-21","4003",承办复核部A,承办单位复核,208,19
6402,"2023-04-21","5001",结案一部,办结,200,37
6403,"2023-04-21","5002",结案二部,办结,180,10
6404,"2023-04-21","6001",客户回访一组,回访,180,25
6405,"2023-04-21","6002",客户回访二组,回访,220,32
6406,"2023-04-21","6003",客户回访三组,回访,243,48
6407,"2023-04-21","7001",档案管理部,归档,163,24
6408,"2023-04-21","8001",异常工单组,挂起,203,34
6409,"2023-04-22","1001",客服一部,话务员暂存,108,0
6410,"2023-04-22","1001",客服一部,话务员受理,70,3
6411,"2023-04-22","1002",客服二部,话务员受理,280,54
6412,"2023-04-22","2001",业务一科,话务员办理,205,24
6413,"2023-04-22","2002",业务二科,话务员办理,196,15
6414,"2023-04-22","3001",热线审核中心,热线审核,277,41
6415,"2023-04-22","3002",热线复核中心,热线复核,63,2
6416,"2023-04-22","4001",承办单位A,承办单位审核,212,12
6417,"2023-04-22","4001",承办单位A,承办单位处理,124,21
6418,"2023-04-22","4002",承办单位B,承办单位处理,144,15
6419,"2023-04-22","4003",承办复核部A,承办单位复核,235,19
6420,"2023-04-22","5001",结案一部,办结,213,9
6421,"2023-04-22","5002",结案二部,办结,205,9
6422,"2023-04-22","6001",客户回访一组,回访,172,8
6423,"2023-04-22","6002",客户回访二组,回访,82,4
6424,"2023-04-22","6003",客户回访三组,回访,187,37
6425,"2023-04-22","7001",档案管理部,归档,246,5
6426,"2023-04-22","8001",异常工单组,挂起,96,14
6427,"2023-04-23","1001",客服一部,话务员暂存,98,0
6428,"2023-04-23","1001",客服一部,话务员受理,257,45
6429,"2023-04-23","1002",客服二部,话务员受理,184,5
6430,"2023-04-23","2001",业务一科,话务员办理,297,29
6431,"2023-04-23","2002",业务二科,话务员办理,275,30
6432,"2023-04-23","3001",热线审核中心,热线审核,246,46
6433,"2023-04-23","3002",热线复核中心,热线复核,235,16
6434,"2023-04-23","4001",承办单位A,承办单位审核,161,11
6435,"2023-04-23","4001",承办单位A,承办单位处理,179,22
6436,"2023-04-23","4002",承办单位B,承办单位处理,284,45
6437,"2023-04-23","4003",承办复核部A,承办单位复核,225,9
6438,"2023-04-23","5001",结案一部,办结,125,19
6439,"2023-04-23","5002",结案二部,办结,219,13
6440,"2023-04-23","6001",客户回访一组,回访,162,26
6441,"2023-04-23","6002",客户回访二组,回访,185,0
6442,"2023-04-23","6003",客户回访三组,回访,151,24
6443,"2023-04-23","7001",档案管理部,归档,61,2
6444,"2023-04-23","8001",异常工单组,挂起,194,7
6445,"2023-04-24","1001",客服一部,话务员暂存,176,0
6446,"2023-04-24","1001",客服一部,话务员受理,201,26
6447,"2023-04-24","1002",客服二部,话务员受理,178,10
6448,"2023-04-24","2001",业务一科,话务员办理,233,16
6449,"2023-04-24","2002",业务二科,话务员办理,87,14
6450,"2023-04-24","3001",热线审核中心,热线审核,246,47
6451,"2023-04-24","3002",热线复核中心,热线复核,74,0
6452,"2023-04-24","4001",承办单位A,承办单位审核,61,4
6453,"2023-04-24","4001",承办单位A,承办单位处理,295,24
6454,"2023-04-24","4002",承办单位B,承办单位处理,181,17
6455,"2023-04-24","4003",承办复核部A,承办单位复核,158,6
6456,"2023-04-24","5001",结案一部,办结,128,16
6457,"2023-04-24","5002",结案二部,办结,241,10
6458,"2023-04-24","6001",客户回访一组,回访,280,13
6459,"2023-04-24","6002",客户回访二组,回访,108,20
6460,"2023-04-24","6003",客户回访三组,回访,96,3
6461,"2023-04-24","7001",档案管理部,归档,258,13
6462,"2023-04-24","8001",异常工单组,挂起,201,31
6463,"2023-04-25","1001",客服一部,话务员暂存,253,0
6464,"2023-04-25","1001",客服一部,话务员受理,298,16
6465,"2023-04-25","1002",客服二部,话务员受理,106,0
6466,"2023-04-25","2001",业务一科,话务员办理,198,24
6467,"2023-04-25","2002",业务二科,话务员办理,116,11
6468,"2023-04-25","3001",热线审核中心,热线审核,140,26
6469,"2023-04-25","3002",热线复核中心,热线复核,172,2
6470,"2023-04-25","4001",承办单位A,承办单位审核,300,47
6471,"2023-04-25","4001",承办单位A,承办单位处理,189,23
6472,"2023-04-25","4002",承办单位B,承办单位处理,297,52
6473,"2023-04-25","4003",承办复核部A,承办单位复核,194,25
6474,"2023-04-25","5001",结案一部,办结,253,38
6475,"2023-04-25","5002",结案二部,办结,189,2
6476,"2023-04-25","6001",客户回访一组,回访,66,9
6477,"2023-04-25","6002",客户回访二组,回访,247,7
6478,"2023-04-25","6003",客户回访三组,回访,189,28
6479,"2023-04-25","7001",档案管理部,归档,284,5
6480,"2023-04-25","8001",异常工单组,挂起,156,1
6481,"2023-04-26","1001",客服一部,话务员暂存,244,0
6482,"2023-04-26","1001",客服一部,话务员受理,127,7
6483,"2023-04-26","1002",客服二部,话务员受理,64,11
6484,"2023-04-26","2001",业务一科,话务员办理,219,25
6485,"2023-04-26","2002",业务二科,话务员办理,266,14
6486,"2023-04-26","3001",热线审核中心,热线审核,58,1
6487,"2023-04-26","3002",热线复核中心,热线复核,122,23
6488,"2023-04-26","4001",承办单位A,承办单位审核,134,22
6489,"2023-04-26","4001",承办单位A,承办单位处理,105,8
6490,"2023-04-26","4002",承办单位B,承办单位处理,93,1
6491,"2023-04-26","4003",承办复核部A,承办单位复核,144,14
6492,"2023-04-26","5001",结案一部,办结,197,39
6493,"2023-04-26","5002",结案二部,办结,210,34
6494,"2023-04-26","6001",客户回访一组,回访,58,11
6495,"2023-04-26","6002",客户回访二组,回访,230,12
6496,"2023-04-26","6003",客户回访三组,回访,131,6
6497,"2023-04-26","7001",档案管理部,归档,148,29
6498,"2023-04-26","8001",异常工单组,挂起,76,13
6499,"2023-04-27","1001",客服一部,话务员暂存,143,0
6500,"2023-04-27","1001",客服一部,话务员受理,299,24
6501,"2023-04-27","1002",客服二部,话务员受理,244,8
6502,"2023-04-27","2001",业务一科,话务员办理,198,37
6503,"2023-04-27","2002",业务二科,话务员办理,194,1
6504,"2023-04-27","3001",热线审核中心,热线审核,287,31
6505,"2023-04-27","3002",热线复核中心,热线复核,112,9
6506,"2023-04-27","4001",承办单位A,承办单位审核,269,43
6507,"2023-04-27","4001",承办单位A,承办单位处理,151,10
6508,"2023-04-27","4002",承办单位B,承办单位处理,92,0
6509,"2023-04-27","4003",承办复核部A,承办单位复核,171,24
6510,"2023-04-27","5001",结案一部,办结,107,20
6511,"2023-04-27","5002",结案二部,办结,106,3
6512,"2023-04-27","6001",客户回访一组,回访,54,6
6513,"2023-04-27","6002",客户回访二组,回访,113,15
6514,"2023-04-27","6003",客户回访三组,回访,125,4
6515,"2023-04-27","7001",档案管理部,归档,289,28
6516,"2023-04-27","8001",异常工单组,挂起,210,16
6517,"2023-04-28","1001",客服一部,话务员暂存,94,0
