"md_id","busi_time","sub_name","area","order_cnt","finish_cnt","avg_handler_time","satisfaction_cnt","negative_cnt","reply_on_time_cnt"
66470,"2023-02-13",科教文体,E区,43,41,3.75,34,5,34
66471,"2023-02-13",科教文体,F区,44,41,4.03,29,3,33
66472,"2023-02-13",科教文体,G区,51,45,3.23,36,0,39
66473,"2023-02-13",科教文体,H区,45,44,3.14,31,4,44
66474,"2023-02-13",科教文体,I区,37,34,1.21,24,3,29
66475,"2023-02-13",公卫医疗,A区,6,4,4.14,2,0,3
66476,"2023-02-13",公卫医疗,B区,10,10,1.22,7,0,9
66477,"2023-02-13",公卫医疗,C区,8,7,3.21,4,0,7
66478,"2023-02-13",公卫医疗,D区,7,5,4.76,4,0,5
66479,"2023-02-13",公卫医疗,E区,9,7,1.24,4,0,6
66480,"2023-02-13",公卫医疗,F区,4,3,3.62,2,0,3
66481,"2023-02-13",公卫医疗,G区,7,5,2.88,3,0,4
66482,"2023-02-13",公卫医疗,H区,4,3,2.6,2,0,2
66483,"2023-02-13",公卫医疗,I区,5,5,4.79,3,0,5
66484,"2023-02-13",城乡建设,A区,14,13,2.5,11,0,11
66485,"2023-02-13",城乡建设,B区,16,13,2.67,9,0,10
66486,"2023-02-13",城乡建设,C区,12,9,2.59,6,0,8
66487,"2023-02-13",城乡建设,D区,17,13,4.37,9,1,10
66488,"2023-02-13",城乡建设,E区,15,13,2.2,11,1,11
66489,"2023-02-13",城乡建设,F区,17,16,1.27,14,0,14
66490,"2023-02-13",城乡建设,G区,12,12,4.27,8,0,10
66491,"2023-02-13",城乡建设,H区,11,9,4.38,7,1,7
66492,"2023-02-13",城乡建设,I区,15,12,3.4,10,1,12
66493,"2023-02-13",交通运输,A区,18,14,4.43,12,1,14
66494,"2023-02-13",交通运输,B区,12,9,1.4,8,1,7
66495,"2023-02-13",交通运输,C区,14,14,2.57,11,2,14
66496,"2023-02-13",交通运输,D区,15,15,1.32,13,2,13
66497,"2023-02-13",交通运输,E区,19,17,3.98,15,1,17
66498,"2023-02-13",交通运输,F区,8,7,4.41,4,1,5
66499,"2023-02-13",交通运输,G区,19,17,4.45,14,0,13
66500,"2023-02-13",交通运输,H区,10,9,3.24,6,0,8
66501,"2023-02-13",交通运输,I区,16,14,2.7,12,1,12
66502,"2023-02-13",农林牧渔,A区,9,9,4.31,8,0,9
66503,"2023-02-13",农林牧渔,B区,9,8,2.47,7,0,8
66504,"2023-02-13",农林牧渔,C区,19,17,1.86,15,1,16
66505,"2023-02-13",农林牧渔,D区,10,10,4.35,8,0,8
66506,"2023-02-13",农林牧渔,E区,7,6,4.85,5,0,6
66507,"2023-02-13",农林牧渔,F区,13,11,2.71,7,1,8
66508,"2023-02-13",农林牧渔,G区,12,10,3.56,7,1,9
66509,"2023-02-13",农林牧渔,H区,10,9,2.5,7,0,9
66510,"2023-02-13",农林牧渔,I区,10,10,1.11,7,1,8
66511,"2023-02-14",科教文体,A区,22,22,2.8,15,0,18
66512,"2023-02-14",科教文体,B区,26,21,2.74,14,2,17
66513,"2023-02-14",科教文体,C区,30,25,2.26,18,0,21
66514,"2023-02-14",科教文体,D区,28,22,4.63,15,1,21
66515,"2023-02-14",科教文体,E区,29,25,3.23,22,3,23
66516,"2023-02-14",科教文体,F区,24,23,3.65,19,1,22
66517,"2023-02-14",科教文体,G区,22,20,4.85,16,2,16
66518,"2023-02-14",科教文体,H区,38,34,4.89,23,0,33
66519,"2023-02-14",科教文体,I区,31,28,3.32,22,0,24
66520,"2023-02-14",公卫医疗,A区,35,35,1.93,28,0,35
66521,"2023-02-14",公卫医疗,B区,36,33,3.19,23,3,33
66522,"2023-02-14",公卫医疗,C区,33,32,3.53,28,1,30
66523,"2023-02-14",公卫医疗,D区,42,38,2.64,27,1,37
66524,"2023-02-14",公卫医疗,E区,39,38,1.94,34,3,37
66525,"2023-02-14",公卫医疗,F区,31,26,1.37,18,1,22
66526,"2023-02-14",公卫医疗,G区,40,32,4.27,28,2,28
66527,"2023-02-14",公卫医疗,H区,31,31,1.64,21,3,27
66528,"2023-02-14",公卫医疗,I区,29,29,2.93,23,4,26
66529,"2023-02-14",城乡建设,A区,10,10,3.37,9,1,10
66530,"2023-02-14",城乡建设,B区,12,11,2.07,7,0,9
66531,"2023-02-14",城乡建设,C区,7,6,1.8,5,0,4
66532,"2023-02-14",城乡建设,D区,5,5,3.52,3,0,5
66533,"2023-02-14",城乡建设,E区,9,9,4.74,8,0,8
66534,"2023-02-14",城乡建设,F区,8,7,3.25,6,1,7
66535,"2023-02-14",城乡建设,G区,8,8,4.07,5,0,6
66536,"2023-02-14",城乡建设,H区,9,7,2.53,5,1,5
66537,"2023-02-14",城乡建设,I区,4,4,1.88,2,0,3
66538,"2023-02-14",交通运输,A区,15,12,4.84,8,0,11
66539,"2023-02-14",交通运输,B区,25,23,3.08,19,3,22
66540,"2023-02-14",交通运输,C区,24,22,4.65,16,3,17
66541,"2023-02-14",交通运输,D区,24,22,3.78,17,3,18
66542,"2023-02-14",交通运输,E区,21,16,3.24,13,1,14
66543,"2023-02-14",交通运输,F区,21,18,1.71,16,0,14
66544,"2023-02-14",交通运输,G区,23,21,3.14,16,3,18
66545,"2023-02-14",交通运输,H区,21,19,3.13,16,1,17
66546,"2023-02-14",交通运输,I区,12,10,2.78,8,1,8
66547,"2023-02-14",农林牧渔,A区,6,5,3.38,3,0,5
66548,"2023-02-14",农林牧渔,B区,9,7,2.98,6,0,5
66549,"2023-02-14",农林牧渔,C区,13,11,1.21,7,0,9
66550,"2023-02-14",农林牧渔,D区,9,9,1.17,7,0,7
66551,"2023-02-14",农林牧渔,E区,18,15,2.5,12,1,14
66552,"2023-02-14",农林牧渔,F区,9,7,3.42,4,1,5
66553,"2023-02-14",农林牧渔,G区,19,19,2.98,14,0,18
66554,"2023-02-14",农林牧渔,H区,12,12,1.89,10,1,10
66555,"2023-02-14",农林牧渔,I区,12,12,1.44,10,1,9
66556,"2023-02-15",科教文体,A区,4,3,2.9,2,0,3
66557,"2023-02-15",科教文体,B区,4,3,2.9,2,0,3
66558,"2023-02-15",科教文体,C区,8,6,4.87,5,0,6
66559,"2023-02-15",科教文体,D区,5,4,2.47,2,0,4
66560,"2023-02-15",科教文体,E区,6,4,3.72,3,0,4
66561,"2023-02-15",科教文体,F区,6,5,4.02,3,0,4
66562,"2023-02-15",科教文体,G区,11,10,4.48,8,0,10
66563,"2023-02-15",科教文体,H区,5,4,3.32,2,0,4
66564,"2023-02-15",科教文体,I区,3,3,3.78,2,0,3
66565,"2023-02-15",公卫医疗,A区,18,18,3.33,16,0,17
66566,"2023-02-15",公卫医疗,B区,27,24,3.84,16,3,24
66567,"2023-02-15",公卫医疗,C区,25,24,2.84,20,3,22
66568,"2023-02-15",公卫医疗,D区,20,20,2.51,17,3,18
66569,"2023-02-15",公卫医疗,E区,16,16,1.88,13,2,15
66570,"2023-02-15",公卫医疗,F区,20,16,4.28,13,1,16
66571,"2023-02-15",公卫医疗,G区,17,15,1.88,11,0,15
66572,"2023-02-15",公卫医疗,H区,22,19,2.05,15,1,16
66573,"2023-02-15",公卫医疗,I区,22,22,2.28,17,0,19
66574,"2023-02-15",城乡建设,A区,19,16,1.56,12,0,16
66575,"2023-02-15",城乡建设,B区,22,21,2.78,16,0,16
66576,"2023-02-15",城乡建设,C区,35,28,3.24,20,2,22
66577,"2023-02-15",城乡建设,D区,28,22,1.45,17,2,20
66578,"2023-02-15",城乡建设,E区,26,20,2.84,16,3,18
66579,"2023-02-15",城乡建设,F区,25,22,3.72,17,0,22
66580,"2023-02-15",城乡建设,G区,23,19,4.66,13,1,18
66581,"2023-02-15",城乡建设,H区,22,20,2.93,16,3,19
66582,"2023-02-15",城乡建设,I区,28,28,2.52,22,2,26
66583,"2023-02-15",交通运输,A区,21,19,2.82,17,0,15
66584,"2023-02-15",交通运输,B区,33,30,3.78,22,0,24
66585,"2023-02-15",交通运输,C区,30,26,1.05,19,1,26
66586,"2023-02-15",交通运输,D区,26,23,3.51,18,3,23
66587,"2023-02-15",交通运输,E区,32,29,3.78,26,2,28
66588,"2023-02-15",交通运输,F区,19,17,2.12,14,2,13
66589,"2023-02-15",交通运输,G区,27,27,3.91,19,4,23
66590,"2023-02-15",交通运输,H区,23,23,3.71,19,0,19
66591,"2023-02-15",交通运输,I区,28,23,3.57,17,0,18
66592,"2023-02-15",农林牧渔,A区,16,14,1.06,12,0,13
66593,"2023-02-15",农林牧渔,B区,11,11,2.98,7,0,8
66594,"2023-02-15",农林牧渔,C区,16,15,3.21,12,1,15
66595,"2023-02-15",农林牧渔,D区,21,17,3.34,14,2,16
66596,"2023-02-15",农林牧渔,E区,14,14,2.88,10,1,14
66597,"2023-02-15",农林牧渔,F区,13,12,1.69,8,1,10
66598,"2023-02-15",农林牧渔,G区,16,14,2.61,12,0,12
66599,"2023-02-15",农林牧渔,H区,20,20,3.91,18,2,17
66600,"2023-02-15",农林牧渔,I区,24,22,2.17,19,1,19
66601,"2023-02-16",科教文体,A区,6,6,2.84,4,0,5
66602,"2023-02-16",科教文体,B区,6,4,3.59,3,0,4
66603,"2023-02-16",科教文体,C区,5,4,2.84,2,0,4
66604,"2023-02-16",科教文体,D区,12,9,4.22,8,0,7
66605,"2023-02-16",科教文体,E区,7,5,3.49,3,0,4
66606,"2023-02-16",科教文体,F区,6,4,2.16,3,0,3
66607,"2023-02-16",科教文体,G区,9,9,1.87,6,1,9
66608,"2023-02-16",科教文体,H区,6,6,1.04,5,0,4
66609,"2023-02-16",科教文体,I区,10,10,2.33,7,0,10
66610,"2023-02-16",公卫医疗,A区,1,1,2.24,0,0,0
66611,"2023-02-16",公卫医疗,B区,3,3,4.49,2,0,3
66612,"2023-02-16",公卫医疗,C区,3,2,3.76,1,0,2
66613,"2023-02-16",公卫医疗,D区,2,2,2.28,1,0,2
66614,"2023-02-16",公卫医疗,E区,2,2,1.81,1,0,1
66615,"2023-02-16",公卫医疗,F区,1,0,1.68,0,0,0
66616,"2023-02-16",公卫医疗,G区,1,1,4.07,0,0,0
66617,"2023-02-16",公卫医疗,H区,1,0,2.48,0,0,0
66618,"2023-02-16",公卫医疗,I区,2,2,3.7,1,0,1
66619,"2023-02-16",城乡建设,A区,12,10,4.56,8,0,8
66620,"2023-02-16",城乡建设,B区,11,8,2.02,6,1,6
66621,"2023-02-16",城乡建设,C区,17,16,3.85,13,1,16
66622,"2023-02-16",城乡建设,D区,9,9,3.54,8,1,7
66623,"2023-02-16",城乡建设,E区,9,9,4.48,8,0,8
66624,"2023-02-16",城乡建设,F区,14,12,2.01,8,0,11
66625,"2023-02-16",城乡建设,G区,10,10,1.0,8,1,8
66626,"2023-02-16",城乡建设,H区,7,7,1.25,4,0,6
66627,"2023-02-16",城乡建设,I区,11,8,3.13,6,0,6
66628,"2023-02-16",交通运输,A区,22,18,2.18,13,2,17
66629,"2023-02-16",交通运输,B区,22,20,4.7,16,0,16
66630,"2023-02-16",交通运输,C区,24,23,4.88,19,3,21
66631,"2023-02-16",交通运输,D区,20,16,3.32,13,2,15
66632,"2023-02-16",交通运输,E区,24,22,1.55,18,2,19
66633,"2023-02-16",交通运输,F区,22,21,4.19,15,2,16
66634,"2023-02-16",交通运输,G区,28,22,1.31,19,2,18
66635,"2023-02-16",交通运输,H区,23,22,3.98,18,1,19
66636,"2023-02-16",交通运输,I区,19,18,2.37,15,0,16
66637,"2023-02-16",农林牧渔,A区,12,11,1.07,8,0,9
66638,"2023-02-16",农林牧渔,B区,11,10,2.04,8,1,8
66639,"2023-02-16",农林牧渔,C区,11,11,3.5,7,0,11
66640,"2023-02-16",农林牧渔,D区,6,6,2.1,5,0,5
66641,"2023-02-16",农林牧渔,E区,11,10,3.58,8,1,8
66642,"2023-02-16",农林牧渔,F区,8,6,4.48,5,0,6
66643,"2023-02-16",农林牧渔,G区,5,4,1.77,3,0,4
66644,"2023-02-16",农林牧渔,H区,8,7,3.8,5,1,5
66645,"2023-02-16",农林牧渔,I区,8,6,3.61,4,0,5
66646,"2023-02-17",科教文体,A区,22,20,1.69,18,1,18
66647,"2023-02-17",科教文体,B区,23,23,4.92,20,2,22
66648,"2023-02-17",科教文体,C区,31,24,3.15,18,0,22
66649,"2023-02-17",科教文体,D区,29,23,3.05,17,0,22
66650,"2023-02-17",科教文体,E区,16,14,3.05,9,0,11
66651,"2023-02-17",科教文体,F区,25,25,4.58,19,0,20
66652,"2023-02-17",科教文体,G区,16,13,2.76,11,0,12
66653,"2023-02-17",科教文体,H区,30,28,2.35,23,0,25
66654,"2023-02-17",科教文体,I区,16,14,2.77,10,1,13
66655,"2023-02-17",公卫医疗,A区,24,20,2.65,15,0,16
66656,"2023-02-17",公卫医疗,B区,24,24,2.53,17,0,19
66657,"2023-02-17",公卫医疗,C区,27,21,3.64,14,2,19
66658,"2023-02-17",公卫医疗,D区,18,16,1.14,13,0,13
66659,"2023-02-17",公卫医疗,E区,23,23,1.06,17,3,20
66660,"2023-02-17",公卫医疗,F区,23,22,2.68,18,1,17
66661,"2023-02-17",公卫医疗,G区,20,20,1.01,18,2,17
66662,"2023-02-17",公卫医疗,H区,22,18,3.39,15,2,18
66663,"2023-02-17",公卫医疗,I区,21,21,2.56,15,2,16
66664,"2023-02-17",城乡建设,A区,13,13,4.74,10,0,11
66665,"2023-02-17",城乡建设,B区,20,18,3.05,15,0,15
66666,"2023-02-17",城乡建设,C区,10,8,1.38,5,0,8
66667,"2023-02-17",城乡建设,D区,16,13,3.54,11,1,10
66668,"2023-02-17",城乡建设,E区,14,12,4.43,8,1,9
66669,"2023-02-17",城乡建设,F区,16,13,2.33,9,1,11
66670,"2023-02-17",城乡建设,G区,11,10,3.91,8,0,9
66671,"2023-02-17",城乡建设,H区,10,8,2.4,7,1,7
66672,"2023-02-17",城乡建设,I区,13,10,1.14,9,0,8
66673,"2023-02-17",交通运输,A区,10,9,2.89,6,0,9
66674,"2023-02-17",交通运输,B区,15,14,1.08,12,2,13
66675,"2023-02-17",交通运输,C区,11,9,4.42,8,0,7
66676,"2023-02-17",交通运输,D区,16,13,4.08,9,1,11
66677,"2023-02-17",交通运输,E区,17,13,4.96,10,0,13
66678,"2023-02-17",交通运输,F区,14,11,3.9,8,1,8
66679,"2023-02-17",交通运输,G区,10,9,4.19,6,0,7
66680,"2023-02-17",交通运输,H区,11,9,1.25,7,0,9
66681,"2023-02-17",交通运输,I区,10,9,4.54,7,0,7
66682,"2023-02-17",农林牧渔,A区,20,18,2.11,14,1,18
66683,"2023-02-17",农林牧渔,B区,24,19,1.76,17,1,16
66684,"2023-02-17",农林牧渔,C区,16,13,4.37,9,0,11
66685,"2023-02-17",农林牧渔,D区,26,25,2.14,17,1,25
66686,"2023-02-17",农林牧渔,E区,23,19,2.28,17,0,17
66687,"2023-02-17",农林牧渔,F区,26,20,2.79,17,0,17
66688,"2023-02-17",农林牧渔,G区,26,23,1.21,18,2,23
66689,"2023-02-17",农林牧渔,H区,18,14,1.33,11,1,13
66690,"2023-02-17",农林牧渔,I区,23,21,1.64,18,1,19
66691,"2023-02-18",科教文体,A区,25,25,4.23,20,3,25
66692,"2023-02-18",科教文体,B区,13,12,3.02,10,0,11
66693,"2023-02-18",科教文体,C区,13,12,3.32,10,0,12
66694,"2023-02-18",科教文体,D区,9,7,4.61,6,0,6
66695,"2023-02-18",科教文体,E区,11,10,3.3,8,1,10
66696,"2023-02-18",科教文体,F区,7,6,3.23,4,0,6
66697,"2023-02-18",科教文体,G区,18,17,3.81,13,0,13
66698,"2023-02-18",科教文体,H区,11,8,3.57,7,0,8
66699,"2023-02-18",科教文体,I区,21,18,2.49,12,2,16
66700,"2023-02-18",公卫医疗,A区,19,16,3.05,13,1,13
66701,"2023-02-18",公卫医疗,B区,22,21,2.16,17,3,19
66702,"2023-02-18",公卫医疗,C区,21,17,1.52,11,0,14
66703,"2023-02-18",公卫医疗,D区,22,19,2.11,15,0,19
66704,"2023-02-18",公卫医疗,E区,20,18,2.71,15,2,18
66705,"2023-02-18",公卫医疗,F区,16,14,3.01,9,2,11
66706,"2023-02-18",公卫医疗,G区,26,21,4.85,14,0,18
66707,"2023-02-18",公卫医疗,H区,23,23,3.2,16,2,18
66708,"2023-02-18",公卫医疗,I区,24,19,3.14,17,0,15
66709,"2023-02-18",城乡建设,A区,9,7,3.34,4,1,5
66710,"2023-02-18",城乡建设,B区,7,7,2.76,4,1,6
66711,"2023-02-18",城乡建设,C区,7,7,1.71,4,0,7
66712,"2023-02-18",城乡建设,D区,5,5,1.24,4,0,4
66713,"2023-02-18",城乡建设,E区,9,8,3.54,6,0,8
66714,"2023-02-18",城乡建设,F区,11,9,3.88,7,0,8
66715,"2023-02-18",城乡建设,G区,9,8,4.26,5,0,6
66716,"2023-02-18",城乡建设,H区,9,9,1.74,6,1,8
66717,"2023-02-18",城乡建设,I区,5,4,1.65,3,0,3
66718,"2023-02-18",交通运输,A区,24,24,1.96,16,3,22
66719,"2023-02-18",交通运输,B区,14,11,4.8,7,1,9
66720,"2023-02-18",交通运输,C区,26,21,2.98,16,1,16
66721,"2023-02-18",交通运输,D区,25,25,4.77,18,0,21
66722,"2023-02-18",交通运输,E区,22,17,1.47,15,2,13
66723,"2023-02-18",交通运输,F区,18,17,3.31,13,1,14
66724,"2023-02-18",交通运输,G区,23,19,4.69,13,1,16
66725,"2023-02-18",交通运输,H区,12,9,1.05,8,0,7
66726,"2023-02-18",交通运输,I区,17,14,4.64,12,0,14
66727,"2023-02-18",农林牧渔,A区,36,30,4.43,22,4,29
66728,"2023-02-18",农林牧渔,B区,34,32,4.77,26,0,27
66729,"2023-02-18",农林牧渔,C区,42,41,1.3,31,2,39
66730,"2023-02-18",农林牧渔,D区,27,23,1.68,16,0,22
66731,"2023-02-18",农林牧渔,E区,38,33,1.33,28,0,26
66732,"2023-02-18",农林牧渔,F区,33,33,1.26,24,4,33
66733,"2023-02-18",农林牧渔,G区,38,37,4.67,30,0,35
66734,"2023-02-18",农林牧渔,H区,22,18,1.15,14,1,18
66735,"2023-02-18",农林牧渔,I区,37,29,3.23,24,2,27
66736,"2023-02-19",科教文体,A区,27,23,1.25,17,0,21
66737,"2023-02-19",科教文体,B区,24,22,3.76,15,2,18
66738,"2023-02-19",科教文体,C区,31,30,2.09,21,3,27
66739,"2023-02-19",科教文体,D区,25,20,4.29,18,0,18
66740,"2023-02-19",科教文体,E区,35,29,4.25,20,3,27
66741,"2023-02-19",科教文体,F区,33,28,4.39,25,3,24
66742,"2023-02-19",科教文体,G区,28,24,4.73,18,0,24
66743,"2023-02-19",科教文体,H区,34,34,3.71,25,2,31
66744,"2023-02-19",科教文体,I区,30,24,1.37,18,2,21
66745,"2023-02-19",公卫医疗,A区,32,31,3.11,23,4,31
66746,"2023-02-19",公卫医疗,B区,31,24,2.5,21,0,20
66747,"2023-02-19",公卫医疗,C区,35,30,3.08,27,3,29
66748,"2023-02-19",公卫医疗,D区,14,12,1.2,10,0,9
66749,"2023-02-19",公卫医疗,E区,24,20,2.26,16,0,20
66750,"2023-02-19",公卫医疗,F区,20,16,1.53,12,1,13
66751,"2023-02-19",公卫医疗,G区,27,21,2.6,18,2,21
66752,"2023-02-19",公卫医疗,H区,26,22,4.56,17,0,22
66753,"2023-02-19",公卫医疗,I区,28,26,4.89,23,3,24
66754,"2023-02-19",城乡建设,A区,13,12,4.34,10,1,9
66755,"2023-02-19",城乡建设,B区,16,14,3.48,12,0,13
66756,"2023-02-19",城乡建设,C区,16,12,3.2,9,0,11
66757,"2023-02-19",城乡建设,D区,22,22,2.14,17,1,17
66758,"2023-02-19",城乡建设,E区,15,14,1.76,10,0,13
66759,"2023-02-19",城乡建设,F区,19,19,2.78,13,0,15
66760,"2023-02-19",城乡建设,G区,9,7,3.58,5,0,6
66761,"2023-02-19",城乡建设,H区,14,14,2.23,11,2,13
66762,"2023-02-19",城乡建设,I区,20,16,1.98,14,1,14
66763,"2023-02-19",交通运输,A区,4,3,2.88,2,0,3
66764,"2023-02-19",交通运输,B区,4,3,4.49,2,0,2
66765,"2023-02-19",交通运输,C区,6,4,3.32,3,0,4
66766,"2023-02-19",交通运输,D区,2,1,3.89,0,0,1
66767,"2023-02-19",交通运输,E区,5,5,1.11,3,0,4
66768,"2023-02-19",交通运输,F区,6,4,1.33,2,0,4
66769,"2023-02-19",交通运输,G区,2,2,4.18,1,0,2
66770,"2023-02-19",交通运输,H区,6,4,3.32,3,0,3
66771,"2023-02-19",交通运输,I区,3,3,3.48,2,0,2
66772,"2023-02-19",农林牧渔,A区,10,8,2.47,5,0,6
66773,"2023-02-19",农林牧渔,B区,10,8,2.96,6,0,6
66774,"2023-02-19",农林牧渔,C区,12,9,2.39,7,1,8
66775,"2023-02-19",农林牧渔,D区,9,8,3.82,7,1,8
66776,"2023-02-19",农林牧渔,E区,10,8,3.83,6,1,8
66777,"2023-02-19",农林牧渔,F区,9,7,4.89,6,1,6
66778,"2023-02-19",农林牧渔,G区,7,5,2.3,3,0,4
66779,"2023-02-19",农林牧渔,H区,5,5,1.9,3,0,5
66780,"2023-02-19",农林牧渔,I区,6,6,3.33,4,0,4
66781,"2023-02-20",科教文体,A区,11,8,4.87,5,0,8
66782,"2023-02-20",科教文体,B区,9,8,1.48,6,0,8
66783,"2023-02-20",科教文体,C区,17,17,1.52,11,2,17
66784,"2023-02-20",科教文体,D区,13,13,1.22,9,0,13
66785,"2023-02-20",科教文体,E区,13,11,1.72,9,1,10
66786,"2023-02-20",科教文体,F区,13,11,3.23,7,0,11
66787,"2023-02-20",科教文体,G区,16,14,4.81,12,1,13
66788,"2023-02-20",科教文体,H区,12,11,1.9,9,1,11
66789,"2023-02-20",科教文体,I区,13,12,4.82,8,1,11
66790,"2023-02-20",公卫医疗,A区,22,20,4.49,16,2,20
66791,"2023-02-20",公卫医疗,B区,14,13,3.91,11,1,12
66792,"2023-02-20",公卫医疗,C区,7,7,1.87,6,1,5
66793,"2023-02-20",公卫医疗,D区,20,20,3.66,14,1,16
66794,"2023-02-20",公卫医疗,E区,12,11,3.66,8,1,8
66795,"2023-02-20",公卫医疗,F区,23,22,3.58,16,2,21
66796,"2023-02-20",公卫医疗,G区,21,18,1.68,16,2,14
66797,"2023-02-20",公卫医疗,H区,23,19,1.21,16,0,15
66798,"2023-02-20",公卫医疗,I区,14,11,4.16,7,1,10
66799,"2023-02-20",城乡建设,A区,18,15,4.73,10,2,12
66800,"2023-02-20",城乡建设,B区,23,19,4.84,14,1,17
66801,"2023-02-20",城乡建设,C区,17,16,1.02,12,0,15
66802,"2023-02-20",城乡建设,D区,20,17,2.98,15,0,16
66803,"2023-02-20",城乡建设,E区,19,16,3.06,13,1,12
66804,"2023-02-20",城乡建设,F区,21,21,3.02,16,0,20
66805,"2023-02-20",城乡建设,G区,13,13,4.71,11,0,10
66806,"2023-02-20",城乡建设,H区,22,18,4.98,15,0,16
66807,"2023-02-20",城乡建设,I区,26,26,2.25,18,3,20
66808,"2023-02-20",交通运输,A区,27,21,2.68,14,1,21
66809,"2023-02-20",交通运输,B区,31,25,3.74,20,2,25
66810,"2023-02-20",交通运输,C区,25,25,4.17,21,0,25
66811,"2023-02-20",交通运输,D区,26,25,1.96,17,3,25
66812,"2023-02-20",交通运输,E区,28,27,1.95,21,2,27
66813,"2023-02-20",交通运输,F区,26,20,4.08,15,0,19
66814,"2023-02-20",交通运输,G区,28,23,2.65,17,3,18
66815,"2023-02-20",交通运输,H区,27,25,2.45,18,3,23
66816,"2023-02-20",交通运输,I区,20,20,2.12,18,3,18
66817,"2023-02-20",农林牧渔,A区,4,4,1.14,2,0,3
66818,"2023-02-20",农林牧渔,B区,7,6,4.2,4,0,5
66819,"2023-02-20",农林牧渔,C区,6,4,3.21,2,0,4
66820,"2023-02-20",农林牧渔,D区,5,5,1.36,4,0,5
66821,"2023-02-20",农林牧渔,E区,6,6,2.43,5,0,4
66822,"2023-02-20",农林牧渔,F区,6,6,4.28,5,0,4
66823,"2023-02-20",农林牧渔,G区,7,5,4.21,3,0,5
66824,"2023-02-20",农林牧渔,H区,2,1,3.39,0,0,1
66825,"2023-02-20",农林牧渔,I区,8,6,4.07,4,0,6
66826,"2023-02-21",科教文体,A区,14,13,3.09,11,0,13
66827,"2023-02-21",科教文体,B区,17,16,3.74,12,2,16
66828,"2023-02-21",科教文体,C区,17,16,1.74,12,1,14
66829,"2023-02-21",科教文体,D区,17,16,2.13,13,2,15
66830,"2023-02-21",科教文体,E区,14,12,1.12,10,1,11
66831,"2023-02-21",科教文体,F区,14,11,2.44,8,1,10
66832,"2023-02-21",科教文体,G区,20,20,1.5,14,1,18
66833,"2023-02-21",科教文体,H区,22,17,1.28,15,1,14
66834,"2023-02-21",科教文体,I区,13,10,3.87,9,1,10
66835,"2023-02-21",公卫医疗,A区,15,12,2.69,8,1,9
66836,"2023-02-21",公卫医疗,B区,15,13,4.49,11,1,11
66837,"2023-02-21",公卫医疗,C区,15,13,4.26,11,1,13
66838,"2023-02-21",公卫医疗,D区,21,17,3.91,13,2,14
66839,"2023-02-21",公卫医疗,E区,10,9,4.85,7,1,9
66840,"2023-02-21",公卫医疗,F区,24,20,1.14,18,3,18
66841,"2023-02-21",公卫医疗,G区,22,22,1.03,19,1,20
66842,"2023-02-21",公卫医疗,H区,26,24,4.53,17,0,21
66843,"2023-02-21",公卫医疗,I区,19,19,3.96,13,2,18
66844,"2023-02-21",城乡建设,A区,13,12,4.41,8,1,10
66845,"2023-02-21",城乡建设,B区,20,20,2.83,14,0,19
66846,"2023-02-21",城乡建设,C区,16,16,4.1,12,0,13
66847,"2023-02-21",城乡建设,D区,21,16,1.0,12,1,13
66848,"2023-02-21",城乡建设,E区,20,20,1.35,18,3,20
66849,"2023-02-21",城乡建设,F区,15,15,2.55,13,1,13
66850,"2023-02-21",城乡建设,G区,16,12,3.66,8,1,10
66851,"2023-02-21",城乡建设,H区,17,13,3.12,10,1,12
66852,"2023-02-21",城乡建设,I区,20,20,3.84,14,2,19
66853,"2023-02-21",交通运输,A区,1,0,2.3,0,0,0
66854,"2023-02-21",交通运输,B区,1,1,1.23,0,0,0
66855,"2023-02-21",交通运输,C区,1,0,4.83,0,0,0
66856,"2023-02-21",交通运输,D区,1,0,2.14,0,0,0
66857,"2023-02-21",交通运输,E区,1,0,3.03,0,0,0
66858,"2023-02-21",交通运输,F区,1,1,1.94,0,0,1
66859,"2023-02-21",交通运输,G区,1,0,2.56,0,0,0
66860,"2023-02-21",交通运输,H区,1,0,4.68,0,0,0
66861,"2023-02-21",交通运输,I区,1,1,3.43,0,0,0
66862,"2023-02-21",农林牧渔,A区,11,10,1.74,9,1,9
66863,"2023-02-21",农林牧渔,B区,15,13,3.53,9,1,12
66864,"2023-02-21",农林牧渔,C区,26,21,4.81,17,1,18
66865,"2023-02-21",农林牧渔,D区,15,14,4.37,10,2,14
66866,"2023-02-21",农林牧渔,E区,17,13,2.01,11,1,10
66867,"2023-02-21",农林牧渔,F区,17,16,4.23,12,0,16
66868,"2023-02-21",农林牧渔,G区,18,14,2.54,10,2,11
66869,"2023-02-21",农林牧渔,H区,19,19,3.92,16,2,16
66870,"2023-02-21",农林牧渔,I区,14,12,4.74,10,0,9
66871,"2023-02-22",科教文体,A区,1,1,2.03,0,0,0
66872,"2023-02-22",科教文体,B区,1,0,2.95,0,0,0
66873,"2023-02-22",科教文体,C区,2,1,2.67,0,0,0
66874,"2023-02-22",科教文体,D区,1,1,1.29,0,0,0
66875,"2023-02-22",科教文体,E区,1,1,2.6,0,0,1
66876,"2023-02-22",科教文体,F区,1,0,4.21,0,0,0
66877,"2023-02-22",科教文体,G区,1,1,2.77,0,0,1
66878,"2023-02-22",科教文体,H区,1,1,1.43,0,0,0
