"md_id","busi_time","callback_type","callback_cnt","success_cnt","satisfaction_cnt","dissatisfaction_cnt","no_evaluate_cnt","avg_callback_time"
2612,"2024-09-17",2,190,161,136,13,12,0.0
2613,"2024-09-17",3,194,180,78,60,42,1.99
2614,"2024-09-18",1,176,107,17,14,76,2.24
2615,"2024-09-18",2,65,57,32,25,0,0.0
2616,"2024-09-18",3,147,103,29,40,34,3.79
2617,"2024-09-19",1,149,127,38,11,78,7.52
2618,"2024-09-19",2,193,160,133,15,12,0.0
2619,"2024-09-19",3,89,47,44,3,0,3.28
2620,"2024-09-20",1,179,59,14,5,40,2.37
2621,"2024-09-20",2,57,36,12,0,24,0.0
2622,"2024-09-20",3,85,30,30,0,0,4.05
2623,"2024-09-21",1,136,93,93,0,0,9.52
2624,"2024-09-21",2,126,88,20,18,50,0.0
2625,"2024-09-21",3,195,91,19,27,45,4.48
2626,"2024-09-22",1,86,52,43,2,7,7.17
2627,"2024-09-22",2,143,64,6,27,31,0.0
2628,"2024-09-22",3,58,32,5,13,14,4.08
2629,"2024-09-23",1,117,78,18,46,14,2.39
2630,"2024-09-23",2,93,40,5,1,34,0.0
2631,"2024-09-23",3,125,104,103,1,0,1.11
2632,"2024-09-24",1,85,43,30,0,13,3.16
2633,"2024-09-24",2,120,32,4,5,23,0.0
2634,"2024-09-24",3,198,172,22,80,70,4.23
2635,"2024-09-25",1,128,63,62,0,1,3.81
2636,"2024-09-25",2,170,96,94,1,1,0.0
2637,"2024-09-25",3,118,84,9,18,57,3.56
2638,"2024-09-26",1,172,40,5,34,1,8.63
2639,"2024-09-26",2,126,119,69,26,24,0.0
2640,"2024-09-26",3,56,45,30,7,8,2.66
2641,"2024-09-27",1,175,76,8,67,1,4.77
2642,"2024-09-27",2,62,40,1,6,33,0.0
2643,"2024-09-27",3,191,86,58,11,17,3.12
2644,"2024-09-28",1,193,120,63,35,22,9.0
2645,"2024-09-28",2,157,80,73,6,1,0.0
2646,"2024-09-28",3,69,43,12,26,5,4.91
2647,"2024-09-29",1,166,161,137,14,10,3.67
2648,"2024-09-29",2,52,44,37,6,1,0.0
2649,"2024-09-29",3,129,85,16,1,68,3.53
2650,"2024-09-30",1,50,40,37,2,1,5.51
2651,"2024-09-30",2,130,55,53,0,2,0.0
2652,"2024-09-30",3,94,58,22,17,19,3.62
2653,"2024-10-01",1,120,64,36,9,19,4.47
2654,"2024-10-01",2,97,47,43,0,4,0.0
2655,"2024-10-01",3,125,54,42,12,0,1.33
2656,"2024-10-02",1,79,38,9,26,3,7.03
2657,"2024-10-02",2,110,83,73,7,3,0.0
2658,"2024-10-02",3,104,75,63,9,3,4.78
2659,"2024-10-03",1,86,73,26,26,21,4.35
2660,"2024-10-03",2,130,91,24,52,15,0.0
2661,"2024-10-03",3,99,82,34,45,3,3.92
2662,"2024-10-04",1,194,35,16,0,19,2.01
2663,"2024-10-04",2,109,53,0,29,24,0.0
2664,"2024-10-04",3,108,49,49,0,0,3.62
2665,"2024-10-05",1,103,62,48,5,9,8.75
2666,"2024-10-05",2,90,34,20,13,1,0.0
2667,"2024-10-05",3,90,52,9,8,35,1.28
2668,"2024-10-06",1,51,32,3,19,10,4.14
2669,"2024-10-06",2,138,97,96,0,1,0.0
2670,"2024-10-06",3,52,51,21,2,28,2.72
2671,"2024-10-07",1,147,51,21,23,7,5.85
2672,"2024-10-07",2,71,35,13,12,10,0.0
2673,"2024-10-07",3,52,40,35,1,4,2.82
2674,"2024-10-08",1,155,139,126,3,10,3.56
2675,"2024-10-08",2,56,53,29,10,14,0.0
2676,"2024-10-08",3,110,96,76,4,16,1.54
2677,"2024-10-09",1,147,44,7,3,34,9.51
2678,"2024-10-09",2,71,68,30,21,17,0.0
2679,"2024-10-09",3,116,39,17,15,7,5.0
2680,"2024-10-10",1,150,139,75,35,29,8.96
2681,"2024-10-10",2,59,52,10,30,12,0.0
2682,"2024-10-10",3,92,86,38,18,30,4.92
2683,"2024-10-11",1,132,58,4,6,48,9.69
2684,"2024-10-11",2,152,150,0,114,36,0.0
2685,"2024-10-11",3,143,42,33,1,8,4.15
2686,"2024-10-12",1,153,62,36,10,16,4.55
2687,"2024-10-12",2,85,76,8,51,17,0.0
2688,"2024-10-12",3,187,134,54,73,7,3.95
2689,"2024-10-13",1,145,97,93,4,0,7.99
2690,"2024-10-13",2,164,78,9,39,30,0.0
2691,"2024-10-13",3,194,59,29,11,19,3.32
2692,"2024-10-14",1,102,88,9,63,16,4.82
2693,"2024-10-14",2,131,95,28,57,10,0.0
2694,"2024-10-14",3,99,94,12,18,64,3.91
2695,"2024-10-15",1,131,104,40,13,51,7.35
2696,"2024-10-15",2,65,54,15,13,26,0.0
2697,"2024-10-15",3,182,83,17,66,0,3.1
2698,"2024-10-16",1,149,55,54,1,0,7.68
2699,"2024-10-16",2,117,62,17,24,21,0.0
2700,"2024-10-16",3,150,97,73,5,19,2.43
2701,"2024-10-17",1,107,64,10,39,15,4.39
2702,"2024-10-17",2,72,60,43,11,6,0.0
2703,"2024-10-17",3,117,106,11,61,34,1.45
2704,"2024-10-18",1,58,49,7,2,40,5.15
2705,"2024-10-18",2,130,83,65,11,7,0.0
2706,"2024-10-18",3,64,44,15,15,14,1.75
2707,"2024-10-19",1,90,84,76,4,4,9.99
2708,"2024-10-19",2,138,57,3,29,25,0.0
2709,"2024-10-19",3,126,86,45,9,32,3.04
2710,"2024-10-20",1,143,96,12,80,4,2.05
2711,"2024-10-20",2,114,77,36,31,10,0.0
2712,"2024-10-20",3,187,170,103,60,7,1.5
2713,"2024-10-21",1,54,30,2,25,3,3.12
2714,"2024-10-21",2,68,37,7,17,13,0.0
2715,"2024-10-21",3,181,63,35,6,22,1.43
2716,"2024-10-22",1,135,34,19,9,6,6.68
2717,"2024-10-22",2,80,63,38,3,22,0.0
2718,"2024-10-22",3,144,56,11,45,0,3.63
2719,"2024-10-23",1,68,56,3,37,16,9.19
2720,"2024-10-23",2,87,55,3,40,12,0.0
2721,"2024-10-23",3,72,35,35,0,0,3.29
2722,"2024-10-24",1,67,48,9,20,19,9.6
2723,"2024-10-24",2,119,110,35,63,12,0.0
2724,"2024-10-24",3,136,99,91,1,7,2.67
2725,"2024-10-25",1,141,70,11,23,36,8.04
2726,"2024-10-25",2,55,30,14,15,1,0.0
2727,"2024-10-25",3,125,83,17,16,50,3.56
2728,"2024-10-26",1,142,36,23,4,9,8.01
2729,"2024-10-26",2,113,68,46,9,13,0.0
2730,"2024-10-26",3,157,85,39,41,5,1.05
2731,"2024-10-27",1,123,106,94,4,8,7.36
2732,"2024-10-27",2,186,65,58,7,0,0.0
2733,"2024-10-27",3,72,58,45,7,6,4.67
2734,"2024-10-28",1,65,52,40,5,7,5.81
2735,"2024-10-28",2,119,80,5,4,71,0.0
2736,"2024-10-28",3,86,65,55,3,7,1.67
2737,"2024-10-29",1,142,82,8,20,54,4.39
2738,"2024-10-29",2,107,95,88,5,2,0.0
2739,"2024-10-29",3,96,47,30,2,15,1.52
2740,"2024-10-30",1,137,133,3,118,12,8.54
2741,"2024-10-30",2,140,139,22,36,81,0.0
2742,"2024-10-30",3,114,42,41,0,1,3.53
2743,"2024-10-31",1,171,150,115,8,27,4.89
2744,"2024-10-31",2,141,137,37,55,45,0.0
2745,"2024-10-31",3,111,32,17,12,3,3.61
2746,"2024-11-01",1,117,70,7,27,36,7.09
2747,"2024-11-01",2,150,127,15,1,111,0.0
2748,"2024-11-01",3,148,124,83,31,10,1.72
2749,"2024-11-02",1,167,39,23,1,15,9.84
2750,"2024-11-02",2,71,57,16,2,39,0.0
2751,"2024-11-02",3,131,40,3,11,26,3.64
2752,"2024-11-03",1,161,94,69,4,21,6.91
2753,"2024-11-03",2,169,125,81,18,26,0.0
2754,"2024-11-03",3,190,172,6,82,84,4.2
2755,"2024-11-04",1,97,48,33,4,11,3.12
2756,"2024-11-04",2,165,80,35,38,7,0.0
2757,"2024-11-04",3,115,113,50,33,30,3.4
2758,"2024-11-05",1,113,105,48,41,16,5.01
2759,"2024-11-05",2,134,63,14,25,24,0.0
2760,"2024-11-05",3,186,31,5,23,3,1.08
2761,"2024-11-06",1,87,54,30,17,7,4.69
2762,"2024-11-06",2,185,47,22,8,17,0.0
2763,"2024-11-06",3,200,160,78,23,59,3.55
2764,"2024-11-07",1,99,67,12,28,27,2.32
2765,"2024-11-07",2,117,94,14,73,7,0.0
2766,"2024-11-07",3,106,58,52,4,2,4.35
2767,"2024-11-08",1,190,173,55,78,40,8.94
2768,"2024-11-08",2,127,96,29,43,24,0.0
2769,"2024-11-08",3,129,43,18,18,7,4.56
2770,"2024-11-09",1,125,68,43,7,18,4.0
2771,"2024-11-09",2,153,144,5,16,123,0.0
2772,"2024-11-09",3,85,61,31,19,11,2.69
2773,"2024-11-10",1,90,83,24,1,58,2.31
2774,"2024-11-10",2,108,52,5,3,44,0.0
2775,"2024-11-10",3,104,67,38,23,6,1.51
2776,"2024-11-11",1,158,110,20,54,36,8.24
2777,"2024-11-11",2,90,66,37,25,4,0.0
2778,"2024-11-11",3,167,35,7,10,18,3.55
2779,"2024-11-12",1,180,165,17,105,43,6.72
2780,"2024-11-12",2,149,73,17,10,46,0.0
2781,"2024-11-12",3,159,108,22,71,15,1.56
2782,"2024-11-13",1,55,53,37,14,2,6.03
2783,"2024-11-13",2,78,58,10,19,29,0.0
2784,"2024-11-13",3,91,43,41,0,2,2.37
2785,"2024-11-14",1,143,72,37,23,12,8.19
2786,"2024-11-14",2,67,33,15,4,14,0.0
2787,"2024-11-14",3,84,70,16,12,42,2.07
2788,"2024-11-15",1,99,89,12,17,60,5.48
2789,"2024-11-15",2,187,156,102,36,18,0.0
2790,"2024-11-15",3,100,55,27,2,26,3.56
2791,"2024-11-16",1,181,101,23,77,1,9.23
2792,"2024-11-16",2,189,70,60,2,8,0.0
2793,"2024-11-16",3,112,60,53,3,4,4.69
2794,"2024-11-17",1,97,57,39,18,0,4.96
2795,"2024-11-17",2,186,136,39,15,82,0.0
2796,"2024-11-17",3,59,41,28,5,8,1.94
2797,"2024-11-18",1,107,103,52,17,34,7.86
2798,"2024-11-18",2,144,114,114,0,0,0.0
2799,"2024-11-18",3,103,68,39,0,29,2.96
2800,"2024-11-19",1,128,55,52,0,3,4.85
2801,"2024-11-19",2,50,43,34,9,0,0.0
2802,"2024-11-19",3,99,37,29,3,5,3.14
2803,"2024-11-20",1,115,100,42,35,23,9.44
2804,"2024-11-20",2,106,84,12,1,71,0.0
2805,"2024-11-20",3,115,90,22,35,33,2.76
2806,"2024-11-21",1,88,46,9,37,0,7.6
2807,"2024-11-21",2,199,78,32,33,13,0.0
2808,"2024-11-21",3,95,46,10,2,34,1.28
2809,"2024-11-22",1,156,100,84,5,11,3.98
2810,"2024-11-22",2,92,86,28,32,26,0.0
2811,"2024-11-22",3,163,56,47,1,8,3.01
2812,"2024-11-23",1,164,45,33,8,4,4.49
2813,"2024-11-23",2,70,50,12,9,29,0.0
2814,"2024-11-23",3,88,79,57,10,12,1.13
2815,"2024-11-24",1,167,40,37,1,2,6.34
2816,"2024-11-24",2,192,121,110,11,0,0.0
2817,"2024-11-24",3,153,33,17,9,7,4.08
2818,"2024-11-25",1,136,117,7,85,25,6.97
2819,"2024-11-25",2,191,178,99,24,55,0.0
2820,"2024-11-25",3,62,55,30,10,15,3.18
2821,"2024-11-26",1,89,66,12,11,43,7.57
2822,"2024-11-26",2,175,110,75,27,8,0.0
2823,"2024-11-26",3,145,92,59,7,26,2.05
2824,"2024-11-27",1,154,89,41,9,39,5.53
2825,"2024-11-27",2,160,103,81,1,21,0.0
2826,"2024-11-27",3,51,39,31,4,4,4.44
2827,"2024-11-28",1,80,30,2,6,22,7.07
2828,"2024-11-28",2,135,72,41,20,11,0.0
2829,"2024-11-28",3,98,86,31,37,18,4.35
2830,"2024-11-29",1,195,178,0,157,21,3.8
2831,"2024-11-29",2,63,50,2,32,16,0.0
2832,"2024-11-29",3,185,118,31,65,22,2.54
2833,"2024-11-30",1,112,98,67,5,26,4.85
2834,"2024-11-30",2,88,56,14,15,27,0.0
2835,"2024-11-30",3,133,109,15,53,41,1.7
2836,"2024-12-01",1,76,59,7,50,2,3.67
2837,"2024-12-01",2,71,35,22,4,9,0.0
2838,"2024-12-01",3,155,54,45,7,2,2.09
2839,"2024-12-02",1,167,81,4,7,70,8.98
2840,"2024-12-02",2,165,75,60,2,13,0.0
2841,"2024-12-02",3,136,61,50,0,11,2.45
2842,"2024-12-03",1,72,50,40,8,2,5.97
2843,"2024-12-03",2,191,96,73,0,23,0.0
2844,"2024-12-03",3,120,117,104,6,7,1.24
2845,"2024-12-04",1,79,53,46,5,2,9.65
2846,"2024-12-04",2,196,105,3,85,17,0.0
2847,"2024-12-04",3,63,32,8,0,24,2.19
2848,"2024-12-05",1,102,71,12,59,0,8.19
2849,"2024-12-05",2,144,87,35,19,33,0.0
2850,"2024-12-05",3,105,101,2,55,44,1.22
2851,"2024-12-06",1,197,153,121,8,24,5.37
2852,"2024-12-06",2,169,142,11,104,27,0.0
2853,"2024-12-06",3,75,61,59,0,2,2.75
2854,"2024-12-07",1,64,55,38,2,15,3.77
2855,"2024-12-07",2,147,40,37,0,3,0.0
2856,"2024-12-07",3,157,144,114,29,1,1.54
2857,"2024-12-08",1,199,104,45,46,13,8.39
2858,"2024-12-08",2,190,177,152,25,0,0.0
2859,"2024-12-08",3,175,163,87,57,19,2.27
2860,"2024-12-09",1,136,64,8,23,33,3.82
2861,"2024-12-09",2,183,176,149,4,23,0.0
2862,"2024-12-09",3,108,53,50,1,2,3.66
2863,"2024-12-10",1,80,51,50,1,0,6.7
2864,"2024-12-10",2,139,32,25,0,7,0.0
2865,"2024-12-10",3,65,52,18,27,7,4.42
2866,"2024-12-11",1,185,31,6,18,7,3.76
2867,"2024-12-11",2,156,51,9,3,39,0.0
2868,"2024-12-11",3,52,34,15,5,14,1.56
2869,"2024-12-12",1,75,67,21,45,1,5.27
2870,"2024-12-12",2,153,70,60,6,4,0.0
2871,"2024-12-12",3,161,40,40,0,0,1.95
2872,"2024-12-13",1,128,87,61,8,18,2.21
2873,"2024-12-13",2,125,55,12,22,21,0.0
2874,"2024-12-13",3,66,30,0,10,20,3.89
2875,"2024-12-14",1,194,155,50,32,73,7.95
2876,"2024-12-14",2,63,43,4,25,14,0.0
2877,"2024-12-14",3,155,120,12,26,82,2.38
2878,"2024-12-15",1,68,47,18,6,23,7.49
2879,"2024-12-15",2,165,42,32,4,6,0.0
2880,"2024-12-15",3,140,90,62,7,21,4.23
2881,"2024-12-16",1,81,32,25,1,6,9.98
2882,"2024-12-16",2,51,35,22,9,4,0.0
2883,"2024-12-16",3,54,51,11,30,10,4.62
2884,"2024-12-17",1,72,35,19,9,7,2.06
2885,"2024-12-17",2,68,44,11,7,26,0.0
2886,"2024-12-17",3,112,98,39,41,18,2.96
2887,"2024-12-18",1,59,41,31,3,7,2.96
2888,"2024-12-18",2,110,108,84,18,6,0.0
2889,"2024-12-18",3,122,58,28,10,20,2.36
2890,"2024-12-19",1,110,57,12,42,3,3.77
2891,"2024-12-19",2,99,55,38,7,10,0.0
2892,"2024-12-19",3,195,141,47,45,49,1.26
2893,"2024-12-20",1,78,51,38,12,1,3.96
2894,"2024-12-20",2,151,37,19,8,10,0.0
2895,"2024-12-20",3,123,72,19,44,9,2.55
2896,"2024-12-21",1,184,144,62,69,13,2.86
2897,"2024-12-21",2,119,84,84,0,0,0.0
2898,"2024-12-21",3,108,43,14,18,11,4.76
2899,"2024-12-22",1,132,76,48,7,21,8.19
2900,"2024-12-22",2,162,66,50,12,4,0.0
2901,"2024-12-22",3,175,75,18,24,33,2.62
2902,"2024-12-23",1,105,45,0,33,12,7.12
2903,"2024-12-23",2,161,41,28,9,4,0.0
2904,"2024-12-23",3,124,57,16,27,14,2.81
2905,"2024-12-24",1,126,107,2,4,101,5.43
2906,"2024-12-24",2,81,50,44,6,0,0.0
2907,"2024-12-24",3,148,30,11,17,2,3.18
2908,"2024-12-25",1,103,92,42,0,50,2.42
2909,"2024-12-25",2,103,88,78,7,3,0.0
2910,"2024-12-25",3,131,97,13,19,65,4.91
2911,"2024-12-26",1,52,42,28,13,1,6.37
2912,"2024-12-26",2,153,63,42,5,16,0.0
2913,"2024-12-26",3,58,33,6,8,19,3.42
2914,"2024-12-27",1,170,37,29,6,2,9.55
2915,"2024-12-27",2,171,124,88,15,21,0.0
2916,"2024-12-27",3,122,100,97,1,2,1.64
2917,"2024-12-28",1,146,82,39,27,16,6.11
2918,"2024-12-28",2,168,138,82,54,2,0.0
2919,"2024-12-28",3,148,128,73,44,11,2.83
2920,"2024-12-29",1,140,59,48,9,2,5.37
2921,"2024-12-29",2,183,49,21,0,28,0.0
2922,"2024-12-29",3,146,103,88,8,7,4.58
2923,"2024-12-30",1,166,125,31,81,13,7.64
2924,"2024-12-30",2,90,86,54,22,10,0.0
2925,"2024-12-30",3,111,30,8,21,1,3.53
2926,"2024-12-31",1,148,54,8,0,46,2.36
2927,"2024-12-31",2,84,38,19,11,8,0.0
2928,"2024-12-31",3,156,73,37,5,31,2.76
2929,"2025-01-01",1,78,71,51,8,12,5.4
2930,"2025-01-01",2,163,88,16,59,13,0.0
2931,"2025-01-01",3,51,48,3,28,17,4.28
2932,"2025-01-02",1,80,37,33,4,0,4.41
2933,"2025-01-02",2,130,47,9,12,26,0.0
2934,"2025-01-02",3,56,52,32,17,3,4.05
2935,"2025-01-03",1,125,61,6,3,52,4.22
2936,"2025-01-03",2,154,41,13,13,15,0.0
2937,"2025-01-03",3,111,33,11,8,14,4.84
2938,"2025-01-04",1,104,69,47,22,0,8.49
2939,"2025-01-04",2,77,43,41,2,0,0.0
2940,"2025-01-04",3,81,49,8,0,41,3.85
2941,"2025-01-05",1,68,62,8,34,20,7.06
2942,"2025-01-05",2,180,81,79,1,1,0.0
2943,"2025-01-05",3,50,33,4,11,18,2.68
2944,"2025-01-06",1,196,185,17,50,118,7.18
2945,"2025-01-06",2,186,74,22,33,19,0.0
2946,"2025-01-06",3,109,89,86,3,0,2.43
2947,"2025-01-07",1,71,62,41,2,19,9.55
2948,"2025-01-07",2,57,42,27,9,6,0.0
2949,"2025-01-07",3,52,46,22,2,22,4.76
2950,"2025-01-08",1,159,142,77,31,34,6.75
2951,"2025-01-08",2,156,106,103,0,3,0.0
2952,"2025-01-08",3,179,54,22,6,26,2.31
2953,"2025-01-09",1,135,71,18,37,16,9.83
2954,"2025-01-09",2,57,46,4,24,18,0.0
2955,"2025-01-09",3,78,54,24,15,15,2.48
2956,"2025-01-10",1,99,76,40,33,3,6.34
2957,"2025-01-10",2,167,45,25,14,6,0.0
2958,"2025-01-10",3,198,100,62,29,9,1.82
2959,"2025-01-11",1,93,87,65,20,2,5.81
2960,"2025-01-11",2,152,79,13,31,35,0.0
2961,"2025-01-11",3,139,50,26,20,4,4.44
2962,"2025-01-12",1,70,51,42,9,0,5.17
2963,"2025-01-12",2,96,74,23,27,24,0.0
2964,"2025-01-12",3,188,184,16,54,114,4.51
2965,"2025-01-13",1,128,79,4,58,17,8.58
2966,"2025-01-13",2,107,102,71,25,6,0.0
2967,"2025-01-13",3,183,163,10,139,14,4.38
2968,"2025-01-14",1,103,46,11,16,19,6.74
2969,"2025-01-14",2,192,48,18,20,10,0.0
2970,"2025-01-14",3,66,49,29,15,5,1.64
2971,"2025-01-15",1,194,187,109,67,11,9.11
2972,"2025-01-15",2,71,39,15,21,3,0.0
2973,"2025-01-15",3,146,36,19,6,11,1.59
2974,"2025-01-16",1,171,163,110,8,45,3.98
2975,"2025-01-16",2,86,30,15,3,12,0.0
2976,"2025-01-16",3,177,175,37,9,129,3.94
2977,"2025-01-17",1,192,152,39,34,79,9.66
2978,"2025-01-17",2,162,150,129,5,16,0.0
2979,"2025-01-17",3,146,104,19,52,33,2.88
2980,"2025-01-18",1,76,38,10,27,1,8.71
2981,"2025-01-18",2,92,51,27,1,23,0.0
2982,"2025-01-18",3,126,125,10,69,46,4.03
2983,"2025-01-19",1,178,32,23,3,6,3.2
2984,"2025-01-19",2,78,55,27,7,21,0.0
2985,"2025-01-19",3,54,39,21,11,7,3.54
2986,"2025-01-20",1,126,36,17,7,12,3.23
2987,"2025-01-20",2,105,53,25,25,3,0.0
2988,"2025-01-20",3,54,39,9,5,25,1.65
2989,"2025-01-21",1,165,117,92,23,2,3.49
2990,"2025-01-21",2,96,87,38,2,47,0.0
2991,"2025-01-21",3,59,48,7,13,28,4.67
2992,"2025-01-22",1,90,39,38,0,1,4.05
2993,"2025-01-22",2,170,37,30,0,7,0.0
2994,"2025-01-22",3,58,35,12,9,14,1.42
2995,"2025-01-23",1,126,93,42,47,4,4.25
2996,"2025-01-23",2,62,48,3,36,9,0.0
2997,"2025-01-23",3,96,38,25,4,9,3.41
2998,"2025-01-24",1,134,108,92,4,12,5.56
2999,"2025-01-24",2,175,116,10,101,5,0.0
3000,"2025-01-24",3,178,77,11,3,63,2.96
3001,"2025-01-25",1,82,72,34,16,22,5.9
3002,"2025-01-25",2,102,54,1,8,45,0.0
3003,"2025-01-25",3,178,172,12,33,127,1.49
3004,"2025-01-26",1,69,41,39,2,0,2.54
3005,"2025-01-26",2,172,162,50,66,46,0.0
3006,"2025-01-26",3,163,147,20,78,49,4.21
3007,"2025-01-27",1,196,30,29,1,0,9.66
3008,"2025-01-27",2,71,50,1,21,28,0.0
3009,"2025-01-27",3,113,70,54,4,12,4.67
3010,"2025-01-28",1,66,57,17,24,16,3.44
3011,"2025-01-28",2,51,33,29,2,2,0.0
3012,"2025-01-28",3,120,65,50,1,14,4.34
3013,"2025-01-29",1,198,84,59,25,0,7.9
3014,"2025-01-29",2,139,37,36,1,0,0.0
3015,"2025-01-29",3,114,75,68,2,5,4.89
3016,"2025-01-30",1,146,141,133,6,2,6.21
3017,"2025-01-30",2,140,62,12,27,23,0.0
3018,"2025-01-30",3,79,63,58,4,1,4.41
3019,"2025-01-31",1,137,62,45,12,5,9.41
3020,"2025-01-31",2,90,78,21,2,55,0.0
3021,"2025-01-31",3,182,65,36,18,11,3.15
3022,"2025-02-01",1,111,103,54,46,3,7.19
3023,"2025-02-01",2,76,68,10,28,30,0.0
3024,"2025-02-01",3,131,43,30,8,5,4.87
3025,"2025-02-02",1,138,71,59,10,2,2.68
3026,"2025-02-02",2,200,192,84,4,104,0.0
3027,"2025-02-02",3,177,99,35,4,60,1.3
3028,"2025-02-03",1,66,42,14,19,9,6.5
3029,"2025-02-03",2,70,69,55,1,13,0.0
3030,"2025-02-03",3,76,64,53,8,3,2.71
3031,"2025-02-04",1,75,36,31,0,5,5.26
3032,"2025-02-04",2,66,34,7,13,14,0.0
3033,"2025-02-04",3,115,99,62,34,3,1.29
3034,"2025-02-05",1,181,46,3,6,37,2.79
3035,"2025-02-05",2,91,39,39,0,0,0.0
3036,"2025-02-05",3,88,87,72,2,13,2.16
3037,"2025-02-06",1,101,54,23,2,29,3.19
3038,"2025-02-06",2,125,107,31,35,41,0.0
3039,"2025-02-06",3,79,59,22,35,2,2.46
3040,"2025-02-07",1,150,97,88,6,3,3.47
3041,"2025-02-07",2,58,31,9,20,2,0.0
3042,"2025-02-07",3,59,37,12,16,9,1.52
3043,"2025-02-08",1,185,160,54,25,81,9.37
3044,"2025-02-08",2,194,79,18,61,0,0.0
3045,"2025-02-08",3,117,114,53,13,48,1.26
3046,"2025-02-09",1,98,68,52,4,12,5.94
3047,"2025-02-09",2,68,47,33,5,9,0.0
3048,"2025-02-09",3,169,86,73,8,5,3.56
3049,"2025-02-10",1,125,87,49,10,28,5.48
3050,"2025-02-10",2,71,47,29,7,11,0.0
3051,"2025-02-10",3,66,37,2,22,13,1.45
3052,"2025-02-11",1,145,74,50,14,10,2.73
3053,"2025-02-11",2,59,49,22,12,15,0.0
3054,"2025-02-11",3,58,42,38,3,1,4.14
3055,"2025-02-12",1,79,49,8,40,1,9.65
3056,"2025-02-12",2,195,81,4,52,25,0.0
3057,"2025-02-12",3,54,32,25,6,1,1.52
3058,"2025-02-13",1,63,53,45,7,1,8.97
3059,"2025-02-13",2,95,88,74,0,14,0.0
3060,"2025-02-13",3,110,105,102,1,2,4.63
3061,"2025-02-14",1,158,105,53,22,30,4.11
3062,"2025-02-14",2,105,47,23,21,3,0.0
3063,"2025-02-14",3,104,93,44,4,45,4.83
3064,"2025-02-15",1,149,54,49,5,0,5.31
3065,"2025-02-15",2,114,59,37,14,8,0.0
3066,"2025-02-15",3,52,39,31,1,7,3.89
3067,"2025-02-16",1,74,61,16,14,31,8.93
3068,"2025-02-16",2,59,50,14,14,22,0.0
3069,"2025-02-16",3,79,32,1,17,14,4.93
3070,"2025-02-17",1,152,70,25,26,19,4.86
3071,"2025-02-17",2,122,39,22,17,0,0.0
3072,"2025-02-17",3,114,44,26,5,13,2.32
3073,"2025-02-18",1,183,67,22,16,29,8.59
3074,"2025-02-18",2,155,129,88,31,10,0.0
3075,"2025-02-18",3,172,41,1,22,18,4.32
3076,"2025-02-19",1,171,36,33,0,3,9.88
3077,"2025-02-19",2,65,30,21,5,4,0.0
3078,"2025-02-19",3,159,144,78,8,58,3.18
3079,"2025-02-20",1,58,52,7,33,12,6.83
3080,"2025-02-20",2,86,65,35,6,24,0.0
3081,"2025-02-20",3,151,95,43,22,30,2.52
3082,"2025-02-21",1,141,67,51,2,14,7.62
3083,"2025-02-21",2,180,150,146,2,2,0.0
3084,"2025-02-21",3,190,174,118,18,38,4.09
3085,"2025-02-22",1,59,33,6,24,3,9.84
3086,"2025-02-22",2,181,53,40,11,2,0.0
3087,"2025-02-22",3,94,71,5,34,32,3.03
3088,"2025-02-23",1,110,52,13,39,0,3.85
3089,"2025-02-23",2,171,66,25,12,29,0.0
3090,"2025-02-23",3,162,55,29,11,15,1.01
3091,"2025-02-24",1,135,116,26,74,16,7.97
3092,"2025-02-24",2,52,46,19,19,8,0.0
3093,"2025-02-24",3,50,41,5,36,0,1.6
3094,"2025-02-25",1,112,39,35,1,3,7.44
3095,"2025-02-25",2,51,47,41,1,5,0.0
3096,"2025-02-25",3,96,74,59,8,7,3.7
3097,"2025-02-26",1,191,59,33,20,6,9.46
3098,"2025-02-26",2,69,42,17,11,14,0.0
3099,"2025-02-26",3,189,66,62,4,0,4.93
3100,"2025-02-27",1,68,33,3,4,26,2.91
3101,"2025-02-27",2,130,87,45,23,19,0.0
3102,"2025-02-27",3,116,72,10,30,32,4.69
3103,"2025-02-28",1,72,48,44,1,3,8.06
3104,"2025-02-28",2,178,140,12,1,127,0.0
3105,"2025-02-28",3,98,55,46,1,8,2.5
3106,"2025-03-01",1,128,63,5,7,51,2.65
3107,"2025-03-01",2,69,62,28,29,5,0.0
3108,"2025-03-01",3,61,60,21,1,38,2.69
3109,"2025-03-02",1,89,58,21,31,6,5.47
3110,"2025-03-02",2,90,63,18,9,36,0.0
3111,"2025-03-02",3,135,94,75,19,0,3.66
3112,"2025-03-03",1,169,141,91,45,5,2.02
3113,"2025-03-03",2,106,81,0,28,53,0.0
3114,"2025-03-03",3,57,33,19,2,12,3.94
3115,"2025-03-04",1,76,40,38,1,1,3.83
3116,"2025-03-04",2,109,49,34,6,9,0.0
3117,"2025-03-04",3,59,51,32,14,5,2.86
3118,"2025-03-05",1,193,61,43,10,8,2.8
3119,"2025-03-05",2,152,93,60,29,4,0.0
3120,"2025-03-05",3,165,70,38,26,6,2.82
3121,"2025-03-06",1,156,49,35,13,1,2.66
3122,"2025-03-06",2,124,70,30,34,6,0.0
3123,"2025-03-06",3,175,134,66,43,25,3.13
3124,"2025-03-07",1,57,44,41,0,3,8.03
3125,"2025-03-07",2,105,35,16,0,19,0.0
3126,"2025-03-07",3,200,86,51,33,2,2.85
