"md_id","busi_time","sub_name","red_cnt","yellow_cnt"
2019,"2023-06-08",交通运输,113,22
2020,"2023-06-08",农林牧渔,15,12
2021,"2023-06-09",科教文体,154,34
2022,"2023-06-09",公卫医疗,46,21
2023,"2023-06-09",城乡建设,5,10
2024,"2023-06-09",交通运输,61,2
2025,"2023-06-09",农林牧渔,123,7
2026,"2023-06-10",科教文体,53,128
2027,"2023-06-10",公卫医疗,6,9
2028,"2023-06-10",城乡建设,19,17
2029,"2023-06-10",交通运输,112,126
2030,"2023-06-10",农林牧渔,47,47
2031,"2023-06-11",科教文体,112,17
2032,"2023-06-11",公卫医疗,126,1
2033,"2023-06-11",城乡建设,103,13
2034,"2023-06-11",交通运输,38,24
2035,"2023-06-11",农林牧渔,2,3
2036,"2023-06-12",科教文体,4,78
2037,"2023-06-12",公卫医疗,22,82
2038,"2023-06-12",城乡建设,34,23
2039,"2023-06-12",交通运输,2,3
2040,"2023-06-12",农林牧渔,56,189
2041,"2023-06-13",科教文体,34,103
2042,"2023-06-13",公卫医疗,163,22
2043,"2023-06-13",城乡建设,44,5
2044,"2023-06-13",交通运输,178,31
2045,"2023-06-13",农林牧渔,26,20
2046,"2023-06-14",科教文体,114,27
2047,"2023-06-14",公卫医疗,75,0
2048,"2023-06-14",城乡建设,30,28
2049,"2023-06-14",交通运输,156,13
2050,"2023-06-14",农林牧渔,2,20
2051,"2023-06-15",科教文体,113,12
2052,"2023-06-15",公卫医疗,23,61
2053,"2023-06-15",城乡建设,128,21
2054,"2023-06-15",交通运输,35,29
2055,"2023-06-15",农林牧渔,197,3
2056,"2023-06-16",科教文体,11,4
2057,"2023-06-16",公卫医疗,171,84
2058,"2023-06-16",城乡建设,18,5
2059,"2023-06-16",交通运输,238,6
2060,"2023-06-16",农林牧渔,41,5
2061,"2023-06-17",科教文体,92,3
2062,"2023-06-17",公卫医疗,5,2
2063,"2023-06-17",城乡建设,60,51
2064,"2023-06-17",交通运输,61,32
2065,"2023-06-17",农林牧渔,174,146
2066,"2023-06-18",科教文体,33,103
2067,"2023-06-18",公卫医疗,83,12
2068,"2023-06-18",城乡建设,70,235
2069,"2023-06-18",交通运输,6,39
2070,"2023-06-18",农林牧渔,121,32
2071,"2023-06-19",科教文体,128,0
2072,"2023-06-19",公卫医疗,5,5
2073,"2023-06-19",城乡建设,35,28
2074,"2023-06-19",交通运输,126,10
2075,"2023-06-19",农林牧渔,43,17
2076,"2023-06-20",科教文体,108,43
2077,"2023-06-20",公卫医疗,73,175
2078,"2023-06-20",城乡建设,6,1
2079,"2023-06-20",交通运输,35,66
2080,"2023-06-20",农林牧渔,85,31
2081,"2023-06-21",科教文体,227,12
2082,"2023-06-21",公卫医疗,176,2
2083,"2023-06-21",城乡建设,25,222
2084,"2023-06-21",交通运输,31,7
2085,"2023-06-21",农林牧渔,0,0
2086,"2023-06-22",科教文体,28,21
2087,"2023-06-22",公卫医疗,0,8
2088,"2023-06-22",城乡建设,71,8
2089,"2023-06-22",交通运输,26,19
2090,"2023-06-22",农林牧渔,47,10
2091,"2023-06-23",科教文体,28,13
2092,"2023-06-23",公卫医疗,169,21
2093,"2023-06-23",城乡建设,114,0
2094,"2023-06-23",交通运输,0,0
2095,"2023-06-23",农林牧渔,266,127
2096,"2023-06-24",科教文体,37,21
2097,"2023-06-24",公卫医疗,8,7
2098,"2023-06-24",城乡建设,270,11
2099,"2023-06-24",交通运输,166,1
2100,"2023-06-24",农林牧渔,14,18
2101,"2023-06-25",科教文体,154,14
2102,"2023-06-25",公卫医疗,13,70
2103,"2023-06-25",城乡建设,6,12
2104,"2023-06-25",交通运输,186,49
2105,"2023-06-25",农林牧渔,2,29
2106,"2023-06-26",科教文体,45,86
2107,"2023-06-26",公卫医疗,4,2
2108,"2023-06-26",城乡建设,19,159
2109,"2023-06-26",交通运输,54,5
2110,"2023-06-26",农林牧渔,115,0
2111,"2023-06-27",科教文体,15,10
2112,"2023-06-27",公卫医疗,96,155
2113,"2023-06-27",城乡建设,132,5
2114,"2023-06-27",交通运输,191,76
2115,"2023-06-27",农林牧渔,102,16
2116,"2023-06-28",科教文体,61,58
2117,"2023-06-28",公卫医疗,30,73
2118,"2023-06-28",城乡建设,54,13
2119,"2023-06-28",交通运输,1,12
2120,"2023-06-28",农林牧渔,77,32
2121,"2023-06-29",科教文体,72,24
2122,"2023-06-29",公卫医疗,14,73
2123,"2023-06-29",城乡建设,74,13
2124,"2023-06-29",交通运输,46,31
2125,"2023-06-29",农林牧渔,4,32
2126,"2023-06-30",科教文体,104,46
2127,"2023-06-30",公卫医疗,254,11
2128,"2023-06-30",城乡建设,105,17
2129,"2023-06-30",交通运输,8,24
2130,"2023-06-30",农林牧渔,13,62
2131,"2023-07-01",科教文体,173,19
2132,"2023-07-01",公卫医疗,5,6
2133,"2023-07-01",城乡建设,60,85
2134,"2023-07-01",交通运输,96,60
2135,"2023-07-01",农林牧渔,160,13
2136,"2023-07-02",科教文体,77,2
2137,"2023-07-02",公卫医疗,215,117
2138,"2023-07-02",城乡建设,20,0
2139,"2023-07-02",交通运输,38,23
2140,"2023-07-02",农林牧渔,189,11
2141,"2023-07-03",科教文体,124,7
2142,"2023-07-03",公卫医疗,0,4
2143,"2023-07-03",城乡建设,43,3
2144,"2023-07-03",交通运输,19,18
2145,"2023-07-03",农林牧渔,73,19
2146,"2023-07-04",科教文体,124,56
2147,"2023-07-04",公卫医疗,4,15
2148,"2023-07-04",城乡建设,185,38
2149,"2023-07-04",交通运输,12,1
2150,"2023-07-04",农林牧渔,59,123
2151,"2023-07-05",科教文体,5,3
2152,"2023-07-05",公卫医疗,2,1
2153,"2023-07-05",城乡建设,2,3
2154,"2023-07-05",交通运输,192,112
2155,"2023-07-05",农林牧渔,9,1
2156,"2023-07-06",科教文体,159,55
2157,"2023-07-06",公卫医疗,2,1
2158,"2023-07-06",城乡建设,100,18
2159,"2023-07-06",交通运输,278,5
2160,"2023-07-06",农林牧渔,127,61
2161,"2023-07-07",科教文体,185,3
2162,"2023-07-07",公卫医疗,11,8
2163,"2023-07-07",城乡建设,72,29
2164,"2023-07-07",交通运输,10,54
2165,"2023-07-07",农林牧渔,122,33
2166,"2023-07-08",科教文体,330,84
2167,"2023-07-08",公卫医疗,8,16
2168,"2023-07-08",城乡建设,118,32
2169,"2023-07-08",交通运输,41,27
2170,"2023-07-08",农林牧渔,10,7
2171,"2023-07-09",科教文体,139,4
2172,"2023-07-09",公卫医疗,34,1
2173,"2023-07-09",城乡建设,46,76
2174,"2023-07-09",交通运输,15,22
2175,"2023-07-09",农林牧渔,122,26
2176,"2023-07-10",科教文体,2,12
2177,"2023-07-10",公卫医疗,91,5
2178,"2023-07-10",城乡建设,22,23
2179,"2023-07-10",交通运输,68,15
2180,"2023-07-10",农林牧渔,7,12
2181,"2023-07-11",科教文体,3,6
2182,"2023-07-11",公卫医疗,69,74
2183,"2023-07-11",城乡建设,142,11
2184,"2023-07-11",交通运输,21,10
2185,"2023-07-11",农林牧渔,85,8
2186,"2023-07-12",科教文体,16,7
2187,"2023-07-12",公卫医疗,54,120
2188,"2023-07-12",城乡建设,15,0
2189,"2023-07-12",交通运输,9,175
2190,"2023-07-12",农林牧渔,4,137
2191,"2023-07-13",科教文体,27,31
2192,"2023-07-13",公卫医疗,41,2
2193,"2023-07-13",城乡建设,127,86
2194,"2023-07-13",交通运输,224,12
2195,"2023-07-13",农林牧渔,66,24
2196,"2023-07-14",科教文体,35,27
2197,"2023-07-14",公卫医疗,110,13
2198,"2023-07-14",城乡建设,20,5
2199,"2023-07-14",交通运输,30,4
2200,"2023-07-14",农林牧渔,155,28
2201,"2023-07-15",科教文体,82,5
2202,"2023-07-15",公卫医疗,112,4
2203,"2023-07-15",城乡建设,18,8
2204,"2023-07-15",交通运输,32,0
2205,"2023-07-15",农林牧渔,36,1
2206,"2023-07-16",科教文体,29,58
2207,"2023-07-16",公卫医疗,8,112
2208,"2023-07-16",城乡建设,47,6
2209,"2023-07-16",交通运输,10,52
2210,"2023-07-16",农林牧渔,86,125
2211,"2023-07-17",科教文体,27,104
2212,"2023-07-17",公卫医疗,104,80
2213,"2023-07-17",城乡建设,31,14
2214,"2023-07-17",交通运输,209,3
2215,"2023-07-17",农林牧渔,52,67
2216,"2023-07-18",科教文体,5,59
2217,"2023-07-18",公卫医疗,10,12
2218,"2023-07-18",城乡建设,27,19
2219,"2023-07-18",交通运输,33,17
2220,"2023-07-18",农林牧渔,40,2
2221,"2023-07-19",科教文体,47,7
2222,"2023-07-19",公卫医疗,125,19
2223,"2023-07-19",城乡建设,6,30
2224,"2023-07-19",交通运输,4,11
2225,"2023-07-19",农林牧渔,90,30
2226,"2023-07-20",科教文体,10,41
2227,"2023-07-20",公卫医疗,91,0
2228,"2023-07-20",城乡建设,183,3
2229,"2023-07-20",交通运输,89,67
2230,"2023-07-20",农林牧渔,0,19
2231,"2023-07-21",科教文体,74,46
2232,"2023-07-21",公卫医疗,81,59
2233,"2023-07-21",城乡建设,99,117
2234,"2023-07-21",交通运输,54,56
2235,"2023-07-21",农林牧渔,18,25
2236,"2023-07-22",科教文体,1,1
2237,"2023-07-22",公卫医疗,16,46
2238,"2023-07-22",城乡建设,110,78
2239,"2023-07-22",交通运输,19,52
2240,"2023-07-22",农林牧渔,3,189
2241,"2023-07-23",科教文体,37,10
2242,"2023-07-23",公卫医疗,2,103
2243,"2023-07-23",城乡建设,78,71
2244,"2023-07-23",交通运输,71,9
2245,"2023-07-23",农林牧渔,62,120
2246,"2023-07-24",科教文体,3,2
2247,"2023-07-24",公卫医疗,27,85
2248,"2023-07-24",城乡建设,11,1
2249,"2023-07-24",交通运输,24,11
2250,"2023-07-24",农林牧渔,30,52
2251,"2023-07-25",科教文体,119,18
2252,"2023-07-25",公卫医疗,9,9
2253,"2023-07-25",城乡建设,77,28
2254,"2023-07-25",交通运输,15,29
2255,"2023-07-25",农林牧渔,19,73
2256,"2023-07-26",科教文体,5,230
2257,"2023-07-26",公卫医疗,11,0
2258,"2023-07-26",城乡建设,144,37
2259,"2023-07-26",交通运输,19,72
2260,"2023-07-26",农林牧渔,23,19
2261,"2023-07-27",科教文体,36,10
2262,"2023-07-27",公卫医疗,115,36
2263,"2023-07-27",城乡建设,257,0
2264,"2023-07-27",交通运输,36,81
2265,"2023-07-27",农林牧渔,161,46
2266,"2023-07-28",科教文体,91,31
2267,"2023-07-28",公卫医疗,0,0
2268,"2023-07-28",城乡建设,8,0
2269,"2023-07-28",交通运输,18,1
2270,"2023-07-28",农林牧渔,58,33
2271,"2023-07-29",科教文体,134,10
2272,"2023-07-29",公卫医疗,142,40
2273,"2023-07-29",城乡建设,46,43
2274,"2023-07-29",交通运输,31,161
2275,"2023-07-29",农林牧渔,0,14
2276,"2023-07-30",科教文体,62,3
2277,"2023-07-30",公卫医疗,0,0
2278,"2023-07-30",城乡建设,35,2
2279,"2023-07-30",交通运输,4,31
2280,"2023-07-30",农林牧渔,4,38
2281,"2023-07-31",科教文体,80,48
2282,"2023-07-31",公卫医疗,142,45
2283,"2023-07-31",城乡建设,5,3
2284,"2023-07-31",交通运输,203,8
2285,"2023-07-31",农林牧渔,16,1
2286,"2023-08-01",科教文体,101,3
2287,"2023-08-01",公卫医疗,66,18
2288,"2023-08-01",城乡建设,25,2
2289,"2023-08-01",交通运输,15,4
2290,"2023-08-01",农林牧渔,0,97
2291,"2023-08-02",科教文体,2,3
2292,"2023-08-02",公卫医疗,33,0
2293,"2023-08-02",城乡建设,16,5
2294,"2023-08-02",交通运输,167,78
2295,"2023-08-02",农林牧渔,122,225
2296,"2023-08-03",科教文体,138,72
2297,"2023-08-03",公卫医疗,14,68
2298,"2023-08-03",城乡建设,52,8
2299,"2023-08-03",交通运输,2,3
2300,"2023-08-03",农林牧渔,73,16
2301,"2023-08-04",科教文体,45,1
2302,"2023-08-04",公卫医疗,7,47
2303,"2023-08-04",城乡建设,34,13
2304,"2023-08-04",交通运输,48,20
2305,"2023-08-04",农林牧渔,53,1
2306,"2023-08-05",科教文体,21,14
2307,"2023-08-05",公卫医疗,5,7
2308,"2023-08-05",城乡建设,9,48
2309,"2023-08-05",交通运输,54,62
2310,"2023-08-05",农林牧渔,21,29
2311,"2023-08-06",科教文体,57,86
2312,"2023-08-06",公卫医疗,201,90
2313,"2023-08-06",城乡建设,7,0
2314,"2023-08-06",交通运输,3,4
2315,"2023-08-06",农林牧渔,293,11
2316,"2023-08-07",科教文体,0,3
2317,"2023-08-07",公卫医疗,2,5
2318,"2023-08-07",城乡建设,87,16
2319,"2023-08-07",交通运输,60,41
2320,"2023-08-07",农林牧渔,5,17
2321,"2023-08-08",科教文体,67,48
2322,"2023-08-08",公卫医疗,24,79
2323,"2023-08-08",城乡建设,6,2
2324,"2023-08-08",交通运输,0,0
2325,"2023-08-08",农林牧渔,7,23
2326,"2023-08-09",科教文体,84,14
2327,"2023-08-09",公卫医疗,6,0
2328,"2023-08-09",城乡建设,8,11
2329,"2023-08-09",交通运输,93,34
2330,"2023-08-09",农林牧渔,21,24
2331,"2023-08-10",科教文体,12,28
2332,"2023-08-10",公卫医疗,7,4
2333,"2023-08-10",城乡建设,18,100
2334,"2023-08-10",交通运输,15,7
2335,"2023-08-10",农林牧渔,19,7
2336,"2023-08-11",科教文体,250,76
2337,"2023-08-11",公卫医疗,164,3
2338,"2023-08-11",城乡建设,16,0
2339,"2023-08-11",交通运输,79,122
2340,"2023-08-11",农林牧渔,36,8
2341,"2023-08-12",科教文体,183,8
2342,"2023-08-12",公卫医疗,42,15
2343,"2023-08-12",城乡建设,53,13
2344,"2023-08-12",交通运输,193,15
2345,"2023-08-12",农林牧渔,9,252
2346,"2023-08-13",科教文体,18,0
2347,"2023-08-13",公卫医疗,135,25
2348,"2023-08-13",城乡建设,5,123
2349,"2023-08-13",交通运输,3,57
2350,"2023-08-13",农林牧渔,63,47
2351,"2023-08-14",科教文体,76,91
2352,"2023-08-14",公卫医疗,6,8
2353,"2023-08-14",城乡建设,93,5
2354,"2023-08-14",交通运输,7,57
2355,"2023-08-14",农林牧渔,148,13
2356,"2023-08-15",科教文体,39,6
2357,"2023-08-15",公卫医疗,53,42
2358,"2023-08-15",城乡建设,78,11
2359,"2023-08-15",交通运输,49,10
2360,"2023-08-15",农林牧渔,50,49
2361,"2023-08-16",科教文体,9,7
2362,"2023-08-16",公卫医疗,27,6
2363,"2023-08-16",城乡建设,61,1
2364,"2023-08-16",交通运输,167,4
2365,"2023-08-16",农林牧渔,16,15
2366,"2023-08-17",科教文体,18,7
2367,"2023-08-17",公卫医疗,35,18
2368,"2023-08-17",城乡建设,35,1
2369,"2023-08-17",交通运输,105,3
2370,"2023-08-17",农林牧渔,87,18
2371,"2023-08-18",科教文体,50,32
2372,"2023-08-18",公卫医疗,46,30
2373,"2023-08-18",城乡建设,31,25
2374,"2023-08-18",交通运输,31,32
2375,"2023-08-18",农林牧渔,3,0
2376,"2023-08-19",科教文体,72,65
2377,"2023-08-19",公卫医疗,20,52
2378,"2023-08-19",城乡建设,0,5
2379,"2023-08-19",交通运输,77,41
2380,"2023-08-19",农林牧渔,10,55
2381,"2023-08-20",科教文体,85,31
2382,"2023-08-20",公卫医疗,93,39
2383,"2023-08-20",城乡建设,29,17
2384,"2023-08-20",交通运输,163,54
2385,"2023-08-20",农林牧渔,90,65
2386,"2023-08-21",科教文体,54,1
2387,"2023-08-21",公卫医疗,286,3
2388,"2023-08-21",城乡建设,0,0
2389,"2023-08-21",交通运输,17,1
2390,"2023-08-21",农林牧渔,296,20
2391,"2023-08-22",科教文体,0,2
2392,"2023-08-22",公卫医疗,79,166
2393,"2023-08-22",城乡建设,149,36
2394,"2023-08-22",交通运输,4,0
2395,"2023-08-22",农林牧渔,81,60
2396,"2023-08-23",科教文体,50,0
2397,"2023-08-23",公卫医疗,97,3
2398,"2023-08-23",城乡建设,3,92
2399,"2023-08-23",交通运输,0,0
2400,"2023-08-23",农林牧渔,1,1
2401,"2023-08-24",科教文体,26,0
2402,"2023-08-24",公卫医疗,3,2
2403,"2023-08-24",城乡建设,153,2
2404,"2023-08-24",交通运输,185,37
2405,"2023-08-24",农林牧渔,221,26
2406,"2023-08-25",科教文体,6,88
2407,"2023-08-25",公卫医疗,53,19
2408,"2023-08-25",城乡建设,10,25
2409,"2023-08-25",交通运输,51,11
2410,"2023-08-25",农林牧渔,21,0
2411,"2023-08-26",科教文体,7,105
2412,"2023-08-26",公卫医疗,25,132
2413,"2023-08-26",城乡建设,2,71
2414,"2023-08-26",交通运输,147,4
2415,"2023-08-26",农林牧渔,52,74
2416,"2023-08-27",科教文体,6,2
2417,"2023-08-27",公卫医疗,53,32
2418,"2023-08-27",城乡建设,100,54
2419,"2023-08-27",交通运输,34,5
2420,"2023-08-27",农林牧渔,93,1
2421,"2023-08-28",科教文体,44,103
2422,"2023-08-28",公卫医疗,21,127
2423,"2023-08-28",城乡建设,30,0
2424,"2023-08-28",交通运输,230,17
2425,"2023-08-28",农林牧渔,148,2
2426,"2023-08-29",科教文体,127,37
2427,"2023-08-29",公卫医疗,121,13
2428,"2023-08-29",城乡建设,68,19
2429,"2023-08-29",交通运输,115,34
2430,"2023-08-29",农林牧渔,166,3
2431,"2023-08-30",科教文体,32,41
2432,"2023-08-30",公卫医疗,38,0
2433,"2023-08-30",城乡建设,112,35
2434,"2023-08-30",交通运输,60,12
2435,"2023-08-30",农林牧渔,68,6
2436,"2023-08-31",科教文体,21,33
2437,"2023-08-31",公卫医疗,118,0
2438,"2023-08-31",城乡建设,40,17
2439,"2023-08-31",交通运输,15,77
2440,"2023-08-31",农林牧渔,13,29
2441,"2023-09-01",科教文体,84,125
2442,"2023-09-01",公卫医疗,47,48
2443,"2023-09-01",城乡建设,174,12
2444,"2023-09-01",交通运输,239,6
2445,"2023-09-01",农林牧渔,0,25
2446,"2023-09-02",科教文体,53,169
2447,"2023-09-02",公卫医疗,167,68
2448,"2023-09-02",城乡建设,16,21
2449,"2023-09-02",交通运输,0,1
2450,"2023-09-02",农林牧渔,147,34
2451,"2023-09-03",科教文体,44,56
2452,"2023-09-03",公卫医疗,95,44
2453,"2023-09-03",城乡建设,21,2
2454,"2023-09-03",交通运输,161,7
2455,"2023-09-03",农林牧渔,47,197
2456,"2023-09-04",科教文体,136,47
2457,"2023-09-04",公卫医疗,180,7
2458,"2023-09-04",城乡建设,126,4
2459,"2023-09-04",交通运输,13,12
2460,"2023-09-04",农林牧渔,93,107
2461,"2023-09-05",科教文体,96,13
2462,"2023-09-05",公卫医疗,19,30
2463,"2023-09-05",城乡建设,87,36
2464,"2023-09-05",交通运输,117,8
2465,"2023-09-05",农林牧渔,10,4
2466,"2023-09-06",科教文体,31,17
2467,"2023-09-06",公卫医疗,3,0
2468,"2023-09-06",城乡建设,19,20
2469,"2023-09-06",交通运输,85,12
2470,"2023-09-06",农林牧渔,48,1
2471,"2023-09-07",科教文体,41,31
2472,"2023-09-07",公卫医疗,30,34
2473,"2023-09-07",城乡建设,17,10
2474,"2023-09-07",交通运输,12,3
2475,"2023-09-07",农林牧渔,62,0
2476,"2023-09-08",科教文体,97,9
2477,"2023-09-08",公卫医疗,36,35
2478,"2023-09-08",城乡建设,284,3
2479,"2023-09-08",交通运输,24,63
2480,"2023-09-08",农林牧渔,34,53
2481,"2023-09-09",科教文体,12,0
2482,"2023-09-09",公卫医疗,78,73
2483,"2023-09-09",城乡建设,43,59
2484,"2023-09-09",交通运输,227,24
2485,"2023-09-09",农林牧渔,51,10
2486,"2023-09-10",科教文体,19,28
2487,"2023-09-10",公卫医疗,13,7
2488,"2023-09-10",城乡建设,17,11
2489,"2023-09-10",交通运输,65,46
2490,"2023-09-10",农林牧渔,21,0
2491,"2023-09-11",科教文体,16,17
2492,"2023-09-11",公卫医疗,69,5
2493,"2023-09-11",城乡建设,277,5
2494,"2023-09-11",交通运输,52,6
2495,"2023-09-11",农林牧渔,70,36
2496,"2023-09-12",科教文体,24,3
2497,"2023-09-12",公卫医疗,98,3
2498,"2023-09-12",城乡建设,56,20
2499,"2023-09-12",交通运输,442,35
2500,"2023-09-12",农林牧渔,69,8
2501,"2023-09-13",科教文体,16,2
2502,"2023-09-13",公卫医疗,32,2
2503,"2023-09-13",城乡建设,132,14
2504,"2023-09-13",交通运输,76,56
2505,"2023-09-13",农林牧渔,0,0
2506,"2023-09-14",科教文体,1,0
2507,"2023-09-14",公卫医疗,51,33
2508,"2023-09-14",城乡建设,7,79
2509,"2023-09-14",交通运输,3,32
2510,"2023-09-14",农林牧渔,55,10
2511,"2023-09-15",科教文体,39,28
2512,"2023-09-15",公卫医疗,77,95
2513,"2023-09-15",城乡建设,92,53
2514,"2023-09-15",交通运输,72,50
2515,"2023-09-15",农林牧渔,110,30
2516,"2023-09-16",科教文体,28,32
2517,"2023-09-16",公卫医疗,17,14
2518,"2023-09-16",城乡建设,11,44
2519,"2023-09-16",交通运输,14,9
2520,"2023-09-16",农林牧渔,104,82
2521,"2023-09-17",科教文体,3,3
2522,"2023-09-17",公卫医疗,3,18
2523,"2023-09-17",城乡建设,1,27
2524,"2023-09-17",交通运输,92,75
2525,"2023-09-17",农林牧渔,4,132
2526,"2023-09-18",科教文体,1,33
2527,"2023-09-18",公卫医疗,2,56
2528,"2023-09-18",城乡建设,29,40
2529,"2023-09-18",交通运输,105,102
2530,"2023-09-18",农林牧渔,114,51
2531,"2023-09-19",科教文体,11,57
2532,"2023-09-19",公卫医疗,156,5
2533,"2023-09-19",城乡建设,47,24
2534,"2023-09-19",交通运输,98,64
2535,"2023-09-19",农林牧渔,95,77
2536,"2023-09-20",科教文体,82,18
2537,"2023-09-20",公卫医疗,16,57
2538,"2023-09-20",城乡建设,162,6
2539,"2023-09-20",交通运输,0,22
2540,"2023-09-20",农林牧渔,174,5
2541,"2023-09-21",科教文体,50,129
2542,"2023-09-21",公卫医疗,25,42
2543,"2023-09-21",城乡建设,24,11
2544,"2023-09-21",交通运输,58,0
