"md_id","busi_time","sub_name","top_name","satisfaction_cnt","top_cnt"
9751,"2023-06-11",公卫医疗,医疗服务,29,31
9752,"2023-06-11",公卫医疗,公共卫生,0,0
9753,"2023-06-11",公卫医疗,医药管理,42,44
9754,"2023-06-11",城乡建设,住房公积金,24,28
9755,"2023-06-11",城乡建设,房屋管理,28,29
9756,"2023-06-11",城乡建设,市容市貌,19,21
9757,"2023-06-11",城乡建设,城乡规划,22,24
9758,"2023-06-11",城乡建设,城市设施管理,25,28
9759,"2023-06-11",交通运输,快递物流,22,26
9760,"2023-06-11",交通运输,公共汽车,42,46
9761,"2023-06-11",交通运输,公共自行车,25,28
9762,"2023-06-11",交通运输,出租汽车,8,8
9763,"2023-06-11",交通运输,城际客运,34,37
9764,"2023-06-11",农林牧渔,农业管理,2,2
9765,"2023-06-11",农林牧渔,林业管理,4,4
9766,"2023-06-11",农林牧渔,渔业管理,2,2
9767,"2023-06-11",农林牧渔,畜牧业管理,5,6
9768,"2023-06-12",科教文体,科技事务,19,21
9769,"2023-06-12",科教文体,教育管理,45,52
9770,"2023-06-12",科教文体,文化管理,20,23
9771,"2023-06-12",科教文体,体育管理,10,10
9772,"2023-06-12",科教文体,社会教育,22,23
9773,"2023-06-12",公卫医疗,人口计生,57,64
9774,"2023-06-12",公卫医疗,卫生保健,49,55
9775,"2023-06-12",公卫医疗,医疗服务,46,51
9776,"2023-06-12",公卫医疗,公共卫生,31,36
9777,"2023-06-12",公卫医疗,医药管理,16,17
9778,"2023-06-12",城乡建设,住房公积金,13,13
9779,"2023-06-12",城乡建设,房屋管理,12,13
9780,"2023-06-12",城乡建设,市容市貌,24,25
9781,"2023-06-12",城乡建设,城乡规划,3,3
9782,"2023-06-12",城乡建设,城市设施管理,22,24
9783,"2023-06-12",交通运输,快递物流,6,6
9784,"2023-06-12",交通运输,公共汽车,6,6
9785,"2023-06-12",交通运输,公共自行车,6,6
9786,"2023-06-12",交通运输,出租汽车,0,0
9787,"2023-06-12",交通运输,城际客运,2,2
9788,"2023-06-12",农林牧渔,农业管理,69,71
9789,"2023-06-12",农林牧渔,林业管理,39,46
9790,"2023-06-12",农林牧渔,渔业管理,62,69
9791,"2023-06-12",农林牧渔,畜牧业管理,52,61
9792,"2023-06-13",科教文体,科技事务,23,26
9793,"2023-06-13",科教文体,教育管理,19,19
9794,"2023-06-13",科教文体,文化管理,81,87
9795,"2023-06-13",科教文体,体育管理,59,69
9796,"2023-06-13",科教文体,社会教育,75,77
9797,"2023-06-13",公卫医疗,人口计生,3,3
9798,"2023-06-13",公卫医疗,卫生保健,107,115
9799,"2023-06-13",公卫医疗,医疗服务,56,65
9800,"2023-06-13",公卫医疗,公共卫生,8,8
9801,"2023-06-13",公卫医疗,医药管理,73,77
9802,"2023-06-13",城乡建设,住房公积金,6,7
9803,"2023-06-13",城乡建设,房屋管理,9,10
9804,"2023-06-13",城乡建设,市容市貌,14,15
9805,"2023-06-13",城乡建设,城乡规划,14,15
9806,"2023-06-13",城乡建设,城市设施管理,6,6
9807,"2023-06-13",交通运输,快递物流,79,82
9808,"2023-06-13",交通运输,公共汽车,11,13
9809,"2023-06-13",交通运输,公共自行车,36,40
9810,"2023-06-13",交通运输,出租汽车,56,62
9811,"2023-06-13",交通运输,城际客运,61,65
9812,"2023-06-13",农林牧渔,农业管理,19,19
9813,"2023-06-13",农林牧渔,林业管理,15,16
9814,"2023-06-13",农林牧渔,渔业管理,20,23
9815,"2023-06-13",农林牧渔,畜牧业管理,16,18
9816,"2023-06-14",科教文体,科技事务,4,4
9817,"2023-06-14",科教文体,教育管理,55,60
9818,"2023-06-14",科教文体,文化管理,48,51
9819,"2023-06-14",科教文体,体育管理,13,14
9820,"2023-06-14",科教文体,社会教育,19,21
9821,"2023-06-14",公卫医疗,人口计生,33,34
9822,"2023-06-14",公卫医疗,卫生保健,26,29
9823,"2023-06-14",公卫医疗,医疗服务,45,49
9824,"2023-06-14",公卫医疗,公共卫生,12,12
9825,"2023-06-14",公卫医疗,医药管理,38,41
9826,"2023-06-14",城乡建设,住房公积金,37,39
9827,"2023-06-14",城乡建设,房屋管理,4,4
9828,"2023-06-14",城乡建设,市容市貌,14,15
9829,"2023-06-14",城乡建设,城乡规划,1,1
9830,"2023-06-14",城乡建设,城市设施管理,33,37
9831,"2023-06-14",交通运输,快递物流,26,27
9832,"2023-06-14",交通运输,公共汽车,50,53
9833,"2023-06-14",交通运输,公共自行车,10,10
9834,"2023-06-14",交通运输,出租汽车,18,19
9835,"2023-06-14",交通运输,城际客运,53,61
9836,"2023-06-14",农林牧渔,农业管理,7,8
9837,"2023-06-14",农林牧渔,林业管理,8,8
9838,"2023-06-14",农林牧渔,渔业管理,5,5
9839,"2023-06-14",农林牧渔,畜牧业管理,6,7
9840,"2023-06-15",科教文体,科技事务,22,25
9841,"2023-06-15",科教文体,教育管理,4,5
9842,"2023-06-15",科教文体,文化管理,35,37
9843,"2023-06-15",科教文体,体育管理,37,41
9844,"2023-06-15",科教文体,社会教育,30,33
9845,"2023-06-15",公卫医疗,人口计生,3,3
9846,"2023-06-15",公卫医疗,卫生保健,4,5
9847,"2023-06-15",公卫医疗,医疗服务,16,18
9848,"2023-06-15",公卫医疗,公共卫生,37,41
9849,"2023-06-15",公卫医疗,医药管理,29,31
9850,"2023-06-15",城乡建设,住房公积金,34,35
9851,"2023-06-15",城乡建设,房屋管理,13,15
9852,"2023-06-15",城乡建设,市容市貌,46,48
9853,"2023-06-15",城乡建设,城乡规划,17,17
9854,"2023-06-15",城乡建设,城市设施管理,40,43
9855,"2023-06-15",交通运输,快递物流,24,27
9856,"2023-06-15",交通运输,公共汽车,19,21
9857,"2023-06-15",交通运输,公共自行车,18,20
9858,"2023-06-15",交通运输,出租汽车,6,7
9859,"2023-06-15",交通运输,城际客运,18,19
9860,"2023-06-15",农林牧渔,农业管理,62,69
9861,"2023-06-15",农林牧渔,林业管理,39,42
9862,"2023-06-15",农林牧渔,渔业管理,92,106
9863,"2023-06-15",农林牧渔,畜牧业管理,47,51
9864,"2023-06-16",科教文体,科技事务,4,4
9865,"2023-06-16",科教文体,教育管理,5,5
9866,"2023-06-16",科教文体,文化管理,4,4
9867,"2023-06-16",科教文体,体育管理,6,6
9868,"2023-06-16",科教文体,社会教育,0,0
9869,"2023-06-16",公卫医疗,人口计生,63,70
9870,"2023-06-16",公卫医疗,卫生保健,99,105
9871,"2023-06-16",公卫医疗,医疗服务,3,3
9872,"2023-06-16",公卫医疗,公共卫生,88,94
9873,"2023-06-16",公卫医疗,医药管理,103,108
9874,"2023-06-16",城乡建设,住房公积金,9,10
9875,"2023-06-16",城乡建设,房屋管理,13,13
9876,"2023-06-16",城乡建设,市容市貌,6,6
9877,"2023-06-16",城乡建设,城乡规划,9,10
9878,"2023-06-16",城乡建设,城市设施管理,10,11
9879,"2023-06-16",交通运输,快递物流,81,86
9880,"2023-06-16",交通运输,公共汽车,17,19
9881,"2023-06-16",交通运输,公共自行车,26,27
9882,"2023-06-16",交通运输,出租汽车,95,109
9883,"2023-06-16",交通运输,城际客运,132,141
9884,"2023-06-16",农林牧渔,农业管理,4,5
9885,"2023-06-16",农林牧渔,林业管理,14,15
9886,"2023-06-16",农林牧渔,渔业管理,12,13
9887,"2023-06-16",农林牧渔,畜牧业管理,12,14
9888,"2023-06-17",科教文体,科技事务,40,42
9889,"2023-06-17",科教文体,教育管理,13,14
9890,"2023-06-17",科教文体,文化管理,42,44
9891,"2023-06-17",科教文体,体育管理,18,19
9892,"2023-06-17",科教文体,社会教育,30,34
9893,"2023-06-17",公卫医疗,人口计生,1,1
9894,"2023-06-17",公卫医疗,卫生保健,2,2
9895,"2023-06-17",公卫医疗,医疗服务,3,3
9896,"2023-06-17",公卫医疗,公共卫生,0,0
9897,"2023-06-17",公卫医疗,医药管理,2,2
9898,"2023-06-17",城乡建设,住房公积金,10,12
9899,"2023-06-17",城乡建设,房屋管理,6,6
9900,"2023-06-17",城乡建设,市容市貌,78,87
9901,"2023-06-17",城乡建设,城乡规划,9,10
9902,"2023-06-17",城乡建设,城市设施管理,59,63
9903,"2023-06-17",交通运输,快递物流,17,18
9904,"2023-06-17",交通运输,公共汽车,27,28
9905,"2023-06-17",交通运输,公共自行车,26,29
9906,"2023-06-17",交通运输,出租汽车,15,17
9907,"2023-06-17",交通运输,城际客运,3,3
9908,"2023-06-17",农林牧渔,农业管理,207,228
9909,"2023-06-17",农林牧渔,林业管理,67,71
9910,"2023-06-17",农林牧渔,渔业管理,48,50
9911,"2023-06-17",农林牧渔,畜牧业管理,169,189
9912,"2023-06-18",科教文体,科技事务,7,8
9913,"2023-06-18",科教文体,教育管理,97,102
9914,"2023-06-18",科教文体,文化管理,57,64
9915,"2023-06-18",科教文体,体育管理,107,111
9916,"2023-06-18",科教文体,社会教育,4,5
9917,"2023-06-18",公卫医疗,人口计生,16,16
9918,"2023-06-18",公卫医疗,卫生保健,36,37
9919,"2023-06-18",公卫医疗,医疗服务,20,21
9920,"2023-06-18",公卫医疗,公共卫生,51,54
9921,"2023-06-18",公卫医疗,医药管理,1,1
9922,"2023-06-18",城乡建设,住房公积金,45,48
9923,"2023-06-18",城乡建设,房屋管理,12,14
9924,"2023-06-18",城乡建设,市容市貌,82,93
9925,"2023-06-18",城乡建设,城乡规划,38,43
9926,"2023-06-18",城乡建设,城市设施管理,103,117
9927,"2023-06-18",交通运输,快递物流,5,5
9928,"2023-06-18",交通运输,公共汽车,18,19
9929,"2023-06-18",交通运输,公共自行车,8,8
9930,"2023-06-18",交通运输,出租汽车,17,17
9931,"2023-06-18",交通运输,城际客运,19,21
9932,"2023-06-18",农林牧渔,农业管理,66,70
9933,"2023-06-18",农林牧渔,林业管理,48,50
9934,"2023-06-18",农林牧渔,渔业管理,53,59
9935,"2023-06-18",农林牧渔,畜牧业管理,3,3
9936,"2023-06-19",科教文体,科技事务,51,58
9937,"2023-06-19",科教文体,教育管理,72,83
9938,"2023-06-19",科教文体,文化管理,4,4
9939,"2023-06-19",科教文体,体育管理,7,7
9940,"2023-06-19",科教文体,社会教育,66,70
9941,"2023-06-19",公卫医疗,人口计生,1,1
9942,"2023-06-19",公卫医疗,卫生保健,2,2
9943,"2023-06-19",公卫医疗,医疗服务,4,4
9944,"2023-06-19",公卫医疗,公共卫生,4,4
9945,"2023-06-19",公卫医疗,医药管理,2,2
9946,"2023-06-19",城乡建设,住房公积金,1,1
9947,"2023-06-19",城乡建设,房屋管理,5,5
9948,"2023-06-19",城乡建设,市容市貌,8,9
9949,"2023-06-19",城乡建设,城乡规划,35,36
9950,"2023-06-19",城乡建设,城市设施管理,19,20
9951,"2023-06-19",交通运输,快递物流,53,61
9952,"2023-06-19",交通运输,公共汽车,33,38
9953,"2023-06-19",交通运输,公共自行车,17,17
9954,"2023-06-19",交通运输,出租汽车,12,14
9955,"2023-06-19",交通运输,城际客运,15,16
9956,"2023-06-19",农林牧渔,农业管理,36,38
9957,"2023-06-19",农林牧渔,林业管理,28,32
9958,"2023-06-19",农林牧渔,渔业管理,21,22
9959,"2023-06-19",农林牧渔,畜牧业管理,12,13
9960,"2023-06-20",科教文体,科技事务,40,42
9961,"2023-06-20",科教文体,教育管理,30,32
9962,"2023-06-20",科教文体,文化管理,39,43
9963,"2023-06-20",科教文体,体育管理,29,32
9964,"2023-06-20",科教文体,社会教育,7,7
9965,"2023-06-20",公卫医疗,人口计生,36,40
9966,"2023-06-20",公卫医疗,卫生保健,83,89
9967,"2023-06-20",公卫医疗,医疗服务,46,52
9968,"2023-06-20",公卫医疗,公共卫生,71,82
9969,"2023-06-20",公卫医疗,医药管理,13,15
9970,"2023-06-20",城乡建设,住房公积金,0,0
9971,"2023-06-20",城乡建设,房屋管理,8,9
9972,"2023-06-20",城乡建设,市容市貌,3,3
9973,"2023-06-20",城乡建设,城乡规划,6,6
9974,"2023-06-20",城乡建设,城市设施管理,2,2
9975,"2023-06-20",交通运输,快递物流,3,3
9976,"2023-06-20",交通运输,公共汽车,40,46
9977,"2023-06-20",交通运输,公共自行车,38,40
9978,"2023-06-20",交通运输,出租汽车,1,1
9979,"2023-06-20",交通运输,城际客运,14,15
9980,"2023-06-20",农林牧渔,农业管理,32,36
9981,"2023-06-20",农林牧渔,林业管理,41,46
9982,"2023-06-20",农林牧渔,渔业管理,40,42
9983,"2023-06-20",农林牧渔,畜牧业管理,17,18
9984,"2023-06-21",科教文体,科技事务,30,35
9985,"2023-06-21",科教文体,教育管理,89,93
9986,"2023-06-21",科教文体,文化管理,37,40
9987,"2023-06-21",科教文体,体育管理,24,25
9988,"2023-06-21",科教文体,社会教育,64,70
9989,"2023-06-21",公卫医疗,人口计生,54,58
9990,"2023-06-21",公卫医疗,卫生保健,2,2
9991,"2023-06-21",公卫医疗,医疗服务,55,64
9992,"2023-06-21",公卫医疗,公共卫生,5,5
9993,"2023-06-21",公卫医疗,医药管理,72,79
9994,"2023-06-21",城乡建设,住房公积金,75,81
9995,"2023-06-21",城乡建设,房屋管理,72,73
9996,"2023-06-21",城乡建设,市容市貌,1,1
9997,"2023-06-21",城乡建设,城乡规划,53,59
9998,"2023-06-21",城乡建设,城市设施管理,39,43
9999,"2023-06-21",交通运输,快递物流,4,4
10000,"2023-06-21",交通运输,公共汽车,2,2
10001,"2023-06-21",交通运输,公共自行车,18,19
10002,"2023-06-21",交通运输,出租汽车,2,2
10003,"2023-06-21",交通运输,城际客运,15,17
10004,"2023-06-21",农林牧渔,农业管理,0,0
10005,"2023-06-21",农林牧渔,林业管理,0,0
10006,"2023-06-21",农林牧渔,渔业管理,0,0
10007,"2023-06-21",农林牧渔,畜牧业管理,1,1
10008,"2023-06-22",科教文体,科技事务,1,1
10009,"2023-06-22",科教文体,教育管理,16,18
10010,"2023-06-22",科教文体,文化管理,8,9
10011,"2023-06-22",科教文体,体育管理,16,18
10012,"2023-06-22",科教文体,社会教育,11,13
10013,"2023-06-22",公卫医疗,人口计生,1,1
10014,"2023-06-22",公卫医疗,卫生保健,4,4
10015,"2023-06-22",公卫医疗,医疗服务,4,4
10016,"2023-06-22",公卫医疗,公共卫生,4,5
10017,"2023-06-22",公卫医疗,医药管理,3,4
10018,"2023-06-22",城乡建设,住房公积金,5,5
10019,"2023-06-22",城乡建设,房屋管理,25,26
10020,"2023-06-22",城乡建设,市容市貌,8,9
10021,"2023-06-22",城乡建设,城乡规划,28,29
10022,"2023-06-22",城乡建设,城市设施管理,23,26
10023,"2023-06-22",交通运输,快递物流,15,18
10024,"2023-06-22",交通运输,公共汽车,4,4
10025,"2023-06-22",交通运输,公共自行车,21,23
10026,"2023-06-22",交通运输,出租汽车,15,17
10027,"2023-06-22",交通运输,城际客运,10,12
10028,"2023-06-22",农林牧渔,农业管理,24,27
10029,"2023-06-22",农林牧渔,林业管理,9,9
10030,"2023-06-22",农林牧渔,渔业管理,15,17
10031,"2023-06-22",农林牧渔,畜牧业管理,23,25
10032,"2023-06-23",科教文体,科技事务,12,12
10033,"2023-06-23",科教文体,教育管理,1,1
10034,"2023-06-23",科教文体,文化管理,7,7
10035,"2023-06-23",科教文体,体育管理,10,12
10036,"2023-06-23",科教文体,社会教育,9,10
10037,"2023-06-23",公卫医疗,人口计生,77,82
10038,"2023-06-23",公卫医疗,卫生保健,58,67
10039,"2023-06-23",公卫医疗,医疗服务,46,48
10040,"2023-06-23",公卫医疗,公共卫生,47,49
10041,"2023-06-23",公卫医疗,医药管理,60,65
10042,"2023-06-23",城乡建设,住房公积金,28,31
10043,"2023-06-23",城乡建设,房屋管理,30,31
10044,"2023-06-23",城乡建设,市容市貌,22,25
10045,"2023-06-23",城乡建设,城乡规划,13,15
10046,"2023-06-23",城乡建设,城市设施管理,13,14
10047,"2023-06-23",交通运输,快递物流,0,0
10048,"2023-06-23",交通运输,公共汽车,0,0
10049,"2023-06-23",交通运输,公共自行车,0,0
10050,"2023-06-23",交通运输,出租汽车,0,0
10051,"2023-06-23",交通运输,城际客运,0,0
10052,"2023-06-23",农林牧渔,农业管理,94,96
10053,"2023-06-23",农林牧渔,林业管理,109,121
10054,"2023-06-23",农林牧渔,渔业管理,94,103
10055,"2023-06-23",农林牧渔,畜牧业管理,64,75
10056,"2023-06-24",科教文体,科技事务,15,16
10057,"2023-06-24",科教文体,教育管理,11,12
10058,"2023-06-24",科教文体,文化管理,15,16
10059,"2023-06-24",科教文体,体育管理,11,12
10060,"2023-06-24",科教文体,社会教育,15,17
10061,"2023-06-24",公卫医疗,人口计生,4,4
10062,"2023-06-24",公卫医疗,卫生保健,2,2
10063,"2023-06-24",公卫医疗,医疗服务,11,12
10064,"2023-06-24",公卫医疗,公共卫生,16,17
10065,"2023-06-24",公卫医疗,医药管理,5,6
10066,"2023-06-24",城乡建设,住房公积金,12,13
10067,"2023-06-24",城乡建设,房屋管理,28,33
10068,"2023-06-24",城乡建设,市容市貌,90,97
10069,"2023-06-24",城乡建设,城乡规划,102,108
10070,"2023-06-24",城乡建设,城市设施管理,33,34
10071,"2023-06-24",交通运输,快递物流,44,47
10072,"2023-06-24",交通运输,公共汽车,4,4
10073,"2023-06-24",交通运输,公共自行车,57,65
10074,"2023-06-24",交通运输,出租汽车,67,76
10075,"2023-06-24",交通运输,城际客运,33,38
10076,"2023-06-24",农林牧渔,农业管理,34,36
10077,"2023-06-24",农林牧渔,林业管理,7,8
10078,"2023-06-24",农林牧渔,渔业管理,7,8
10079,"2023-06-24",农林牧渔,畜牧业管理,1,1
10080,"2023-06-25",科教文体,科技事务,27,31
10081,"2023-06-25",科教文体,教育管理,14,16
10082,"2023-06-25",科教文体,文化管理,64,71
10083,"2023-06-25",科教文体,体育管理,26,27
10084,"2023-06-25",科教文体,社会教育,60,65
10085,"2023-06-25",公卫医疗,人口计生,14,15
10086,"2023-06-25",公卫医疗,卫生保健,3,4
10087,"2023-06-25",公卫医疗,医疗服务,23,25
10088,"2023-06-25",公卫医疗,公共卫生,58,64
10089,"2023-06-25",公卫医疗,医药管理,46,47
10090,"2023-06-25",城乡建设,住房公积金,2,2
10091,"2023-06-25",城乡建设,房屋管理,10,12
10092,"2023-06-25",城乡建设,市容市貌,10,10
10093,"2023-06-25",城乡建设,城乡规划,11,11
10094,"2023-06-25",城乡建设,城市设施管理,7,7
10095,"2023-06-25",交通运输,快递物流,49,53
10096,"2023-06-25",交通运输,公共汽车,6,6
10097,"2023-06-25",交通运输,公共自行车,73,84
10098,"2023-06-25",交通运输,出租汽车,41,43
10099,"2023-06-25",交通运输,城际客运,56,59
10100,"2023-06-25",农林牧渔,农业管理,14,15
10101,"2023-06-25",农林牧渔,林业管理,1,1
10102,"2023-06-25",农林牧渔,渔业管理,14,15
10103,"2023-06-25",农林牧渔,畜牧业管理,4,4
10104,"2023-06-26",科教文体,科技事务,5,6
10105,"2023-06-26",科教文体,教育管理,12,13
