"md_id","busi_time","order_type_name","order_type_cd","total_num"
1995,"2023-01-05",意见建议,"0300",64
1996,"2023-01-05",求助,"0400",66
1997,"2023-01-05",表扬,"0500",84
1998,"2023-01-05",举报,"0600",113
1999,"2023-01-05",无效,"0700",86
2000,"2023-01-05",其他,"9999",358
2001,"2023-01-06",咨询,"0100",33
2002,"2023-01-06",投诉,"0200",90
2003,"2023-01-06",意见建议,"0300",19
2004,"2023-01-06",求助,"0400",97
2005,"2023-01-06",表扬,"0500",45
2006,"2023-01-06",举报,"0600",139
2007,"2023-01-06",无效,"0700",167
2008,"2023-01-06",其他,"9999",233
2009,"2023-01-07",咨询,"0100",43
2010,"2023-01-07",投诉,"0200",52
2011,"2023-01-07",意见建议,"0300",36
2012,"2023-01-07",求助,"0400",121
2013,"2023-01-07",表扬,"0500",110
2014,"2023-01-07",举报,"0600",107
2015,"2023-01-07",无效,"0700",46
2016,"2023-01-07",其他,"9999",270
2017,"2023-01-08",咨询,"0100",60
2018,"2023-01-08",投诉,"0200",72
2019,"2023-01-08",意见建议,"0300",68
2020,"2023-01-08",求助,"0400",103
2021,"2023-01-08",表扬,"0500",74
2022,"2023-01-08",举报,"0600",105
2023,"2023-01-08",无效,"0700",109
2024,"2023-01-08",其他,"9999",217
2025,"2023-01-09",咨询,"0100",21
2026,"2023-01-09",投诉,"0200",20
2027,"2023-01-09",意见建议,"0300",53
2028,"2023-01-09",求助,"0400",13
2029,"2023-01-09",表扬,"0500",42
2030,"2023-01-09",举报,"0600",28
2031,"2023-01-09",无效,"0700",27
2032,"2023-01-09",其他,"9999",163
2033,"2023-01-10",咨询,"0100",5
2034,"2023-01-10",投诉,"0200",50
2035,"2023-01-10",意见建议,"0300",27
2036,"2023-01-10",求助,"0400",53
2037,"2023-01-10",表扬,"0500",41
2038,"2023-01-10",举报,"0600",52
2039,"2023-01-10",无效,"0700",16
2040,"2023-01-10",其他,"9999",136
2041,"2023-01-11",咨询,"0100",57
2042,"2023-01-11",投诉,"0200",6
2043,"2023-01-11",意见建议,"0300",63
2044,"2023-01-11",求助,"0400",56
2045,"2023-01-11",表扬,"0500",89
2046,"2023-01-11",举报,"0600",119
2047,"2023-01-11",无效,"0700",119
2048,"2023-01-11",其他,"9999",154
2049,"2023-01-12",咨询,"0100",16
2050,"2023-01-12",投诉,"0200",42
2051,"2023-01-12",意见建议,"0300",17
2052,"2023-01-12",求助,"0400",39
2053,"2023-01-12",表扬,"0500",102
2054,"2023-01-12",举报,"0600",137
2055,"2023-01-12",无效,"0700",56
2056,"2023-01-12",其他,"9999",439
2057,"2023-01-13",咨询,"0100",80
2058,"2023-01-13",投诉,"0200",59
2059,"2023-01-13",意见建议,"0300",7
2060,"2023-01-13",求助,"0400",132
2061,"2023-01-13",表扬,"0500",91
2062,"2023-01-13",举报,"0600",69
2063,"2023-01-13",无效,"0700",164
2064,"2023-01-13",其他,"9999",275
2065,"2023-01-14",咨询,"0100",12
2066,"2023-01-14",投诉,"0200",78
2067,"2023-01-14",意见建议,"0300",105
2068,"2023-01-14",求助,"0400",6
2069,"2023-01-14",表扬,"0500",24
2070,"2023-01-14",举报,"0600",12
2071,"2023-01-14",无效,"0700",195
2072,"2023-01-14",其他,"9999",308
2073,"2023-01-15",咨询,"0100",19
2074,"2023-01-15",投诉,"0200",29
2075,"2023-01-15",意见建议,"0300",20
2076,"2023-01-15",求助,"0400",7
2077,"2023-01-15",表扬,"0500",70
2078,"2023-01-15",举报,"0600",91
2079,"2023-01-15",无效,"0700",126
2080,"2023-01-15",其他,"9999",147
2081,"2023-01-16",咨询,"0100",76
2082,"2023-01-16",投诉,"0200",88
2083,"2023-01-16",意见建议,"0300",59
2084,"2023-01-16",求助,"0400",125
2085,"2023-01-16",表扬,"0500",25
2086,"2023-01-16",举报,"0600",145
2087,"2023-01-16",无效,"0700",100
2088,"2023-01-16",其他,"9999",289
2089,"2023-01-17",咨询,"0100",12
2090,"2023-01-17",投诉,"0200",42
2091,"2023-01-17",意见建议,"0300",13
2092,"2023-01-17",求助,"0400",7
2093,"2023-01-17",表扬,"0500",42
2094,"2023-01-17",举报,"0600",169
2095,"2023-01-17",无效,"0700",128
2096,"2023-01-17",其他,"9999",218
2097,"2023-01-18",咨询,"0100",13
2098,"2023-01-18",投诉,"0200",58
2099,"2023-01-18",意见建议,"0300",73
2100,"2023-01-18",求助,"0400",65
2101,"2023-01-18",表扬,"0500",78
2102,"2023-01-18",举报,"0600",10
2103,"2023-01-18",无效,"0700",17
2104,"2023-01-18",其他,"9999",266
2105,"2023-01-19",咨询,"0100",37
2106,"2023-01-19",投诉,"0200",13
2107,"2023-01-19",意见建议,"0300",63
2108,"2023-01-19",求助,"0400",58
2109,"2023-01-19",表扬,"0500",23
2110,"2023-01-19",举报,"0600",12
2111,"2023-01-19",无效,"0700",37
2112,"2023-01-19",其他,"9999",251
2113,"2023-01-20",咨询,"0100",37
2114,"2023-01-20",投诉,"0200",8
2115,"2023-01-20",意见建议,"0300",70
2116,"2023-01-20",求助,"0400",24
2117,"2023-01-20",表扬,"0500",28
2118,"2023-01-20",举报,"0600",119
2119,"2023-01-20",无效,"0700",108
2120,"2023-01-20",其他,"9999",247
2121,"2023-01-21",咨询,"0100",22
2122,"2023-01-21",投诉,"0200",19
2123,"2023-01-21",意见建议,"0300",77
2124,"2023-01-21",求助,"0400",60
2125,"2023-01-21",表扬,"0500",35
2126,"2023-01-21",举报,"0600",85
2127,"2023-01-21",无效,"0700",25
2128,"2023-01-21",其他,"9999",344
2129,"2023-01-22",咨询,"0100",11
2130,"2023-01-22",投诉,"0200",59
2131,"2023-01-22",意见建议,"0300",57
2132,"2023-01-22",求助,"0400",38
2133,"2023-01-22",表扬,"0500",53
2134,"2023-01-22",举报,"0600",32
2135,"2023-01-22",无效,"0700",45
2136,"2023-01-22",其他,"9999",132
2137,"2023-01-23",咨询,"0100",33
2138,"2023-01-23",投诉,"0200",72
2139,"2023-01-23",意见建议,"0300",8
2140,"2023-01-23",求助,"0400",152
2141,"2023-01-23",表扬,"0500",154
2142,"2023-01-23",举报,"0600",92
2143,"2023-01-23",无效,"0700",14
2144,"2023-01-23",其他,"9999",415
2145,"2023-01-24",咨询,"0100",31
2146,"2023-01-24",投诉,"0200",12
2147,"2023-01-24",意见建议,"0300",20
2148,"2023-01-24",求助,"0400",48
2149,"2023-01-24",表扬,"0500",72
2150,"2023-01-24",举报,"0600",91
2151,"2023-01-24",无效,"0700",126
2152,"2023-01-24",其他,"9999",132
2153,"2023-01-25",咨询,"0100",19
2154,"2023-01-25",投诉,"0200",65
2155,"2023-01-25",意见建议,"0300",14
2156,"2023-01-25",求助,"0400",77
2157,"2023-01-25",表扬,"0500",74
2158,"2023-01-25",举报,"0600",70
2159,"2023-01-25",无效,"0700",125
2160,"2023-01-25",其他,"9999",187
2161,"2023-01-26",咨询,"0100",50
2162,"2023-01-26",投诉,"0200",36
2163,"2023-01-26",意见建议,"0300",13
2164,"2023-01-26",求助,"0400",74
2165,"2023-01-26",表扬,"0500",70
2166,"2023-01-26",举报,"0600",126
2167,"2023-01-26",无效,"0700",152
2168,"2023-01-26",其他,"9999",185
2169,"2023-01-27",咨询,"0100",50
2170,"2023-01-27",投诉,"0200",76
2171,"2023-01-27",意见建议,"0300",5
2172,"2023-01-27",求助,"0400",43
2173,"2023-01-27",表扬,"0500",83
2174,"2023-01-27",举报,"0600",5
2175,"2023-01-27",无效,"0700",264
2176,"2023-01-27",其他,"9999",309
2177,"2023-01-28",咨询,"0100",47
2178,"2023-01-28",投诉,"0200",28
2179,"2023-01-28",意见建议,"0300",75
2180,"2023-01-28",求助,"0400",20
2181,"2023-01-28",表扬,"0500",56
2182,"2023-01-28",举报,"0600",56
2183,"2023-01-28",无效,"0700",11
2184,"2023-01-28",其他,"9999",255
2185,"2023-01-29",咨询,"0100",31
2186,"2023-01-29",投诉,"0200",47
2187,"2023-01-29",意见建议,"0300",29
2188,"2023-01-29",求助,"0400",52
2189,"2023-01-29",表扬,"0500",21
2190,"2023-01-29",举报,"0600",15
2191,"2023-01-29",无效,"0700",18
2192,"2023-01-29",其他,"9999",170
2193,"2023-01-30",咨询,"0100",5
2194,"2023-01-30",投诉,"0200",39
2195,"2023-01-30",意见建议,"0300",45
2196,"2023-01-30",求助,"0400",9
2197,"2023-01-30",表扬,"0500",23
2198,"2023-01-30",举报,"0600",85
2199,"2023-01-30",无效,"0700",86
2200,"2023-01-30",其他,"9999",109
2201,"2023-01-31",咨询,"0100",18
2202,"2023-01-31",投诉,"0200",35
2203,"2023-01-31",意见建议,"0300",30
2204,"2023-01-31",求助,"0400",88
2205,"2023-01-31",表扬,"0500",122
2206,"2023-01-31",举报,"0600",174
2207,"2023-01-31",无效,"0700",157
2208,"2023-01-31",其他,"9999",208
2209,"2023-02-01",咨询,"0100",26
2210,"2023-02-01",投诉,"0200",29
2211,"2023-02-01",意见建议,"0300",33
2212,"2023-02-01",求助,"0400",42
2213,"2023-02-01",表扬,"0500",10
2214,"2023-02-01",举报,"0600",44
2215,"2023-02-01",无效,"0700",59
2216,"2023-02-01",其他,"9999",102
2217,"2023-02-02",咨询,"0100",37
2218,"2023-02-02",投诉,"0200",9
2219,"2023-02-02",意见建议,"0300",5
2220,"2023-02-02",求助,"0400",26
2221,"2023-02-02",表扬,"0500",8
2222,"2023-02-02",举报,"0600",26
2223,"2023-02-02",无效,"0700",48
2224,"2023-02-02",其他,"9999",160
2225,"2023-02-03",咨询,"0100",32
2226,"2023-02-03",投诉,"0200",37
2227,"2023-02-03",意见建议,"0300",28
2228,"2023-02-03",求助,"0400",24
2229,"2023-02-03",表扬,"0500",180
2230,"2023-02-03",举报,"0600",200
2231,"2023-02-03",无效,"0700",191
2232,"2023-02-03",其他,"9999",257
2233,"2023-02-04",咨询,"0100",40
2234,"2023-02-04",投诉,"0200",57
2235,"2023-02-04",意见建议,"0300",71
2236,"2023-02-04",求助,"0400",94
2237,"2023-02-04",表扬,"0500",5
2238,"2023-02-04",举报,"0600",18
2239,"2023-02-04",无效,"0700",65
2240,"2023-02-04",其他,"9999",288
2241,"2023-02-05",咨询,"0100",12
2242,"2023-02-05",投诉,"0200",24
2243,"2023-02-05",意见建议,"0300",41
2244,"2023-02-05",求助,"0400",8
2245,"2023-02-05",表扬,"0500",22
2246,"2023-02-05",举报,"0600",45
2247,"2023-02-05",无效,"0700",42
2248,"2023-02-05",其他,"9999",126
2249,"2023-02-06",咨询,"0100",96
2250,"2023-02-06",投诉,"0200",41
2251,"2023-02-06",意见建议,"0300",56
2252,"2023-02-06",求助,"0400",34
2253,"2023-02-06",表扬,"0500",103
2254,"2023-02-06",举报,"0600",123
2255,"2023-02-06",无效,"0700",150
2256,"2023-02-06",其他,"9999",183
2257,"2023-02-07",咨询,"0100",30
2258,"2023-02-07",投诉,"0200",31
2259,"2023-02-07",意见建议,"0300",31
2260,"2023-02-07",求助,"0400",33
2261,"2023-02-07",表扬,"0500",28
2262,"2023-02-07",举报,"0600",50
2263,"2023-02-07",无效,"0700",41
2264,"2023-02-07",其他,"9999",67
2265,"2023-02-08",咨询,"0100",105
2266,"2023-02-08",投诉,"0200",30
2267,"2023-02-08",意见建议,"0300",106
2268,"2023-02-08",求助,"0400",148
2269,"2023-02-08",表扬,"0500",28
2270,"2023-02-08",举报,"0600",101
2271,"2023-02-08",无效,"0700",94
2272,"2023-02-08",其他,"9999",376
2273,"2023-02-09",咨询,"0100",9
2274,"2023-02-09",投诉,"0200",54
2275,"2023-02-09",意见建议,"0300",91
2276,"2023-02-09",求助,"0400",81
2277,"2023-02-09",表扬,"0500",41
2278,"2023-02-09",举报,"0600",117
2279,"2023-02-09",无效,"0700",82
2280,"2023-02-09",其他,"9999",191
2281,"2023-02-10",咨询,"0100",50
2282,"2023-02-10",投诉,"0200",41
2283,"2023-02-10",意见建议,"0300",7
2284,"2023-02-10",求助,"0400",30
2285,"2023-02-10",表扬,"0500",15
2286,"2023-02-10",举报,"0600",23
2287,"2023-02-10",无效,"0700",46
2288,"2023-02-10",其他,"9999",225
2289,"2023-02-11",咨询,"0100",21
2290,"2023-02-11",投诉,"0200",10
2291,"2023-02-11",意见建议,"0300",49
2292,"2023-02-11",求助,"0400",59
2293,"2023-02-11",表扬,"0500",20
2294,"2023-02-11",举报,"0600",47
2295,"2023-02-11",无效,"0700",110
2296,"2023-02-11",其他,"9999",131
2297,"2023-02-12",咨询,"0100",17
2298,"2023-02-12",投诉,"0200",41
2299,"2023-02-12",意见建议,"0300",31
2300,"2023-02-12",求助,"0400",78
2301,"2023-02-12",表扬,"0500",6
2302,"2023-02-12",举报,"0600",96
2303,"2023-02-12",无效,"0700",98
2304,"2023-02-12",其他,"9999",142
2305,"2023-02-13",咨询,"0100",67
2306,"2023-02-13",投诉,"0200",37
2307,"2023-02-13",意见建议,"0300",45
2308,"2023-02-13",求助,"0400",116
2309,"2023-02-13",表扬,"0500",102
2310,"2023-02-13",举报,"0600",20
2311,"2023-02-13",无效,"0700",23
2312,"2023-02-13",其他,"9999",400
2313,"2023-02-14",咨询,"0100",55
2314,"2023-02-14",投诉,"0200",15
2315,"2023-02-14",意见建议,"0300",127
2316,"2023-02-14",求助,"0400",87
2317,"2023-02-14",表扬,"0500",50
2318,"2023-02-14",举报,"0600",150
2319,"2023-02-14",无效,"0700",90
2320,"2023-02-14",其他,"9999",357
2321,"2023-02-15",咨询,"0100",79
2322,"2023-02-15",投诉,"0200",41
2323,"2023-02-15",意见建议,"0300",71
2324,"2023-02-15",求助,"0400",70
2325,"2023-02-15",表扬,"0500",37
2326,"2023-02-15",举报,"0600",81
2327,"2023-02-15",无效,"0700",38
2328,"2023-02-15",其他,"9999",440
2329,"2023-02-16",咨询,"0100",22
2330,"2023-02-16",投诉,"0200",25
2331,"2023-02-16",意见建议,"0300",65
2332,"2023-02-16",求助,"0400",15
2333,"2023-02-16",表扬,"0500",33
2334,"2023-02-16",举报,"0600",76
2335,"2023-02-16",无效,"0700",88
2336,"2023-02-16",其他,"9999",143
2337,"2023-02-17",咨询,"0100",89
2338,"2023-02-17",投诉,"0200",94
2339,"2023-02-17",意见建议,"0300",73
2340,"2023-02-17",求助,"0400",43
2341,"2023-02-17",表扬,"0500",51
2342,"2023-02-17",举报,"0600",73
2343,"2023-02-17",无效,"0700",103
2344,"2023-02-17",其他,"9999",323
2345,"2023-02-18",咨询,"0100",73
2346,"2023-02-18",投诉,"0200",79
2347,"2023-02-18",意见建议,"0300",64
2348,"2023-02-18",求助,"0400",70
2349,"2023-02-18",表扬,"0500",36
2350,"2023-02-18",举报,"0600",165
2351,"2023-02-18",无效,"0700",126
2352,"2023-02-18",其他,"9999",267
2353,"2023-02-19",咨询,"0100",21
2354,"2023-02-19",投诉,"0200",9
2355,"2023-02-19",意见建议,"0300",53
2356,"2023-02-19",求助,"0400",51
2357,"2023-02-19",表扬,"0500",152
2358,"2023-02-19",举报,"0600",34
2359,"2023-02-19",无效,"0700",59
2360,"2023-02-19",其他,"9999",385
2361,"2023-02-20",咨询,"0100",26
2362,"2023-02-20",投诉,"0200",75
2363,"2023-02-20",意见建议,"0300",95
2364,"2023-02-20",求助,"0400",48
2365,"2023-02-20",表扬,"0500",102
2366,"2023-02-20",举报,"0600",84
2367,"2023-02-20",无效,"0700",43
2368,"2023-02-20",其他,"9999",268
2369,"2023-02-21",咨询,"0100",49
2370,"2023-02-21",投诉,"0200",64
2371,"2023-02-21",意见建议,"0300",6
2372,"2023-02-21",求助,"0400",7
2373,"2023-02-21",表扬,"0500",125
2374,"2023-02-21",举报,"0600",48
2375,"2023-02-21",无效,"0700",95
2376,"2023-02-21",其他,"9999",238
2377,"2023-02-22",咨询,"0100",34
2378,"2023-02-22",投诉,"0200",22
2379,"2023-02-22",意见建议,"0300",37
2380,"2023-02-22",求助,"0400",32
2381,"2023-02-22",表扬,"0500",61
2382,"2023-02-22",举报,"0600",62
2383,"2023-02-22",无效,"0700",12
2384,"2023-02-22",其他,"9999",122
2385,"2023-02-23",咨询,"0100",71
2386,"2023-02-23",投诉,"0200",44
2387,"2023-02-23",意见建议,"0300",25
2388,"2023-02-23",求助,"0400",96
2389,"2023-02-23",表扬,"0500",92
2390,"2023-02-23",举报,"0600",67
2391,"2023-02-23",无效,"0700",80
2392,"2023-02-23",其他,"9999",174
2393,"2023-02-24",咨询,"0100",50
2394,"2023-02-24",投诉,"0200",120
2395,"2023-02-24",意见建议,"0300",69
2396,"2023-02-24",求助,"0400",70
2397,"2023-02-24",表扬,"0500",5
2398,"2023-02-24",举报,"0600",26
2399,"2023-02-24",无效,"0700",226
2400,"2023-02-24",其他,"9999",385
2401,"2023-02-25",咨询,"0100",52
2402,"2023-02-25",投诉,"0200",9
2403,"2023-02-25",意见建议,"0300",44
2404,"2023-02-25",求助,"0400",44
2405,"2023-02-25",表扬,"0500",45
2406,"2023-02-25",举报,"0600",29
2407,"2023-02-25",无效,"0700",91
2408,"2023-02-25",其他,"9999",157
2409,"2023-02-26",咨询,"0100",41
2410,"2023-02-26",投诉,"0200",84
2411,"2023-02-26",意见建议,"0300",28
2412,"2023-02-26",求助,"0400",79
2413,"2023-02-26",表扬,"0500",53
2414,"2023-02-26",举报,"0600",95
2415,"2023-02-26",无效,"0700",7
2416,"2023-02-26",其他,"9999",541
2417,"2023-02-27",咨询,"0100",89
2418,"2023-02-27",投诉,"0200",26
2419,"2023-02-27",意见建议,"0300",46
2420,"2023-02-27",求助,"0400",78
2421,"2023-02-27",表扬,"0500",14
2422,"2023-02-27",举报,"0600",156
2423,"2023-02-27",无效,"0700",145
2424,"2023-02-27",其他,"9999",192
2425,"2023-02-28",咨询,"0100",33
2426,"2023-02-28",投诉,"0200",57
2427,"2023-02-28",意见建议,"0300",5
2428,"2023-02-28",求助,"0400",14
2429,"2023-02-28",表扬,"0500",35
2430,"2023-02-28",举报,"0600",64
2431,"2023-02-28",无效,"0700",34
2432,"2023-02-28",其他,"9999",264
2433,"2023-03-01",咨询,"0100",6
2434,"2023-03-01",投诉,"0200",58
2435,"2023-03-01",意见建议,"0300",13
2436,"2023-03-01",求助,"0400",54
2437,"2023-03-01",表扬,"0500",38
2438,"2023-03-01",举报,"0600",28
2439,"2023-03-01",无效,"0700",76
2440,"2023-03-01",其他,"9999",177
2441,"2023-03-02",咨询,"0100",21
2442,"2023-03-02",投诉,"0200",45
2443,"2023-03-02",意见建议,"0300",15
2444,"2023-03-02",求助,"0400",51
2445,"2023-03-02",表扬,"0500",30
2446,"2023-03-02",举报,"0600",36
2447,"2023-03-02",无效,"0700",36
2448,"2023-03-02",其他,"9999",163
2449,"2023-03-03",咨询,"0100",12
2450,"2023-03-03",投诉,"0200",64
2451,"2023-03-03",意见建议,"0300",6
2452,"2023-03-03",求助,"0400",54
2453,"2023-03-03",表扬,"0500",51
2454,"2023-03-03",举报,"0600",113
2455,"2023-03-03",无效,"0700",24
2456,"2023-03-03",其他,"9999",319
2457,"2023-03-04",咨询,"0100",31
2458,"2023-03-04",投诉,"0200",26
2459,"2023-03-04",意见建议,"0300",38
2460,"2023-03-04",求助,"0400",105
2461,"2023-03-04",表扬,"0500",29
2462,"2023-03-04",举报,"0600",142
2463,"2023-03-04",无效,"0700",102
2464,"2023-03-04",其他,"9999",224
2465,"2023-03-05",咨询,"0100",57
2466,"2023-03-05",投诉,"0200",45
2467,"2023-03-05",意见建议,"0300",6
2468,"2023-03-05",求助,"0400",65
2469,"2023-03-05",表扬,"0500",23
2470,"2023-03-05",举报,"0600",135
2471,"2023-03-05",无效,"0700",88
2472,"2023-03-05",其他,"9999",191
2473,"2023-03-06",咨询,"0100",15
2474,"2023-03-06",投诉,"0200",96
2475,"2023-03-06",意见建议,"0300",98
2476,"2023-03-06",求助,"0400",65
2477,"2023-03-06",表扬,"0500",41
2478,"2023-03-06",举报,"0600",46
2479,"2023-03-06",无效,"0700",47
2480,"2023-03-06",其他,"9999",368
2481,"2023-03-07",咨询,"0100",86
2482,"2023-03-07",投诉,"0200",33
2483,"2023-03-07",意见建议,"0300",76
2484,"2023-03-07",求助,"0400",40
2485,"2023-03-07",表扬,"0500",10
2486,"2023-03-07",举报,"0600",53
2487,"2023-03-07",无效,"0700",208
2488,"2023-03-07",其他,"9999",217
2489,"2023-03-08",咨询,"0100",9
2490,"2023-03-08",投诉,"0200",54
2491,"2023-03-08",意见建议,"0300",39
2492,"2023-03-08",求助,"0400",52
2493,"2023-03-08",表扬,"0500",29
2494,"2023-03-08",举报,"0600",58
2495,"2023-03-08",无效,"0700",23
2496,"2023-03-08",其他,"9999",298
2497,"2023-03-09",咨询,"0100",58
2498,"2023-03-09",投诉,"0200",59
2499,"2023-03-09",意见建议,"0300",22
2500,"2023-03-09",求助,"0400",52
2501,"2023-03-09",表扬,"0500",118
2502,"2023-03-09",举报,"0600",73
2503,"2023-03-09",无效,"0700",14
2504,"2023-03-09",其他,"9999",268
2505,"2023-03-10",咨询,"0100",39
2506,"2023-03-10",投诉,"0200",22
2507,"2023-03-10",意见建议,"0300",65
2508,"2023-03-10",求助,"0400",76
2509,"2023-03-10",表扬,"0500",102
2510,"2023-03-10",举报,"0600",18
2511,"2023-03-10",无效,"0700",141
2512,"2023-03-10",其他,"9999",161
2513,"2023-03-11",咨询,"0100",40
2514,"2023-03-11",投诉,"0200",25
2515,"2023-03-11",意见建议,"0300",27
2516,"2023-03-11",求助,"0400",62
2517,"2023-03-11",表扬,"0500",70
2518,"2023-03-11",举报,"0600",60
2519,"2023-03-11",无效,"0700",46
2520,"2023-03-11",其他,"9999",114
2521,"2023-03-12",咨询,"0100",90
2522,"2023-03-12",投诉,"0200",25
2523,"2023-03-12",意见建议,"0300",61
2524,"2023-03-12",求助,"0400",135
2525,"2023-03-12",表扬,"0500",58
2526,"2023-03-12",举报,"0600",17
2527,"2023-03-12",无效,"0700",178
2528,"2023-03-12",其他,"9999",368
2529,"2023-03-13",咨询,"0100",12
2530,"2023-03-13",投诉,"0200",38
2531,"2023-03-13",意见建议,"0300",79
2532,"2023-03-13",求助,"0400",113
2533,"2023-03-13",表扬,"0500",34
2534,"2023-03-13",举报,"0600",68
2535,"2023-03-13",无效,"0700",200
2536,"2023-03-13",其他,"9999",241
