"md_id","busi_time","sub_name","name","type_name","item_num","complete_cnt","avg_handler_time","satisfaction_cnt"
2201,"2022-12-07",科教文体,C部门,"1",0,0,47,0
2202,"2022-12-07",科教文体,B区,"2",143,107,22,97
2203,"2022-12-07",公卫医疗,C部门,"1",79,64,37,59
2204,"2022-12-07",公卫医疗,C区,"2",14,11,57,10
2205,"2022-12-07",城乡建设,B部门,"1",14,10,12,9
2206,"2022-12-07",城乡建设,A区,"2",21,17,60,15
2207,"2022-12-07",交通运输,A部门,"1",35,32,41,26
2208,"2022-12-07",交通运输,B区,"2",67,56,44,50
2209,"2022-12-07",农林牧渔,B部门,"1",52,46,49,41
2210,"2022-12-07",农林牧渔,C区,"2",34,27,46,22
2211,"2022-12-08",科教文体,A部门,"1",8,6,12,5
2212,"2022-12-08",科教文体,C区,"2",127,100,49,82
2213,"2022-12-08",公卫医疗,B部门,"1",54,43,42,38
2214,"2022-12-08",公卫医疗,B区,"2",15,14,12,11
2215,"2022-12-08",城乡建设,C部门,"1",12,8,43,6
2216,"2022-12-08",城乡建设,B区,"2",72,57,39,50
2217,"2022-12-08",交通运输,C部门,"1",91,75,40,61
2218,"2022-12-08",交通运输,C区,"2",0,0,59,0
2219,"2022-12-08",农林牧渔,B部门,"1",101,86,13,81
2220,"2022-12-08",农林牧渔,C区,"2",8,6,25,5
2221,"2022-12-09",科教文体,A部门,"1",2,1,45,0
2222,"2022-12-09",科教文体,C区,"2",28,23,35,20
2223,"2022-12-09",公卫医疗,C部门,"1",67,63,21,52
2224,"2022-12-09",公卫医疗,B区,"2",41,35,16,28
2225,"2022-12-09",城乡建设,B部门,"1",37,31,58,25
2226,"2022-12-09",城乡建设,C区,"2",180,170,53,156
2227,"2022-12-09",交通运输,C部门,"1",26,22,33,18
2228,"2022-12-09",交通运输,C区,"2",25,17,48,14
2229,"2022-12-09",农林牧渔,A部门,"1",102,88,40,74
2230,"2022-12-09",农林牧渔,A区,"2",82,58,43,47
2231,"2022-12-10",科教文体,A部门,"1",29,24,51,19
2232,"2022-12-10",科教文体,C区,"2",23,21,17,17
2233,"2022-12-10",公卫医疗,C部门,"1",55,39,28,31
2234,"2022-12-10",公卫医疗,C区,"2",2,1,51,0
2235,"2022-12-10",城乡建设,B部门,"1",0,0,28,0
2236,"2022-12-10",城乡建设,A区,"2",83,62,30,58
2237,"2022-12-10",交通运输,B部门,"1",38,30,55,24
2238,"2022-12-10",交通运输,A区,"2",26,21,29,17
2239,"2022-12-10",农林牧渔,B部门,"1",43,40,29,37
2240,"2022-12-10",农林牧渔,A区,"2",8,5,12,4
2241,"2022-12-11",科教文体,A部门,"1",41,30,57,24
2242,"2022-12-11",科教文体,B区,"2",3,2,29,1
2243,"2022-12-11",公卫医疗,C部门,"1",68,55,19,45
2244,"2022-12-11",公卫医疗,A区,"2",49,36,60,30
2245,"2022-12-11",城乡建设,B部门,"1",52,48,22,41
2246,"2022-12-11",城乡建设,A区,"2",28,24,57,21
2247,"2022-12-11",交通运输,C部门,"1",10,7,53,5
2248,"2022-12-11",交通运输,C区,"2",31,26,18,22
2249,"2022-12-11",农林牧渔,A部门,"1",46,40,45,35
2250,"2022-12-11",农林牧渔,C区,"2",15,11,53,10
2251,"2022-12-12",科教文体,B部门,"1",134,108,18,95
2252,"2022-12-12",科教文体,B区,"2",1,0,58,0
2253,"2022-12-12",公卫医疗,C部门,"1",93,79,16,64
2254,"2022-12-12",公卫医疗,A区,"2",71,66,58,55
2255,"2022-12-12",城乡建设,B部门,"1",115,104,27,96
2256,"2022-12-12",城乡建设,A区,"2",51,45,59,40
2257,"2022-12-12",交通运输,C部门,"1",0,0,46,0
2258,"2022-12-12",交通运输,C区,"2",10,7,18,5
2259,"2022-12-12",农林牧渔,B部门,"1",38,34,33,30
2260,"2022-12-12",农林牧渔,B区,"2",11,9,54,7
2261,"2022-12-13",科教文体,A部门,"1",34,28,41,24
2262,"2022-12-13",科教文体,B区,"2",141,131,14,110
2263,"2022-12-13",公卫医疗,A部门,"1",149,123,27,115
2264,"2022-12-13",公卫医疗,B区,"2",15,11,26,10
2265,"2022-12-13",城乡建设,A部门,"1",35,28,11,22
2266,"2022-12-13",城乡建设,B区,"2",161,149,30,126
2267,"2022-12-13",交通运输,C部门,"1",10,8,21,6
2268,"2022-12-13",交通运输,B区,"2",36,26,55,21
2269,"2022-12-13",农林牧渔,A部门,"1",26,18,42,14
2270,"2022-12-13",农林牧渔,C区,"2",27,19,15,16
2271,"2022-12-14",科教文体,C部门,"1",5,4,54,3
2272,"2022-12-14",科教文体,A区,"2",43,40,25,33
2273,"2022-12-14",公卫医疗,B部门,"1",243,215,54,172
2274,"2022-12-14",公卫医疗,B区,"2",51,42,11,37
2275,"2022-12-14",城乡建设,C部门,"1",200,160,56,128
2276,"2022-12-14",城乡建设,B区,"2",33,30,19,25
2277,"2022-12-14",交通运输,A部门,"1",8,5,31,4
2278,"2022-12-14",交通运输,B区,"2",70,54,41,44
2279,"2022-12-14",农林牧渔,B部门,"1",137,117,51,108
2280,"2022-12-14",农林牧渔,C区,"2",100,88,30,73
2281,"2022-12-15",科教文体,C部门,"1",3,2,49,1
2282,"2022-12-15",科教文体,C区,"2",11,9,45,7
2283,"2022-12-15",公卫医疗,C部门,"1",117,105,44,88
2284,"2022-12-15",公卫医疗,B区,"2",2,1,15,0
2285,"2022-12-15",城乡建设,C部门,"1",43,31,23,27
2286,"2022-12-15",城乡建设,C区,"2",81,69,39,64
2287,"2022-12-15",交通运输,C部门,"1",36,29,20,24
2288,"2022-12-15",交通运输,B区,"2",16,11,31,9
2289,"2022-12-15",农林牧渔,B部门,"1",4,3,29,2
2290,"2022-12-15",农林牧渔,C区,"2",0,0,19,0
2291,"2022-12-16",科教文体,C部门,"1",204,165,29,155
2292,"2022-12-16",科教文体,C区,"2",107,75,27,60
2293,"2022-12-16",公卫医疗,A部门,"1",17,14,47,12
2294,"2022-12-16",公卫医疗,C区,"2",32,29,37,26
2295,"2022-12-16",城乡建设,C部门,"1",111,93,13,85
2296,"2022-12-16",城乡建设,B区,"2",33,25,29,20
2297,"2022-12-16",交通运输,B部门,"1",49,46,12,41
2298,"2022-12-16",交通运输,B区,"2",233,216,50,184
2299,"2022-12-16",农林牧渔,B部门,"1",84,74,55,65
2300,"2022-12-16",农林牧渔,A区,"2",113,83,25,70
2301,"2022-12-17",科教文体,B部门,"1",128,120,14,110
2302,"2022-12-17",科教文体,B区,"2",72,64,26,57
2303,"2022-12-17",公卫医疗,A部门,"1",17,14,20,12
2304,"2022-12-17",公卫医疗,C区,"2",74,66,34,60
2305,"2022-12-17",城乡建设,A部门,"1",92,86,52,75
2306,"2022-12-17",城乡建设,C区,"2",17,14,24,11
2307,"2022-12-17",交通运输,B部门,"1",13,10,38,8
2308,"2022-12-17",交通运输,A区,"2",177,141,60,131
2309,"2022-12-17",农林牧渔,C部门,"1",194,141,60,113
2310,"2022-12-17",农林牧渔,A区,"2",14,10,41,9
2311,"2022-12-18",科教文体,B部门,"1",262,242,60,223
2312,"2022-12-18",科教文体,B区,"2",0,0,27,0
2313,"2022-12-18",公卫医疗,B部门,"1",135,112,48,92
2314,"2022-12-18",公卫医疗,C区,"2",109,79,50,68
2315,"2022-12-18",城乡建设,B部门,"1",14,13,52,11
2316,"2022-12-18",城乡建设,A区,"2",8,7,43,6
2317,"2022-12-18",交通运输,C部门,"1",16,12,59,11
2318,"2022-12-18",交通运输,B区,"2",226,198,55,177
2319,"2022-12-18",农林牧渔,A部门,"1",81,71,30,67
2320,"2022-12-18",农林牧渔,A区,"2",3,2,40,1
2321,"2022-12-19",科教文体,B部门,"1",111,77,15,66
2322,"2022-12-19",科教文体,A区,"2",1,0,19,0
2323,"2022-12-19",公卫医疗,A部门,"1",33,25,13,21
2324,"2022-12-19",公卫医疗,B区,"2",283,225,12,207
2325,"2022-12-19",城乡建设,B部门,"1",0,0,51,0
2326,"2022-12-19",城乡建设,C区,"2",212,152,25,122
2327,"2022-12-19",交通运输,C部门,"1",35,30,50,27
2328,"2022-12-19",交通运输,B区,"2",148,108,53,96
2329,"2022-12-19",农林牧渔,B部门,"1",62,48,21,43
2330,"2022-12-19",农林牧渔,C区,"2",46,33,45,30
2331,"2022-12-20",科教文体,B部门,"1",37,26,34,23
2332,"2022-12-20",科教文体,C区,"2",4,3,11,2
2333,"2022-12-20",公卫医疗,B部门,"1",20,17,32,16
2334,"2022-12-20",公卫医疗,B区,"2",164,153,59,141
2335,"2022-12-20",城乡建设,B部门,"1",103,93,45,82
2336,"2022-12-20",城乡建设,B区,"2",55,45,50,38
2337,"2022-12-20",交通运输,C部门,"1",3,2,32,1
2338,"2022-12-20",交通运输,A区,"2",8,7,29,6
2339,"2022-12-20",农林牧渔,B部门,"1",13,10,31,9
2340,"2022-12-20",农林牧渔,A区,"2",20,14,44,12
2341,"2022-12-21",科教文体,B部门,"1",119,111,59,98
2342,"2022-12-21",科教文体,B区,"2",87,76,52,64
2343,"2022-12-21",公卫医疗,B部门,"1",90,69,58,61
2344,"2022-12-21",公卫医疗,C区,"2",21,17,23,15
2345,"2022-12-21",城乡建设,B部门,"1",36,30,15,27
2346,"2022-12-21",城乡建设,C区,"2",4,3,12,2
2347,"2022-12-21",交通运输,C部门,"1",4,3,19,2
2348,"2022-12-21",交通运输,C区,"2",15,10,41,8
2349,"2022-12-21",农林牧渔,C部门,"1",17,12,55,9
2350,"2022-12-21",农林牧渔,A区,"2",77,54,27,46
2351,"2022-12-22",科教文体,B部门,"1",19,17,35,15
2352,"2022-12-22",科教文体,C区,"2",155,122,47,114
2353,"2022-12-22",公卫医疗,A部门,"1",16,11,27,10
2354,"2022-12-22",公卫医疗,A区,"2",84,67,51,55
2355,"2022-12-22",城乡建设,A部门,"1",25,21,40,17
2356,"2022-12-22",城乡建设,C区,"2",1,0,26,0
2357,"2022-12-22",交通运输,A部门,"1",4,3,36,2
2358,"2022-12-22",交通运输,B区,"2",73,60,31,50
2359,"2022-12-22",农林牧渔,C部门,"1",26,24,22,21
2360,"2022-12-22",农林牧渔,C区,"2",55,41,38,38
2361,"2022-12-23",科教文体,B部门,"1",66,57,53,46
2362,"2022-12-23",科教文体,B区,"2",40,28,46,26
2363,"2022-12-23",公卫医疗,C部门,"1",73,63,36,51
2364,"2022-12-23",公卫医疗,B区,"2",5,4,50,3
2365,"2022-12-23",城乡建设,A部门,"1",10,8,56,7
2366,"2022-12-23",城乡建设,B区,"2",42,38,43,36
2367,"2022-12-23",交通运输,A部门,"1",67,56,52,52
2368,"2022-12-23",交通运输,C区,"2",163,124,23,113
2369,"2022-12-23",农林牧渔,A部门,"1",33,24,20,21
2370,"2022-12-23",农林牧渔,B区,"2",11,9,50,7
2371,"2022-12-24",科教文体,B部门,"1",66,61,60,51
2372,"2022-12-24",科教文体,B区,"2",68,63,56,54
2373,"2022-12-24",公卫医疗,C部门,"1",91,67,27,59
2374,"2022-12-24",公卫医疗,B区,"2",189,149,17,140
2375,"2022-12-24",城乡建设,A部门,"1",30,24,33,19
2376,"2022-12-24",城乡建设,C区,"2",23,21,45,18
2377,"2022-12-24",交通运输,B部门,"1",64,53,16,44
2378,"2022-12-24",交通运输,C区,"2",15,12,42,10
2379,"2022-12-24",农林牧渔,C部门,"1",43,33,28,27
2380,"2022-12-24",农林牧渔,A区,"2",156,132,57,113
2381,"2022-12-25",科教文体,A部门,"1",12,9,49,7
2382,"2022-12-25",科教文体,C区,"2",20,18,22,16
2383,"2022-12-25",公卫医疗,B部门,"1",97,73,20,65
2384,"2022-12-25",公卫医疗,C区,"2",8,6,24,4
2385,"2022-12-25",城乡建设,A部门,"1",3,2,55,1
2386,"2022-12-25",城乡建设,B区,"2",171,147,60,135
2387,"2022-12-25",交通运输,A部门,"1",104,96,37,82
2388,"2022-12-25",交通运输,A区,"2",38,28,48,26
2389,"2022-12-25",农林牧渔,C部门,"1",80,61,11,57
2390,"2022-12-25",农林牧渔,A区,"2",106,79,37,71
2391,"2022-12-26",科教文体,A部门,"1",13,9,57,7
2392,"2022-12-26",科教文体,A区,"2",96,80,39,70
2393,"2022-12-26",公卫医疗,B部门,"1",116,87,13,76
2394,"2022-12-26",公卫医疗,C区,"2",106,76,14,70
2395,"2022-12-26",城乡建设,C部门,"1",79,68,15,64
2396,"2022-12-26",城乡建设,C区,"2",12,9,30,7
2397,"2022-12-26",交通运输,C部门,"1",18,13,45,11
2398,"2022-12-26",交通运输,C区,"2",83,60,32,54
2399,"2022-12-26",农林牧渔,C部门,"1",131,117,56,109
2400,"2022-12-26",农林牧渔,A区,"2",34,32,53,26
2401,"2022-12-27",科教文体,C部门,"1",117,107,35,88
2402,"2022-12-27",科教文体,C区,"2",69,50,32,43
2403,"2022-12-27",公卫医疗,C部门,"1",115,96,18,77
2404,"2022-12-27",公卫医疗,B区,"2",49,39,47,35
2405,"2022-12-27",城乡建设,A部门,"1",23,16,29,14
2406,"2022-12-27",城乡建设,C区,"2",30,28,13,22
2407,"2022-12-27",交通运输,A部门,"1",25,21,45,19
2408,"2022-12-27",交通运输,B区,"2",17,12,51,10
2409,"2022-12-27",农林牧渔,C部门,"1",77,63,23,51
2410,"2022-12-27",农林牧渔,B区,"2",135,114,37,108
2411,"2022-12-28",科教文体,C部门,"1",2,1,25,0
2412,"2022-12-28",科教文体,A区,"2",100,87,37,80
2413,"2022-12-28",公卫医疗,A部门,"1",20,18,60,14
2414,"2022-12-28",公卫医疗,C区,"2",53,44,30,37
2415,"2022-12-28",城乡建设,C部门,"1",50,41,57,34
2416,"2022-12-28",城乡建设,A区,"2",30,23,10,19
2417,"2022-12-28",交通运输,C部门,"1",39,28,13,24
2418,"2022-12-28",交通运输,A区,"2",53,40,28,34
2419,"2022-12-28",农林牧渔,C部门,"1",77,64,20,52
2420,"2022-12-28",农林牧渔,B区,"2",31,21,33,17
2421,"2022-12-29",科教文体,A部门,"1",41,29,41,24
2422,"2022-12-29",科教文体,B区,"2",65,53,53,49
2423,"2022-12-29",公卫医疗,A部门,"1",19,13,15,12
2424,"2022-12-29",公卫医疗,C区,"2",15,11,41,9
2425,"2022-12-29",城乡建设,A部门,"1",27,24,45,22
2426,"2022-12-29",城乡建设,C区,"2",43,40,32,34
2427,"2022-12-29",交通运输,C部门,"1",55,41,57,36
2428,"2022-12-29",交通运输,A区,"2",31,24,55,21
2429,"2022-12-29",农林牧渔,B部门,"1",15,13,44,10
2430,"2022-12-29",农林牧渔,C区,"2",52,47,48,37
2431,"2022-12-30",科教文体,B部门,"1",0,0,32,0
2432,"2022-12-30",科教文体,A区,"2",111,90,36,80
2433,"2022-12-30",公卫医疗,A部门,"1",190,152,60,136
2434,"2022-12-30",公卫医疗,A区,"2",114,97,31,77
2435,"2022-12-30",城乡建设,A部门,"1",4,3,59,2
2436,"2022-12-30",城乡建设,A区,"2",13,10,19,8
2437,"2022-12-30",交通运输,C部门,"1",43,33,22,27
2438,"2022-12-30",交通运输,C区,"2",82,68,14,55
2439,"2022-12-30",农林牧渔,C部门,"1",19,14,23,12
2440,"2022-12-30",农林牧渔,C区,"2",112,98,10,91
2441,"2022-12-31",科教文体,B部门,"1",236,208,16,169
2442,"2022-12-31",科教文体,B区,"2",0,0,38,0
2443,"2022-12-31",公卫医疗,A部门,"1",80,60,29,51
2444,"2022-12-31",公卫医疗,C区,"2",29,25,16,23
2445,"2022-12-31",城乡建设,A部门,"1",42,36,43,29
2446,"2022-12-31",城乡建设,C区,"2",25,20,39,17
2447,"2022-12-31",交通运输,B部门,"1",129,120,45,99
2448,"2022-12-31",交通运输,A区,"2",93,82,55,75
2449,"2022-12-31",农林牧渔,A部门,"1",62,44,32,35
2450,"2022-12-31",农林牧渔,B区,"2",2,1,45,0
2451,"2023-01-01",科教文体,B部门,"1",68,52,52,43
2452,"2023-01-01",科教文体,B区,"2",17,12,25,11
2453,"2023-01-01",公卫医疗,B部门,"1",155,131,41,105
2454,"2023-01-01",公卫医疗,B区,"2",19,14,23,13
2455,"2023-01-01",城乡建设,C部门,"1",152,108,21,98
2456,"2023-01-01",城乡建设,C区,"2",236,208,33,166
2457,"2023-01-01",交通运输,A部门,"1",11,8,43,7
2458,"2023-01-01",交通运输,B区,"2",29,24,55,21
2459,"2023-01-01",农林牧渔,B部门,"1",180,140,40,117
2460,"2023-01-01",农林牧渔,A区,"2",22,16,29,12
2461,"2023-01-02",科教文体,B部门,"1",2,1,38,0
2462,"2023-01-02",科教文体,A区,"2",89,80,50,67
2463,"2023-01-02",公卫医疗,C部门,"1",31,22,29,17
2464,"2023-01-02",公卫医疗,A区,"2",30,24,56,21
2465,"2023-01-02",城乡建设,C部门,"1",17,16,42,14
2466,"2023-01-02",城乡建设,A区,"2",62,50,43,46
2467,"2023-01-02",交通运输,A部门,"1",51,41,15,38
2468,"2023-01-02",交通运输,C区,"2",19,15,14,13
2469,"2023-01-02",农林牧渔,A部门,"1",49,43,44,36
2470,"2023-01-02",农林牧渔,B区,"2",43,34,36,27
2471,"2023-01-03",科教文体,A部门,"1",11,9,15,7
2472,"2023-01-03",科教文体,C区,"2",228,163,10,134
2473,"2023-01-03",公卫医疗,B部门,"1",83,73,32,67
2474,"2023-01-03",公卫医疗,C区,"2",20,14,27,12
2475,"2023-01-03",城乡建设,B部门,"1",16,11,34,9
2476,"2023-01-03",城乡建设,B区,"2",5,3,16,2
2477,"2023-01-03",交通运输,C部门,"1",52,44,54,38
2478,"2023-01-03",交通运输,A区,"2",63,45,48,41
2479,"2023-01-03",农林牧渔,B部门,"1",25,22,39,19
2480,"2023-01-03",农林牧渔,A区,"2",32,28,25,24
2481,"2023-01-04",科教文体,B部门,"1",66,52,27,45
2482,"2023-01-04",科教文体,C区,"2",119,111,44,94
2483,"2023-01-04",公卫医疗,C部门,"1",108,81,13,69
2484,"2023-01-04",公卫医疗,C区,"2",0,0,20,0
2485,"2023-01-04",城乡建设,A部门,"1",6,4,52,3
2486,"2023-01-04",城乡建设,B区,"2",43,33,60,30
2487,"2023-01-04",交通运输,B部门,"1",0,0,32,0
2488,"2023-01-04",交通运输,A区,"2",27,24,42,20
2489,"2023-01-04",农林牧渔,B部门,"1",8,7,30,6
2490,"2023-01-04",农林牧渔,A区,"2",49,36,28,32
2491,"2023-01-05",科教文体,C部门,"1",13,11,37,9
2492,"2023-01-05",科教文体,B区,"2",147,114,16,106
2493,"2023-01-05",公卫医疗,B部门,"1",124,109,18,92
2494,"2023-01-05",公卫医疗,A区,"2",3,2,29,1
2495,"2023-01-05",城乡建设,B部门,"1",80,59,37,51
2496,"2023-01-05",城乡建设,C区,"2",60,48,15,44
2497,"2023-01-05",交通运输,B部门,"1",278,204,54,174
2498,"2023-01-05",交通运输,C区,"2",6,5,25,4
2499,"2023-01-05",农林牧渔,B部门,"1",34,25,22,23
2500,"2023-01-05",农林牧渔,C区,"2",139,97,56,89
2501,"2023-01-06",科教文体,B部门,"1",6,4,49,3
2502,"2023-01-06",科教文体,A区,"2",51,43,18,35
2503,"2023-01-06",公卫医疗,C部门,"1",17,12,55,11
2504,"2023-01-06",公卫医疗,A区,"2",160,140,60,127
2505,"2023-01-06",城乡建设,C部门,"1",28,22,50,17
2506,"2023-01-06",城乡建设,A区,"2",17,13,30,12
2507,"2023-01-06",交通运输,A部门,"1",28,24,43,21
2508,"2023-01-06",交通运输,A区,"2",227,191,29,175
2509,"2023-01-06",农林牧渔,A部门,"1",147,130,56,111
2510,"2023-01-06",农林牧渔,C区,"2",142,120,15,101
2511,"2023-01-07",科教文体,B部门,"1",33,26,42,22
2512,"2023-01-07",科教文体,A区,"2",74,54,14,43
2513,"2023-01-07",公卫医疗,A部门,"1",125,100,54,82
2514,"2023-01-07",公卫医疗,A区,"2",54,42,36,36
2515,"2023-01-07",城乡建设,C部门,"1",27,22,49,19
2516,"2023-01-07",城乡建设,A区,"2",295,207,34,166
2517,"2023-01-07",交通运输,A部门,"1",123,101,38,90
2518,"2023-01-07",交通运输,C区,"2",7,6,30,4
2519,"2023-01-07",农林牧渔,A部门,"1",46,32,21,27
2520,"2023-01-07",农林牧渔,A区,"2",1,0,59,0
2521,"2023-01-08",科教文体,B部门,"1",141,103,54,89
2522,"2023-01-08",科教文体,B区,"2",18,16,32,14
2523,"2023-01-08",公卫医疗,A部门,"1",137,129,59,113
2524,"2023-01-08",公卫医疗,C区,"2",44,31,11,28
2525,"2023-01-08",城乡建设,A部门,"1",38,29,40,24
2526,"2023-01-08",城乡建设,C区,"2",35,29,19,26
2527,"2023-01-08",交通运输,B部门,"1",181,157,12,139
2528,"2023-01-08",交通运输,C区,"2",81,67,52,60
2529,"2023-01-08",农林牧渔,A部门,"1",66,53,12,47
2530,"2023-01-08",农林牧渔,C区,"2",67,48,22,44
2531,"2023-01-09",科教文体,C部门,"1",5,4,33,3
2532,"2023-01-09",科教文体,B区,"2",3,2,53,1
2533,"2023-01-09",公卫医疗,C部门,"1",69,60,10,53
2534,"2023-01-09",公卫医疗,C区,"2",37,28,24,23
2535,"2023-01-09",城乡建设,B部门,"1",53,46,23,40
2536,"2023-01-09",城乡建设,C区,"2",79,56,26,50
2537,"2023-01-09",交通运输,B部门,"1",20,17,58,15
2538,"2023-01-09",交通运输,C区,"2",6,4,32,3
2539,"2023-01-09",农林牧渔,C部门,"1",19,14,47,12
2540,"2023-01-09",农林牧渔,C区,"2",76,71,50,64
2541,"2023-01-10",科教文体,C部门,"1",46,34,50,32
2542,"2023-01-10",科教文体,A区,"2",18,14,51,13
2543,"2023-01-10",公卫医疗,A部门,"1",53,45,52,40
2544,"2023-01-10",公卫医疗,A区,"2",13,9,52,8
2545,"2023-01-10",城乡建设,B部门,"1",110,94,45,77
2546,"2023-01-10",城乡建设,B区,"2",20,18,11,15
2547,"2023-01-10",交通运输,C部门,"1",8,6,19,5
2548,"2023-01-10",交通运输,A区,"2",56,44,44,37
2549,"2023-01-10",农林牧渔,A部门,"1",38,30,31,27
2550,"2023-01-10",农林牧渔,C区,"2",18,14,22,11
2551,"2023-01-11",科教文体,B部门,"1",125,113,30,91
2552,"2023-01-11",科教文体,B区,"2",194,136,56,123
2553,"2023-01-11",公卫医疗,A部门,"1",4,2,29,1
2554,"2023-01-11",公卫医疗,C区,"2",55,40,14,33
2555,"2023-01-11",城乡建设,A部门,"1",93,82,57,76
2556,"2023-01-11",城乡建设,A区,"2",85,72,32,58
2557,"2023-01-11",交通运输,A部门,"1",67,60,22,50
2558,"2023-01-11",交通运输,B区,"2",27,23,21,20
2559,"2023-01-11",农林牧渔,B部门,"1",2,1,43,0
2560,"2023-01-11",农林牧渔,B区,"2",11,7,30,6
2561,"2023-01-12",科教文体,B部门,"1",7,5,19,4
2562,"2023-01-12",科教文体,C区,"2",5,4,52,3
2563,"2023-01-12",公卫医疗,B部门,"1",2,1,42,0
2564,"2023-01-12",公卫医疗,C区,"2",68,51,28,42
2565,"2023-01-12",城乡建设,B部门,"1",40,36,24,29
2566,"2023-01-12",城乡建设,B区,"2",194,161,34,146
2567,"2023-01-12",交通运输,C部门,"1",244,190,47,163
2568,"2023-01-12",交通运输,C区,"2",27,21,34,19
2569,"2023-01-12",农林牧渔,C部门,"1",63,48,40,40
2570,"2023-01-12",农林牧渔,C区,"2",198,159,50,141
2571,"2023-01-13",科教文体,B部门,"1",19,13,58,11
2572,"2023-01-13",科教文体,B区,"2",33,28,12,22
2573,"2023-01-13",公卫医疗,B部门,"1",95,75,48,62
2574,"2023-01-13",公卫医疗,C区,"2",26,21,19,16
2575,"2023-01-13",城乡建设,A部门,"1",173,161,11,137
2576,"2023-01-13",城乡建设,A区,"2",177,155,23,137
2577,"2023-01-13",交通运输,C部门,"1",130,113,46,96
2578,"2023-01-13",交通运输,A区,"2",37,33,28,30
2579,"2023-01-13",农林牧渔,A部门,"1",41,31,53,25
2580,"2023-01-13",农林牧渔,A区,"2",146,110,29,102
2581,"2023-01-14",科教文体,B部门,"1",39,28,36,22
2582,"2023-01-14",科教文体,A区,"2",74,55,30,46
2583,"2023-01-14",公卫医疗,C部门,"1",6,5,35,4
2584,"2023-01-14",公卫医疗,C区,"2",0,0,27,0
2585,"2023-01-14",城乡建设,B部门,"1",43,32,22,29
