"md_id","busi_time","order_status","order_cnt"
"3764","2023-03-10",办结,48
"3765","2023-03-10",回访,23
"3766","2023-03-10",归档,10
"3767","2023-03-10",挂起,89
"3768","2023-03-11",话务员暂存,56
"3769","2023-03-11",话务员受理,43
"3770","2023-03-11",话务员办理,38
"3771","2023-03-11",热线审核,57
"3772","2023-03-11",热线复核,25
"3773","2023-03-11",承办单位审核,20
"3774","2023-03-11",承办单位处理,54
"3775","2023-03-11",承办单位复核,2
"3776","2023-03-11",办结,38
"3777","2023-03-11",回访,47
"3778","2023-03-11",归档,52
"3779","2023-03-11",挂起,12
"3780","2023-03-12",话务员暂存,96
"3781","2023-03-12",话务员受理,83
"3782","2023-03-12",话务员办理,137
"3783","2023-03-12",热线审核,64
"3784","2023-03-12",热线复核,46
"3785","2023-03-12",承办单位审核,82
"3786","2023-03-12",承办单位处理,105
"3787","2023-03-12",承办单位复核,82
"3788","2023-03-12",办结,116
"3789","2023-03-12",回访,53
"3790","2023-03-12",归档,37
"3791","2023-03-12",挂起,31
"3792","2023-03-13",话务员暂存,68
"3793","2023-03-13",话务员受理,53
"3794","2023-03-13",话务员办理,124
"3795","2023-03-13",热线审核,59
"3796","2023-03-13",热线复核,35
"3797","2023-03-13",承办单位审核,19
"3798","2023-03-13",承办单位处理,53
"3799","2023-03-13",承办单位复核,74
"3800","2023-03-13",办结,4
"3801","2023-03-13",回访,129
"3802","2023-03-13",归档,146
"3803","2023-03-13",挂起,21
"3804","2023-03-14",话务员暂存,78
"3805","2023-03-14",话务员受理,52
"3806","2023-03-14",话务员办理,50
"3807","2023-03-14",热线审核,28
"3808","2023-03-14",热线复核,58
"3809","2023-03-14",承办单位审核,64
"3810","2023-03-14",承办单位处理,74
"3811","2023-03-14",承办单位复核,100
"3812","2023-03-14",办结,34
"3813","2023-03-14",回访,38
"3814","2023-03-14",归档,26
"3815","2023-03-14",挂起,18
"3816","2023-03-15",话务员暂存,46
"3817","2023-03-15",话务员受理,27
"3818","2023-03-15",话务员办理,21
"3819","2023-03-15",热线审核,22
"3820","2023-03-15",热线复核,27
"3821","2023-03-15",承办单位审核,45
"3822","2023-03-15",承办单位处理,3
"3823","2023-03-15",承办单位复核,25
"3824","2023-03-15",办结,25
"3825","2023-03-15",回访,14
"3826","2023-03-15",归档,36
"3827","2023-03-15",挂起,31
"3828","2023-03-16",话务员暂存,53
"3829","2023-03-16",话务员受理,80
"3830","2023-03-16",话务员办理,91
"3831","2023-03-16",热线审核,58
"3832","2023-03-16",热线复核,97
"3833","2023-03-16",承办单位审核,24
"3834","2023-03-16",承办单位处理,96
"3835","2023-03-16",承办单位复核,66
"3836","2023-03-16",办结,0
"3837","2023-03-16",回访,62
"3838","2023-03-16",归档,56
"3839","2023-03-16",挂起,48
"3840","2023-03-17",话务员暂存,60
"3841","2023-03-17",话务员受理,24
"3842","2023-03-17",话务员办理,106
"3843","2023-03-17",热线审核,18
"3844","2023-03-17",热线复核,90
"3845","2023-03-17",承办单位审核,14
"3846","2023-03-17",承办单位处理,80
"3847","2023-03-17",承办单位复核,93
"3848","2023-03-17",办结,91
"3849","2023-03-17",回访,60
"3850","2023-03-17",归档,38
"3851","2023-03-17",挂起,10
"3852","2023-03-18",话务员暂存,57
"3853","2023-03-18",话务员受理,72
"3854","2023-03-18",话务员办理,55
"3855","2023-03-18",热线审核,16
"3856","2023-03-18",热线复核,50
"3857","2023-03-18",承办单位审核,57
"3858","2023-03-18",承办单位处理,105
"3859","2023-03-18",承办单位复核,108
"3860","2023-03-18",办结,56
"3861","2023-03-18",回访,88
"3862","2023-03-18",归档,13
"3863","2023-03-18",挂起,50
"3864","2023-03-19",话务员暂存,49
"3865","2023-03-19",话务员受理,38
"3866","2023-03-19",话务员办理,10
"3867","2023-03-19",热线审核,40
"3868","2023-03-19",热线复核,40
"3869","2023-03-19",承办单位审核,33
"3870","2023-03-19",承办单位处理,4
"3871","2023-03-19",承办单位复核,24
"3872","2023-03-19",办结,19
"3873","2023-03-19",回访,44
"3874","2023-03-19",归档,3
"3875","2023-03-19",挂起,40
"3876","2023-03-20",话务员暂存,26
"3877","2023-03-20",话务员受理,13
"3878","2023-03-20",话务员办理,153
"3879","2023-03-20",热线审核,135
"3880","2023-03-20",热线复核,54
"3881","2023-03-20",承办单位审核,152
"3882","2023-03-20",承办单位处理,108
"3883","2023-03-20",承办单位复核,90
"3884","2023-03-20",办结,106
"3885","2023-03-20",回访,4
"3886","2023-03-20",归档,4
"3887","2023-03-20",挂起,126
"3888","2023-03-21",话务员暂存,88
"3889","2023-03-21",话务员受理,25
"3890","2023-03-21",话务员办理,82
"3891","2023-03-21",热线审核,2
"3892","2023-03-21",热线复核,0
"3893","2023-03-21",承办单位审核,88
"3894","2023-03-21",承办单位处理,4
"3895","2023-03-21",承办单位复核,43
"3896","2023-03-21",办结,28
"3897","2023-03-21",回访,94
"3898","2023-03-21",归档,43
"3899","2023-03-21",挂起,68
"3900","2023-03-22",话务员暂存,20
"3901","2023-03-22",话务员受理,36
"3902","2023-03-22",话务员办理,57
"3903","2023-03-22",热线审核,29
"3904","2023-03-22",热线复核,56
"3905","2023-03-22",承办单位审核,35
"3906","2023-03-22",承办单位处理,102
"3907","2023-03-22",承办单位复核,98
"3908","2023-03-22",办结,17
"3909","2023-03-22",回访,90
"3910","2023-03-22",归档,59
"3911","2023-03-22",挂起,48
"3912","2023-03-23",话务员暂存,10
"3913","2023-03-23",话务员受理,141
"3914","2023-03-23",话务员办理,25
"3915","2023-03-23",热线审核,47
"3916","2023-03-23",热线复核,67
"3917","2023-03-23",承办单位审核,16
"3918","2023-03-23",承办单位处理,145
"3919","2023-03-23",承办单位复核,126
"3920","2023-03-23",办结,81
"3921","2023-03-23",回访,38
"3922","2023-03-23",归档,123
"3923","2023-03-23",挂起,5
"3924","2023-03-24",话务员暂存,24
"3925","2023-03-24",话务员受理,104
"3926","2023-03-24",话务员办理,134
"3927","2023-03-24",热线审核,66
"3928","2023-03-24",热线复核,59
"3929","2023-03-24",承办单位审核,120
"3930","2023-03-24",承办单位处理,52
"3931","2023-03-24",承办单位复核,59
"3932","2023-03-24",办结,98
"3933","2023-03-24",回访,99
"3934","2023-03-24",归档,59
"3935","2023-03-24",挂起,18
"3936","2023-03-25",话务员暂存,4
"3937","2023-03-25",话务员受理,48
"3938","2023-03-25",话务员办理,29
"3939","2023-03-25",热线审核,25
"3940","2023-03-25",热线复核,16
"3941","2023-03-25",承办单位审核,44
"3942","2023-03-25",承办单位处理,40
"3943","2023-03-25",承办单位复核,32
"3944","2023-03-25",办结,26
"3945","2023-03-25",回访,30
"3946","2023-03-25",归档,34
"3947","2023-03-25",挂起,32
"3948","2023-03-26",话务员暂存,120
"3949","2023-03-26",话务员受理,94
"3950","2023-03-26",话务员办理,122
"3951","2023-03-26",热线审核,35
"3952","2023-03-26",热线复核,102
"3953","2023-03-26",承办单位审核,137
"3954","2023-03-26",承办单位处理,24
"3955","2023-03-26",承办单位复核,125
"3956","2023-03-26",办结,44
"3957","2023-03-26",回访,5
"3958","2023-03-26",归档,22
"3959","2023-03-26",挂起,94
"3960","2023-03-27",话务员暂存,49
"3961","2023-03-27",话务员受理,143
"3962","2023-03-27",话务员办理,152
"3963","2023-03-27",热线审核,2
"3964","2023-03-27",热线复核,43
"3965","2023-03-27",承办单位审核,105
"3966","2023-03-27",承办单位处理,14
"3967","2023-03-27",承办单位复核,158
"3968","2023-03-27",办结,159
"3969","2023-03-27",回访,7
"3970","2023-03-27",归档,89
"3971","2023-03-27",挂起,49
"3972","2023-03-28",话务员暂存,36
"3973","2023-03-28",话务员受理,80
"3974","2023-03-28",话务员办理,12
"3975","2023-03-28",热线审核,33
"3976","2023-03-28",热线复核,5
"3977","2023-03-28",承办单位审核,69
"3978","2023-03-28",承办单位处理,51
"3979","2023-03-28",承办单位复核,55
"3980","2023-03-28",办结,61
"3981","2023-03-28",回访,20
"3982","2023-03-28",归档,11
"3983","2023-03-28",挂起,6
"3984","2023-03-29",话务员暂存,61
"3985","2023-03-29",话务员受理,22
"3986","2023-03-29",话务员办理,28
"3987","2023-03-29",热线审核,60
"3988","2023-03-29",热线复核,57
"3989","2023-03-29",承办单位审核,54
"3990","2023-03-29",承办单位处理,32
"3991","2023-03-29",承办单位复核,13
"3992","2023-03-29",办结,46
"3993","2023-03-29",回访,45
"3994","2023-03-29",归档,47
"3995","2023-03-29",挂起,54
"3996","2023-03-30",话务员暂存,47
"3997","2023-03-30",话务员受理,3
"3998","2023-03-30",话务员办理,53
"3999","2023-03-30",热线审核,27
"4000","2023-03-30",热线复核,41
"4001","2023-03-30",承办单位审核,29
"4002","2023-03-30",承办单位处理,66
"4003","2023-03-30",承办单位复核,44
"4004","2023-03-30",办结,35
"4005","2023-03-30",回访,69
"4006","2023-03-30",归档,42
"4007","2023-03-30",挂起,11
"4008","2023-03-31",话务员暂存,19
"4009","2023-03-31",话务员受理,37
"4010","2023-03-31",话务员办理,45
"4011","2023-03-31",热线审核,35
"4012","2023-03-31",热线复核,9
"4013","2023-03-31",承办单位审核,38
"4014","2023-03-31",承办单位处理,17
"4015","2023-03-31",承办单位复核,5
"4016","2023-03-31",办结,29
"4017","2023-03-31",回访,18
"4018","2023-03-31",归档,16
"4019","2023-03-31",挂起,37
"4020","2023-04-01",话务员暂存,46
"4021","2023-04-01",话务员受理,17
"4022","2023-04-01",话务员办理,17
"4023","2023-04-01",热线审核,2
"4024","2023-04-01",热线复核,27
"4025","2023-04-01",承办单位审核,21
"4026","2023-04-01",承办单位处理,40
"4027","2023-04-01",承办单位复核,46
"4028","2023-04-01",办结,14
"4029","2023-04-01",回访,9
"4030","2023-04-01",归档,43
"4031","2023-04-01",挂起,21
"4032","2023-04-02",话务员暂存,43
"4033","2023-04-02",话务员受理,17
"4034","2023-04-02",话务员办理,24
"4035","2023-04-02",热线审核,22
"4036","2023-04-02",热线复核,40
"4037","2023-04-02",承办单位审核,45
"4038","2023-04-02",承办单位处理,25
"4039","2023-04-02",承办单位复核,6
"4040","2023-04-02",办结,16
"4041","2023-04-02",回访,44
"4042","2023-04-02",归档,42
"4043","2023-04-02",挂起,11
"4044","2023-04-03",话务员暂存,12
"4045","2023-04-03",话务员受理,76
"4046","2023-04-03",话务员办理,11
"4047","2023-04-03",热线审核,20
"4048","2023-04-03",热线复核,27
"4049","2023-04-03",承办单位审核,14
"4050","2023-04-03",承办单位处理,58
"4051","2023-04-03",承办单位复核,27
"4052","2023-04-03",办结,10
"4053","2023-04-03",回访,75
"4054","2023-04-03",归档,43
"4055","2023-04-03",挂起,45
"4056","2023-04-04",话务员暂存,136
"4057","2023-04-04",话务员受理,23
"4058","2023-04-04",话务员办理,175
"4059","2023-04-04",热线审核,2
"4060","2023-04-04",热线复核,139
"4061","2023-04-04",承办单位审核,45
"4062","2023-04-04",承办单位处理,38
"4063","2023-04-04",承办单位复核,176
"4064","2023-04-04",办结,117
"4065","2023-04-04",回访,57
"4066","2023-04-04",归档,29
"4067","2023-04-04",挂起,16
"4068","2023-04-05",话务员暂存,21
"4069","2023-04-05",话务员受理,70
"4070","2023-04-05",话务员办理,30
"4071","2023-04-05",热线审核,43
"4072","2023-04-05",热线复核,18
"4073","2023-04-05",承办单位审核,60
"4074","2023-04-05",承办单位处理,72
"4075","2023-04-05",承办单位复核,7
"4076","2023-04-05",办结,22
"4077","2023-04-05",回访,20
"4078","2023-04-05",归档,43
"4079","2023-04-05",挂起,67
"4080","2023-04-06",话务员暂存,47
"4081","2023-04-06",话务员受理,47
"4082","2023-04-06",话务员办理,3
"4083","2023-04-06",热线审核,3
"4084","2023-04-06",热线复核,30
"4085","2023-04-06",承办单位审核,55
"4086","2023-04-06",承办单位处理,12
"4087","2023-04-06",承办单位复核,47
"4088","2023-04-06",办结,29
"4089","2023-04-06",回访,47
"4090","2023-04-06",归档,50
"4091","2023-04-06",挂起,37
"4092","2023-04-07",话务员暂存,93
"4093","2023-04-07",话务员受理,26
"4094","2023-04-07",话务员办理,66
"4095","2023-04-07",热线审核,77
"4096","2023-04-07",热线复核,97
"4097","2023-04-07",承办单位审核,54
"4098","2023-04-07",承办单位处理,2
"4099","2023-04-07",承办单位复核,75
"4100","2023-04-07",办结,18
"4101","2023-04-07",回访,70
"4102","2023-04-07",归档,39
"4103","2023-04-07",挂起,20
"4104","2023-04-08",话务员暂存,16
"4105","2023-04-08",话务员受理,41
"4106","2023-04-08",话务员办理,41
"4107","2023-04-08",热线审核,23
"4108","2023-04-08",热线复核,10
"4109","2023-04-08",承办单位审核,29
"4110","2023-04-08",承办单位处理,34
"4111","2023-04-08",承办单位复核,36
"4112","2023-04-08",办结,29
"4113","2023-04-08",回访,44
"4114","2023-04-08",归档,18
"4115","2023-04-08",挂起,12
"4116","2023-04-09",话务员暂存,17
"4117","2023-04-09",话务员受理,32
"4118","2023-04-09",话务员办理,42
"4119","2023-04-09",热线审核,84
"4120","2023-04-09",热线复核,10
"4121","2023-04-09",承办单位审核,128
"4122","2023-04-09",承办单位处理,65
"4123","2023-04-09",承办单位复核,155
"4124","2023-04-09",办结,152
"4125","2023-04-09",回访,49
"4126","2023-04-09",归档,64
"4127","2023-04-09",挂起,60
"4128","2023-04-10",话务员暂存,104
"4129","2023-04-10",话务员受理,79
"4130","2023-04-10",话务员办理,103
"4131","2023-04-10",热线审核,37
"4132","2023-04-10",热线复核,79
"4133","2023-04-10",承办单位审核,134
"4134","2023-04-10",承办单位处理,16
"4135","2023-04-10",承办单位复核,75
"4136","2023-04-10",办结,40
"4137","2023-04-10",回访,65
"4138","2023-04-10",归档,116
"4139","2023-04-10",挂起,25
"4140","2023-04-11",话务员暂存,84
"4141","2023-04-11",话务员受理,20
"4142","2023-04-11",话务员办理,147
"4143","2023-04-11",热线审核,10
"4144","2023-04-11",热线复核,129
"4145","2023-04-11",承办单位审核,80
"4146","2023-04-11",承办单位处理,133
"4147","2023-04-11",承办单位复核,71
"4148","2023-04-11",办结,64
"4149","2023-04-11",回访,54
"4150","2023-04-11",归档,3
"4151","2023-04-11",挂起,152
"4152","2023-04-12",话务员暂存,2
"4153","2023-04-12",话务员受理,44
"4154","2023-04-12",话务员办理,62
"4155","2023-04-12",热线审核,94
"4156","2023-04-12",热线复核,106
"4157","2023-04-12",承办单位审核,116
"4158","2023-04-12",承办单位处理,51
"4159","2023-04-12",承办单位复核,31
"4160","2023-04-12",办结,83
"4161","2023-04-12",回访,101
"4162","2023-04-12",归档,33
"4163","2023-04-12",挂起,112
"4164","2023-04-13",话务员暂存,16
"4165","2023-04-13",话务员受理,66
"4166","2023-04-13",话务员办理,7
"4167","2023-04-13",热线审核,128
"4168","2023-04-13",热线复核,36
"4169","2023-04-13",承办单位审核,95
"4170","2023-04-13",承办单位处理,148
"4171","2023-04-13",承办单位复核,141
"4172","2023-04-13",办结,135
"4173","2023-04-13",回访,46
"4174","2023-04-13",归档,96
"4175","2023-04-13",挂起,9
"4176","2023-04-14",话务员暂存,54
"4177","2023-04-14",话务员受理,38
"4178","2023-04-14",话务员办理,76
"4179","2023-04-14",热线审核,13
"4180","2023-04-14",热线复核,81
"4181","2023-04-14",承办单位审核,85
"4182","2023-04-14",承办单位处理,76
"4183","2023-04-14",承办单位复核,59
"4184","2023-04-14",办结,15
"4185","2023-04-14",回访,73
"4186","2023-04-14",归档,46
"4187","2023-04-14",挂起,78
"4188","2023-04-15",话务员暂存,184
"4189","2023-04-15",话务员受理,103
"4190","2023-04-15",话务员办理,80
"4191","2023-04-15",热线审核,48
"4192","2023-04-15",热线复核,20
"4193","2023-04-15",承办单位审核,28
"4194","2023-04-15",承办单位处理,18
"4195","2023-04-15",承办单位复核,157
"4196","2023-04-15",办结,157
"4197","2023-04-15",回访,28
"4198","2023-04-15",归档,8
"4199","2023-04-15",挂起,149
"4200","2023-04-16",话务员暂存,53
"4201","2023-04-16",话务员受理,66
"4202","2023-04-16",话务员办理,54
"4203","2023-04-16",热线审核,40
"4204","2023-04-16",热线复核,56
"4205","2023-04-16",承办单位审核,18
