"md_id","accept_src_name","accept_src_cd","busi_time","total_num"
1855,网站,"0300","2023-08-07",101
1856,小程序/公众号,"0400","2023-08-07",107
1857,电话,"0100","2023-08-08",73
1858,来信,"0200","2023-08-08",54
1859,网站,"0300","2023-08-08",94
1860,小程序/公众号,"0400","2023-08-08",120
1861,电话,"0100","2023-08-09",82
1862,来信,"0200","2023-08-09",50
1863,网站,"0300","2023-08-09",77
1864,小程序/公众号,"0400","2023-08-09",149
1865,电话,"0100","2023-08-10",79
1866,来信,"0200","2023-08-10",66
1867,网站,"0300","2023-08-10",93
1868,小程序/公众号,"0400","2023-08-10",151
1869,电话,"0100","2023-08-11",184
1870,来信,"0200","2023-08-11",51
1871,网站,"0300","2023-08-11",130
1872,小程序/公众号,"0400","2023-08-11",539
1873,电话,"0100","2023-08-12",119
1874,来信,"0200","2023-08-12",61
1875,网站,"0300","2023-08-12",306
1876,小程序/公众号,"0400","2023-08-12",431
1877,电话,"0100","2023-08-13",53
1878,来信,"0200","2023-08-13",125
1879,网站,"0300","2023-08-13",85
1880,小程序/公众号,"0400","2023-08-13",455
1881,电话,"0100","2023-08-14",149
1882,来信,"0200","2023-08-14",85
1883,网站,"0300","2023-08-14",122
1884,小程序/公众号,"0400","2023-08-14",608
1885,电话,"0100","2023-08-15",29
1886,来信,"0200","2023-08-15",30
1887,网站,"0300","2023-08-15",212
1888,小程序/公众号,"0400","2023-08-15",481
1889,电话,"0100","2023-08-16",55
1890,来信,"0200","2023-08-16",32
1891,网站,"0300","2023-08-16",52
1892,小程序/公众号,"0400","2023-08-16",288
1893,电话,"0100","2023-08-17",46
1894,来信,"0200","2023-08-17",103
1895,网站,"0300","2023-08-17",115
1896,小程序/公众号,"0400","2023-08-17",212
1897,电话,"0100","2023-08-18",15
1898,来信,"0200","2023-08-18",21
1899,网站,"0300","2023-08-18",110
1900,小程序/公众号,"0400","2023-08-18",161
1901,电话,"0100","2023-08-19",48
1902,来信,"0200","2023-08-19",84
1903,网站,"0300","2023-08-19",104
1904,小程序/公众号,"0400","2023-08-19",276
1905,电话,"0100","2023-08-20",162
1906,来信,"0200","2023-08-20",185
1907,网站,"0300","2023-08-20",11
1908,小程序/公众号,"0400","2023-08-20",479
1909,电话,"0100","2023-08-21",117
1910,来信,"0200","2023-08-21",120
1911,网站,"0300","2023-08-21",20
1912,小程序/公众号,"0400","2023-08-21",469
1913,电话,"0100","2023-08-22",46
1914,来信,"0200","2023-08-22",110
1915,网站,"0300","2023-08-22",212
1916,小程序/公众号,"0400","2023-08-22",360
1917,电话,"0100","2023-08-23",40
1918,来信,"0200","2023-08-23",85
1919,网站,"0300","2023-08-23",27
1920,小程序/公众号,"0400","2023-08-23",155
1921,电话,"0100","2023-08-24",107
1922,来信,"0200","2023-08-24",133
1923,网站,"0300","2023-08-24",197
1924,小程序/公众号,"0400","2023-08-24",295
1925,电话,"0100","2023-08-25",45
1926,来信,"0200","2023-08-25",32
1927,网站,"0300","2023-08-25",129
1928,小程序/公众号,"0400","2023-08-25",228
1929,电话,"0100","2023-08-26",19
1930,来信,"0200","2023-08-26",60
1931,网站,"0300","2023-08-26",152
1932,小程序/公众号,"0400","2023-08-26",486
1933,电话,"0100","2023-08-27",49
1934,来信,"0200","2023-08-27",149
1935,网站,"0300","2023-08-27",98
1936,小程序/公众号,"0400","2023-08-27",348
1937,电话,"0100","2023-08-28",200
1938,来信,"0200","2023-08-28",50
1939,网站,"0300","2023-08-28",211
1940,小程序/公众号,"0400","2023-08-28",504
1941,电话,"0100","2023-08-29",162
1942,来信,"0200","2023-08-29",50
1943,网站,"0300","2023-08-29",51
1944,小程序/公众号,"0400","2023-08-29",521
1945,电话,"0100","2023-08-30",79
1946,来信,"0200","2023-08-30",58
1947,网站,"0300","2023-08-30",114
1948,小程序/公众号,"0400","2023-08-30",368
1949,电话,"0100","2023-08-31",19
1950,来信,"0200","2023-08-31",37
1951,网站,"0300","2023-08-31",144
1952,小程序/公众号,"0400","2023-08-31",370
1953,电话,"0100","2023-09-01",73
1954,来信,"0200","2023-09-01",222
1955,网站,"0300","2023-09-01",264
1956,小程序/公众号,"0400","2023-09-01",404
1957,电话,"0100","2023-09-02",123
1958,来信,"0200","2023-09-02",66
1959,网站,"0300","2023-09-02",151
1960,小程序/公众号,"0400","2023-09-02",502
1961,电话,"0100","2023-09-03",32
1962,来信,"0200","2023-09-03",106
1963,网站,"0300","2023-09-03",298
1964,小程序/公众号,"0400","2023-09-03",311
1965,电话,"0100","2023-09-04",168
1966,来信,"0200","2023-09-04",37
1967,网站,"0300","2023-09-04",16
1968,小程序/公众号,"0400","2023-09-04",711
1969,电话,"0100","2023-09-05",27
1970,来信,"0200","2023-09-05",57
1971,网站,"0300","2023-09-05",23
1972,小程序/公众号,"0400","2023-09-05",397
1973,电话,"0100","2023-09-06",59
1974,来信,"0200","2023-09-06",89
1975,网站,"0300","2023-09-06",89
1976,小程序/公众号,"0400","2023-09-06",125
1977,电话,"0100","2023-09-07",87
1978,来信,"0200","2023-09-07",35
1979,网站,"0300","2023-09-07",98
1980,小程序/公众号,"0400","2023-09-07",151
1981,电话,"0100","2023-09-08",95
1982,来信,"0200","2023-09-08",294
1983,网站,"0300","2023-09-08",169
1984,小程序/公众号,"0400","2023-09-08",427
1985,电话,"0100","2023-09-09",43
1986,来信,"0200","2023-09-09",89
1987,网站,"0300","2023-09-09",255
1988,小程序/公众号,"0400","2023-09-09",509
1989,电话,"0100","2023-09-10",25
1990,来信,"0200","2023-09-10",42
1991,网站,"0300","2023-09-10",164
1992,小程序/公众号,"0400","2023-09-10",206
1993,电话,"0100","2023-09-11",31
1994,来信,"0200","2023-09-11",202
1995,网站,"0300","2023-09-11",230
1996,小程序/公众号,"0400","2023-09-11",294
1997,电话,"0100","2023-09-12",12
1998,来信,"0200","2023-09-12",125
1999,网站,"0300","2023-09-12",180
2000,小程序/公众号,"0400","2023-09-12",486
2001,电话,"0100","2023-09-13",68
2002,来信,"0200","2023-09-13",17
2003,网站,"0300","2023-09-13",87
2004,小程序/公众号,"0400","2023-09-13",204
2005,电话,"0100","2023-09-14",75
2006,来信,"0200","2023-09-14",31
2007,网站,"0300","2023-09-14",34
2008,小程序/公众号,"0400","2023-09-14",205
2009,电话,"0100","2023-09-15",120
2010,来信,"0200","2023-09-15",248
2011,网站,"0300","2023-09-15",117
2012,小程序/公众号,"0400","2023-09-15",404
2013,电话,"0100","2023-09-16",107
2014,来信,"0200","2023-09-16",32
2015,网站,"0300","2023-09-16",11
2016,小程序/公众号,"0400","2023-09-16",564
2017,电话,"0100","2023-09-17",21
2018,来信,"0200","2023-09-17",86
2019,网站,"0300","2023-09-17",67
2020,小程序/公众号,"0400","2023-09-17",391
2021,电话,"0100","2023-09-18",178
2022,来信,"0200","2023-09-18",256
2023,网站,"0300","2023-09-18",91
2024,小程序/公众号,"0400","2023-09-18",453
2025,电话,"0100","2023-09-19",120
2026,来信,"0200","2023-09-19",133
2027,网站,"0300","2023-09-19",134
2028,小程序/公众号,"0400","2023-09-19",368
2029,电话,"0100","2023-09-20",120
2030,来信,"0200","2023-09-20",176
2031,网站,"0300","2023-09-20",181
2032,小程序/公众号,"0400","2023-09-20",246
2033,电话,"0100","2023-09-21",10
2034,来信,"0200","2023-09-21",132
2035,网站,"0300","2023-09-21",65
2036,小程序/公众号,"0400","2023-09-21",339
2037,电话,"0100","2023-09-22",14
2038,来信,"0200","2023-09-22",203
2039,网站,"0300","2023-09-22",93
2040,小程序/公众号,"0400","2023-09-22",388
2041,电话,"0100","2023-09-23",85
2042,来信,"0200","2023-09-23",84
2043,网站,"0300","2023-09-23",185
2044,小程序/公众号,"0400","2023-09-23",211
2045,电话,"0100","2023-09-24",46
2046,来信,"0200","2023-09-24",96
2047,网站,"0300","2023-09-24",28
2048,小程序/公众号,"0400","2023-09-24",472
2049,电话,"0100","2023-09-25",27
2050,来信,"0200","2023-09-25",54
2051,网站,"0300","2023-09-25",71
2052,小程序/公众号,"0400","2023-09-25",212
2053,电话,"0100","2023-09-26",67
2054,来信,"0200","2023-09-26",66
2055,网站,"0300","2023-09-26",107
2056,小程序/公众号,"0400","2023-09-26",647
2057,电话,"0100","2023-09-27",43
2058,来信,"0200","2023-09-27",38
2059,网站,"0300","2023-09-27",49
2060,小程序/公众号,"0400","2023-09-27",212
2061,电话,"0100","2023-09-28",68
2062,来信,"0200","2023-09-28",11
2063,网站,"0300","2023-09-28",39
2064,小程序/公众号,"0400","2023-09-28",291
2065,电话,"0100","2023-09-29",73
2066,来信,"0200","2023-09-29",28
2067,网站,"0300","2023-09-29",137
2068,小程序/公众号,"0400","2023-09-29",533
2069,电话,"0100","2023-09-30",18
2070,来信,"0200","2023-09-30",103
2071,网站,"0300","2023-09-30",51
2072,小程序/公众号,"0400","2023-09-30",300
2073,电话,"0100","2023-10-01",48
2074,来信,"0200","2023-10-01",12
2075,网站,"0300","2023-10-01",95
2076,小程序/公众号,"0400","2023-10-01",368
2077,电话,"0100","2023-10-02",56
2078,来信,"0200","2023-10-02",24
2079,网站,"0300","2023-10-02",35
2080,小程序/公众号,"0400","2023-10-02",202
2081,电话,"0100","2023-10-03",108
2082,来信,"0200","2023-10-03",69
2083,网站,"0300","2023-10-03",109
2084,小程序/公众号,"0400","2023-10-03",389
2085,电话,"0100","2023-10-04",103
2086,来信,"0200","2023-10-04",90
2087,网站,"0300","2023-10-04",212
2088,小程序/公众号,"0400","2023-10-04",507
2089,电话,"0100","2023-10-05",179
2090,来信,"0200","2023-10-05",228
2091,网站,"0300","2023-10-05",134
2092,小程序/公众号,"0400","2023-10-05",371
2093,电话,"0100","2023-10-06",181
2094,来信,"0200","2023-10-06",194
2095,网站,"0300","2023-10-06",191
2096,小程序/公众号,"0400","2023-10-06",363
2097,电话,"0100","2023-10-07",176
2098,来信,"0200","2023-10-07",15
2099,网站,"0300","2023-10-07",52
2100,小程序/公众号,"0400","2023-10-07",478
2101,电话,"0100","2023-10-08",21
2102,来信,"0200","2023-10-08",57
2103,网站,"0300","2023-10-08",36
2104,小程序/公众号,"0400","2023-10-08",228
2105,电话,"0100","2023-10-09",35
2106,来信,"0200","2023-10-09",196
2107,网站,"0300","2023-10-09",206
2108,小程序/公众号,"0400","2023-10-09",237
2109,电话,"0100","2023-10-10",60
2110,来信,"0200","2023-10-10",86
2111,网站,"0300","2023-10-10",310
2112,小程序/公众号,"0400","2023-10-10",336
2113,电话,"0100","2023-10-11",206
2114,来信,"0200","2023-10-11",232
2115,网站,"0300","2023-10-11",26
2116,小程序/公众号,"0400","2023-10-11",522
2117,电话,"0100","2023-10-12",153
2118,来信,"0200","2023-10-12",132
2119,网站,"0300","2023-10-12",26
2120,小程序/公众号,"0400","2023-10-12",301
2121,电话,"0100","2023-10-13",178
2122,来信,"0200","2023-10-13",51
2123,网站,"0300","2023-10-13",129
2124,小程序/公众号,"0400","2023-10-13",395
2125,电话,"0100","2023-10-14",21
2126,来信,"0200","2023-10-14",266
2127,网站,"0300","2023-10-14",96
2128,小程序/公众号,"0400","2023-10-14",469
2129,电话,"0100","2023-10-15",89
2130,来信,"0200","2023-10-15",77
2131,网站,"0300","2023-10-15",46
2132,小程序/公众号,"0400","2023-10-15",277
2133,电话,"0100","2023-10-16",96
2134,来信,"0200","2023-10-16",32
2135,网站,"0300","2023-10-16",94
2136,小程序/公众号,"0400","2023-10-16",419
2137,电话,"0100","2023-10-17",101
2138,来信,"0200","2023-10-17",260
2139,网站,"0300","2023-10-17",96
2140,小程序/公众号,"0400","2023-10-17",485
2141,电话,"0100","2023-10-18",22
2142,来信,"0200","2023-10-18",42
2143,网站,"0300","2023-10-18",19
2144,小程序/公众号,"0400","2023-10-18",233
2145,电话,"0100","2023-10-19",80
2146,来信,"0200","2023-10-19",81
2147,网站,"0300","2023-10-19",106
2148,小程序/公众号,"0400","2023-10-19",213
2149,电话,"0100","2023-10-20",46
2150,来信,"0200","2023-10-20",88
2151,网站,"0300","2023-10-20",107
2152,小程序/公众号,"0400","2023-10-20",209
2153,电话,"0100","2023-10-21",76
2154,来信,"0200","2023-10-21",107
2155,网站,"0300","2023-10-21",104
2156,小程序/公众号,"0400","2023-10-21",547
2157,电话,"0100","2023-10-22",117
2158,来信,"0200","2023-10-22",192
2159,网站,"0300","2023-10-22",109
2160,小程序/公众号,"0400","2023-10-22",279
2161,电话,"0100","2023-10-23",69
2162,来信,"0200","2023-10-23",40
2163,网站,"0300","2023-10-23",183
2164,小程序/公众号,"0400","2023-10-23",189
2165,电话,"0100","2023-10-24",91
2166,来信,"0200","2023-10-24",148
2167,网站,"0300","2023-10-24",204
2168,小程序/公众号,"0400","2023-10-24",266
2169,电话,"0100","2023-10-25",82
2170,来信,"0200","2023-10-25",25
2171,网站,"0300","2023-10-25",70
2172,小程序/公众号,"0400","2023-10-25",218
2173,电话,"0100","2023-10-26",233
2174,来信,"0200","2023-10-26",192
2175,网站,"0300","2023-10-26",240
2176,小程序/公众号,"0400","2023-10-26",308
2177,电话,"0100","2023-10-27",141
2178,来信,"0200","2023-10-27",74
2179,网站,"0300","2023-10-27",101
2180,小程序/公众号,"0400","2023-10-27",430
2181,电话,"0100","2023-10-28",231
2182,来信,"0200","2023-10-28",21
2183,网站,"0300","2023-10-28",122
2184,小程序/公众号,"0400","2023-10-28",556
2185,电话,"0100","2023-10-29",97
2186,来信,"0200","2023-10-29",122
2187,网站,"0300","2023-10-29",36
2188,小程序/公众号,"0400","2023-10-29",251
2189,电话,"0100","2023-10-30",111
2190,来信,"0200","2023-10-30",61
2191,网站,"0300","2023-10-30",173
2192,小程序/公众号,"0400","2023-10-30",395
2193,电话,"0100","2023-10-31",193
2194,来信,"0200","2023-10-31",116
2195,网站,"0300","2023-10-31",187
2196,小程序/公众号,"0400","2023-10-31",322
2197,电话,"0100","2023-11-01",49
2198,来信,"0200","2023-11-01",196
2199,网站,"0300","2023-11-01",191
2200,小程序/公众号,"0400","2023-11-01",381
2201,电话,"0100","2023-11-02",164
2202,来信,"0200","2023-11-02",31
2203,网站,"0300","2023-11-02",38
2204,小程序/公众号,"0400","2023-11-02",524
2205,电话,"0100","2023-11-03",98
2206,来信,"0200","2023-11-03",61
2207,网站,"0300","2023-11-03",141
2208,小程序/公众号,"0400","2023-11-03",220
2209,电话,"0100","2023-11-04",64
2210,来信,"0200","2023-11-04",26
2211,网站,"0300","2023-11-04",417
2212,小程序/公众号,"0400","2023-11-04",472
2213,电话,"0100","2023-11-05",46
2214,来信,"0200","2023-11-05",57
2215,网站,"0300","2023-11-05",120
2216,小程序/公众号,"0400","2023-11-05",433
2217,电话,"0100","2023-11-06",56
2218,来信,"0200","2023-11-06",22
2219,网站,"0300","2023-11-06",13
2220,小程序/公众号,"0400","2023-11-06",795
2221,电话,"0100","2023-11-07",89
2222,来信,"0200","2023-11-07",27
2223,网站,"0300","2023-11-07",25
2224,小程序/公众号,"0400","2023-11-07",380
2225,电话,"0100","2023-11-08",100
2226,来信,"0200","2023-11-08",34
2227,网站,"0300","2023-11-08",156
2228,小程序/公众号,"0400","2023-11-08",232
2229,电话,"0100","2023-11-09",116
2230,来信,"0200","2023-11-09",119
2231,网站,"0300","2023-11-09",228
2232,小程序/公众号,"0400","2023-11-09",247
2233,电话,"0100","2023-11-10",152
2234,来信,"0200","2023-11-10",220
2235,网站,"0300","2023-11-10",28
2236,小程序/公众号,"0400","2023-11-10",552
2237,电话,"0100","2023-11-11",25
2238,来信,"0200","2023-11-11",58
2239,网站,"0300","2023-11-11",225
2240,小程序/公众号,"0400","2023-11-11",275
2241,电话,"0100","2023-11-12",202
2242,来信,"0200","2023-11-12",39
2243,网站,"0300","2023-11-12",280
2244,小程序/公众号,"0400","2023-11-12",430
2245,电话,"0100","2023-11-13",108
2246,来信,"0200","2023-11-13",102
2247,网站,"0300","2023-11-13",239
2248,小程序/公众号,"0400","2023-11-13",309
2249,电话,"0100","2023-11-14",13
2250,来信,"0200","2023-11-14",184
2251,网站,"0300","2023-11-14",132
2252,小程序/公众号,"0400","2023-11-14",304
2253,电话,"0100","2023-11-15",152
2254,来信,"0200","2023-11-15",97
2255,网站,"0300","2023-11-15",239
2256,小程序/公众号,"0400","2023-11-15",246
2257,电话,"0100","2023-11-16",159
2258,来信,"0200","2023-11-16",50
2259,网站,"0300","2023-11-16",71
2260,小程序/公众号,"0400","2023-11-16",358
2261,电话,"0100","2023-11-17",35
2262,来信,"0200","2023-11-17",196
2263,网站,"0300","2023-11-17",86
2264,小程序/公众号,"0400","2023-11-17",361
2265,电话,"0100","2023-11-18",119
2266,来信,"0200","2023-11-18",97
2267,网站,"0300","2023-11-18",81
2268,小程序/公众号,"0400","2023-11-18",204
2269,电话,"0100","2023-11-19",129
2270,来信,"0200","2023-11-19",120
2271,网站,"0300","2023-11-19",46
2272,小程序/公众号,"0400","2023-11-19",495
2273,电话,"0100","2023-11-20",83
2274,来信,"0200","2023-11-20",91
2275,网站,"0300","2023-11-20",78
2276,小程序/公众号,"0400","2023-11-20",263
2277,电话,"0100","2023-11-21",126
2278,来信,"0200","2023-11-21",15
2279,网站,"0300","2023-11-21",126
2280,小程序/公众号,"0400","2023-11-21",501
2281,电话,"0100","2023-11-22",65
2282,来信,"0200","2023-11-22",45
2283,网站,"0300","2023-11-22",80
2284,小程序/公众号,"0400","2023-11-22",740
2285,电话,"0100","2023-11-23",76
2286,来信,"0200","2023-11-23",204
2287,网站,"0300","2023-11-23",33
2288,小程序/公众号,"0400","2023-11-23",428
2289,电话,"0100","2023-11-24",51
2290,来信,"0200","2023-11-24",104
2291,网站,"0300","2023-11-24",51
2292,小程序/公众号,"0400","2023-11-24",219
2293,电话,"0100","2023-11-25",27
2294,来信,"0200","2023-11-25",94
