"md_id","busi_time","type_name","name","due_cnt","overdue_cnt","serious_overdue_cnt","avg_overdue_time"
2449,"2023-01-28",1,一般,189,69,25,50.68
2450,"2023-01-28",1,紧急,115,47,27,19.31
2451,"2023-01-28",1,特急,151,41,37,40.87
2452,"2023-01-28",1,应急事件,156,20,11,35.73
2453,"2023-01-28",2,受理中,137,63,13,51.34
2454,"2023-01-28",2,办理中,179,27,8,34.68
2455,"2023-01-28",2,审核中,115,45,18,54.95
2456,"2023-01-28",2,待归档,191,62,33,34.83
2457,"2023-01-28",2,已回访,166,80,43,23.4
2458,"2023-01-29",1,一般,125,20,12,48.53
2459,"2023-01-29",1,紧急,139,24,17,29.74
2460,"2023-01-29",1,特急,134,54,29,25.27
2461,"2023-01-29",1,应急事件,174,68,21,25.14
2462,"2023-01-29",2,受理中,92,38,8,47.93
2463,"2023-01-29",2,办理中,200,63,23,37.52
2464,"2023-01-29",2,审核中,163,17,10,59.52
2465,"2023-01-29",2,待归档,157,59,18,22.54
2466,"2023-01-29",2,已回访,154,50,6,24.68
2467,"2023-01-30",1,一般,89,35,14,22.38
2468,"2023-01-30",1,紧急,163,53,28,23.18
2469,"2023-01-30",1,特急,93,34,9,41.25
2470,"2023-01-30",1,应急事件,144,43,8,54.8
2471,"2023-01-30",2,受理中,97,32,6,47.3
2472,"2023-01-30",2,办理中,126,53,45,58.37
2473,"2023-01-30",2,审核中,187,62,26,44.73
2474,"2023-01-30",2,待归档,198,96,55,15.33
2475,"2023-01-30",2,已回访,198,20,13,54.08
2476,"2023-01-31",1,一般,171,32,5,40.85
2477,"2023-01-31",1,紧急,82,35,12,31.57
2478,"2023-01-31",1,特急,146,61,36,59.01
2479,"2023-01-31",1,应急事件,173,33,9,57.22
2480,"2023-01-31",2,受理中,100,16,15,42.27
2481,"2023-01-31",2,办理中,160,72,15,24.11
2482,"2023-01-31",2,审核中,180,12,9,36.16
2483,"2023-01-31",2,待归档,188,47,9,38.36
2484,"2023-01-31",2,已回访,97,33,30,18.7
2485,"2023-02-01",1,一般,186,41,4,10.84
2486,"2023-02-01",1,紧急,123,23,9,16.07
2487,"2023-02-01",1,特急,189,25,18,59.26
2488,"2023-02-01",1,应急事件,180,17,9,40.99
2489,"2023-02-01",2,受理中,189,29,4,34.85
2490,"2023-02-01",2,办理中,83,16,8,52.8
2491,"2023-02-01",2,审核中,172,53,4,36.81
2492,"2023-02-01",2,待归档,133,25,12,38.08
2493,"2023-02-01",2,已回访,119,30,23,11.93
2494,"2023-02-02",1,一般,106,44,23,37.37
2495,"2023-02-02",1,紧急,105,10,0,39.12
2496,"2023-02-02",1,特急,141,22,19,43.58
2497,"2023-02-02",1,应急事件,144,51,33,12.11
2498,"2023-02-02",2,受理中,88,25,20,37.23
2499,"2023-02-02",2,办理中,102,47,23,51.6
2500,"2023-02-02",2,审核中,193,62,26,58.47
2501,"2023-02-02",2,待归档,122,24,19,20.25
2502,"2023-02-02",2,已回访,95,37,16,19.29
2503,"2023-02-03",1,一般,191,68,24,34.54
2504,"2023-02-03",1,紧急,84,35,22,25.06
2505,"2023-02-03",1,特急,94,30,27,11.11
2506,"2023-02-03",1,应急事件,104,41,0,23.16
2507,"2023-02-03",2,受理中,152,48,5,21.2
2508,"2023-02-03",2,办理中,140,25,14,46.67
2509,"2023-02-03",2,审核中,179,28,17,33.88
2510,"2023-02-03",2,待归档,193,32,14,36.05
2511,"2023-02-03",2,已回访,156,26,3,24.68
2512,"2023-02-04",1,一般,160,43,39,16.8
2513,"2023-02-04",1,紧急,91,26,22,28.56
2514,"2023-02-04",1,特急,165,38,21,31.66
2515,"2023-02-04",1,应急事件,141,47,32,42.06
2516,"2023-02-04",2,受理中,111,45,39,17.11
2517,"2023-02-04",2,办理中,103,29,10,58.15
2518,"2023-02-04",2,审核中,104,27,16,26.32
2519,"2023-02-04",2,待归档,148,24,1,39.66
2520,"2023-02-04",2,已回访,97,31,11,54.46
2521,"2023-02-05",1,一般,190,25,5,52.5
2522,"2023-02-05",1,紧急,123,11,3,45.36
2523,"2023-02-05",1,特急,91,24,2,41.25
2524,"2023-02-05",1,应急事件,99,34,13,43.56
2525,"2023-02-05",2,受理中,149,70,61,56.39
2526,"2023-02-05",2,办理中,129,36,23,26.07
2527,"2023-02-05",2,审核中,117,13,0,31.41
2528,"2023-02-05",2,待归档,115,49,2,40.25
2529,"2023-02-05",2,已回访,103,38,10,48.65
2530,"2023-02-06",1,一般,156,21,14,13.55
2531,"2023-02-06",1,紧急,106,38,36,37.92
2532,"2023-02-06",1,特急,137,62,6,49.25
2533,"2023-02-06",1,应急事件,147,46,12,47.73
2534,"2023-02-06",2,受理中,85,16,9,23.31
2535,"2023-02-06",2,办理中,187,77,16,37.12
2536,"2023-02-06",2,审核中,118,26,5,38.58
2537,"2023-02-06",2,待归档,180,85,21,37.09
2538,"2023-02-06",2,已回访,140,45,11,30.01
2539,"2023-02-07",1,一般,133,10,5,50.27
2540,"2023-02-07",1,紧急,133,42,21,10.45
2541,"2023-02-07",1,特急,119,40,32,43.39
2542,"2023-02-07",1,应急事件,163,18,1,36.09
2543,"2023-02-07",2,受理中,102,31,28,43.44
2544,"2023-02-07",2,办理中,150,35,19,48.01
2545,"2023-02-07",2,审核中,114,43,21,59.07
2546,"2023-02-07",2,待归档,147,70,22,51.96
2547,"2023-02-07",2,已回访,143,29,23,36.42
2548,"2023-02-08",1,一般,139,21,20,14.5
2549,"2023-02-08",1,紧急,123,55,37,34.69
2550,"2023-02-08",1,特急,128,58,26,27.85
2551,"2023-02-08",1,应急事件,84,37,14,58.56
2552,"2023-02-08",2,受理中,109,45,18,44.49
2553,"2023-02-08",2,办理中,140,34,7,18.3
2554,"2023-02-08",2,审核中,115,56,25,45.69
2555,"2023-02-08",2,待归档,115,51,35,51.47
2556,"2023-02-08",2,已回访,112,46,32,49.58
2557,"2023-02-09",1,一般,191,10,6,52.52
2558,"2023-02-09",1,紧急,95,20,1,12.89
2559,"2023-02-09",1,特急,82,12,8,41.4
2560,"2023-02-09",1,应急事件,123,55,51,32.13
2561,"2023-02-09",2,受理中,200,72,30,46.6
2562,"2023-02-09",2,办理中,101,37,19,21.26
2563,"2023-02-09",2,审核中,187,19,0,54.02
2564,"2023-02-09",2,待归档,111,10,3,46.53
2565,"2023-02-09",2,已回访,189,35,10,53.35
2566,"2023-02-10",1,一般,88,28,17,52.04
2567,"2023-02-10",1,紧急,148,40,33,24.63
2568,"2023-02-10",1,特急,189,76,15,51.45
2569,"2023-02-10",1,应急事件,198,50,40,23.54
2570,"2023-02-10",2,受理中,170,75,38,33.74
2571,"2023-02-10",2,办理中,121,21,1,23.07
2572,"2023-02-10",2,审核中,93,13,3,37.48
2573,"2023-02-10",2,待归档,188,57,29,26.88
2574,"2023-02-10",2,已回访,84,16,12,21.61
2575,"2023-02-11",1,一般,193,79,44,40.08
2576,"2023-02-11",1,紧急,104,50,45,55.34
2577,"2023-02-11",1,特急,101,38,22,34.02
2578,"2023-02-11",1,应急事件,153,10,4,35.27
2579,"2023-02-11",2,受理中,172,68,52,11.4
2580,"2023-02-11",2,办理中,172,53,44,31.07
2581,"2023-02-11",2,审核中,87,42,39,58.48
2582,"2023-02-11",2,待归档,98,39,19,36.61
2583,"2023-02-11",2,已回访,182,14,3,29.31
2584,"2023-02-12",1,一般,123,50,4,12.31
2585,"2023-02-12",1,紧急,178,74,27,45.97
2586,"2023-02-12",1,特急,182,64,54,42.08
2587,"2023-02-12",1,应急事件,191,33,32,29.88
2588,"2023-02-12",2,受理中,188,86,38,12.44
2589,"2023-02-12",2,办理中,143,21,14,26.61
2590,"2023-02-12",2,审核中,123,14,12,57.01
2591,"2023-02-12",2,待归档,124,21,19,45.47
2592,"2023-02-12",2,已回访,198,59,45,25.21
2593,"2023-02-13",1,一般,109,35,16,20.87
2594,"2023-02-13",1,紧急,190,49,25,20.55
2595,"2023-02-13",1,特急,88,41,22,29.0
2596,"2023-02-13",1,应急事件,169,83,44,42.46
2597,"2023-02-13",2,受理中,128,57,45,22.96
2598,"2023-02-13",2,办理中,109,50,22,43.76
2599,"2023-02-13",2,审核中,163,46,16,55.59
2600,"2023-02-13",2,待归档,158,60,19,38.35
2601,"2023-02-13",2,已回访,166,51,12,19.17
2602,"2023-02-14",1,一般,111,49,2,37.56
2603,"2023-02-14",1,紧急,160,36,16,58.91
2604,"2023-02-14",1,特急,110,45,42,27.75
2605,"2023-02-14",1,应急事件,191,78,46,16.87
2606,"2023-02-14",2,受理中,89,26,24,11.31
2607,"2023-02-14",2,办理中,106,21,16,28.67
2608,"2023-02-14",2,审核中,113,54,31,43.97
2609,"2023-02-14",2,待归档,165,24,18,52.26
2610,"2023-02-14",2,已回访,130,63,59,26.46
2611,"2023-02-15",1,一般,181,75,60,21.26
2612,"2023-02-15",1,紧急,178,53,36,31.29
2613,"2023-02-15",1,特急,151,15,2,55.95
2614,"2023-02-15",1,应急事件,92,10,7,12.15
2615,"2023-02-15",2,受理中,127,62,3,37.66
2616,"2023-02-15",2,办理中,184,23,10,35.66
2617,"2023-02-15",2,审核中,173,42,30,43.84
2618,"2023-02-15",2,待归档,120,27,24,50.07
2619,"2023-02-15",2,已回访,162,18,6,20.69
2620,"2023-02-16",1,一般,98,10,6,26.35
2621,"2023-02-16",1,紧急,84,13,0,16.14
2622,"2023-02-16",1,特急,83,36,35,33.73
2623,"2023-02-16",1,应急事件,191,81,67,38.35
2624,"2023-02-16",2,受理中,116,27,16,34.25
2625,"2023-02-16",2,办理中,80,37,6,15.87
2626,"2023-02-16",2,审核中,151,56,4,31.42
2627,"2023-02-16",2,待归档,90,11,9,46.66
2628,"2023-02-16",2,已回访,170,30,2,37.14
2629,"2023-02-17",1,一般,135,20,15,32.27
2630,"2023-02-17",1,紧急,120,56,19,39.5
2631,"2023-02-17",1,特急,89,11,9,10.8
2632,"2023-02-17",1,应急事件,188,24,7,58.15
2633,"2023-02-17",2,受理中,83,16,1,58.34
2634,"2023-02-17",2,办理中,100,38,2,41.41
2635,"2023-02-17",2,审核中,155,24,19,59.05
2636,"2023-02-17",2,待归档,92,36,7,14.13
2637,"2023-02-17",2,已回访,189,77,47,23.74
2638,"2023-02-18",1,一般,188,22,18,58.46
2639,"2023-02-18",1,紧急,151,54,4,26.35
2640,"2023-02-18",1,特急,127,12,3,52.46
2641,"2023-02-18",1,应急事件,175,70,42,57.79
2642,"2023-02-18",2,受理中,82,33,0,44.93
2643,"2023-02-18",2,办理中,83,19,15,16.34
2644,"2023-02-18",2,审核中,167,81,33,45.35
2645,"2023-02-18",2,待归档,195,36,13,25.51
2646,"2023-02-18",2,已回访,89,16,4,44.35
2647,"2023-02-19",1,一般,155,19,9,43.97
2648,"2023-02-19",1,紧急,160,49,33,14.34
2649,"2023-02-19",1,特急,157,73,68,25.53
2650,"2023-02-19",1,应急事件,176,80,16,45.25
2651,"2023-02-19",2,受理中,199,43,32,33.57
2652,"2023-02-19",2,办理中,182,14,5,42.12
2653,"2023-02-19",2,审核中,163,53,17,36.27
2654,"2023-02-19",2,待归档,104,43,32,37.69
2655,"2023-02-19",2,已回访,163,53,2,28.17
2656,"2023-02-20",1,一般,197,38,0,30.9
2657,"2023-02-20",1,紧急,122,25,8,16.61
2658,"2023-02-20",1,特急,109,41,20,50.61
2659,"2023-02-20",1,应急事件,88,29,1,35.45
2660,"2023-02-20",2,受理中,152,74,52,47.56
2661,"2023-02-20",2,办理中,101,28,21,24.58
2662,"2023-02-20",2,审核中,129,13,3,29.94
2663,"2023-02-20",2,待归档,119,41,32,56.41
2664,"2023-02-20",2,已回访,94,16,15,21.4
2665,"2023-02-21",1,一般,121,42,24,36.25
2666,"2023-02-21",1,紧急,147,26,2,54.37
2667,"2023-02-21",1,特急,135,41,39,54.48
2668,"2023-02-21",1,应急事件,90,28,11,54.51
2669,"2023-02-21",2,受理中,160,33,19,51.41
2670,"2023-02-21",2,办理中,196,70,56,52.28
2671,"2023-02-21",2,审核中,101,30,2,40.43
2672,"2023-02-21",2,待归档,100,30,1,28.36
2673,"2023-02-21",2,已回访,123,55,16,14.82
2674,"2023-02-22",1,一般,171,75,55,13.83
2675,"2023-02-22",1,紧急,80,13,11,54.3
2676,"2023-02-22",1,特急,85,26,13,33.08
2677,"2023-02-22",1,应急事件,134,37,36,59.07
2678,"2023-02-22",2,受理中,94,12,1,50.26
2679,"2023-02-22",2,办理中,97,47,46,32.21
2680,"2023-02-22",2,审核中,141,64,42,56.15
2681,"2023-02-22",2,待归档,154,43,41,48.81
2682,"2023-02-22",2,已回访,123,49,9,50.35
2683,"2023-02-23",1,一般,84,33,2,49.69
2684,"2023-02-23",1,紧急,180,64,40,30.58
2685,"2023-02-23",1,特急,195,65,30,38.98
2686,"2023-02-23",1,应急事件,194,79,50,14.28
2687,"2023-02-23",2,受理中,191,48,4,54.26
2688,"2023-02-23",2,办理中,161,57,18,46.22
2689,"2023-02-23",2,审核中,90,27,24,43.9
2690,"2023-02-23",2,待归档,104,12,3,51.02
2691,"2023-02-23",2,已回访,159,41,24,42.28
2692,"2023-02-24",1,一般,102,31,24,35.53
2693,"2023-02-24",1,紧急,90,40,35,42.67
2694,"2023-02-24",1,特急,143,43,10,18.53
2695,"2023-02-24",1,应急事件,164,13,9,30.81
2696,"2023-02-24",2,受理中,117,39,10,34.84
2697,"2023-02-24",2,办理中,197,26,9,24.37
2698,"2023-02-24",2,审核中,140,39,25,57.11
2699,"2023-02-24",2,待归档,175,67,49,48.45
2700,"2023-02-24",2,已回访,153,74,36,49.59
2701,"2023-02-25",1,一般,168,15,14,44.14
2702,"2023-02-25",1,紧急,99,44,37,48.27
2703,"2023-02-25",1,特急,166,68,0,40.67
2704,"2023-02-25",1,应急事件,134,31,29,19.85
2705,"2023-02-25",2,受理中,167,17,5,36.01
2706,"2023-02-25",2,办理中,112,37,0,22.0
2707,"2023-02-25",2,审核中,100,13,12,53.22
2708,"2023-02-25",2,待归档,160,73,4,49.1
2709,"2023-02-25",2,已回访,127,55,25,53.29
2710,"2023-02-26",1,一般,145,41,16,34.18
2711,"2023-02-26",1,紧急,119,13,8,48.28
2712,"2023-02-26",1,特急,101,37,20,31.0
2713,"2023-02-26",1,应急事件,111,26,16,34.85
2714,"2023-02-26",2,受理中,148,45,22,48.77
2715,"2023-02-26",2,办理中,96,23,3,51.55
2716,"2023-02-26",2,审核中,110,11,5,13.56
2717,"2023-02-26",2,待归档,117,29,12,54.93
2718,"2023-02-26",2,已回访,139,32,15,22.59
2719,"2023-02-27",1,一般,132,42,14,50.7
2720,"2023-02-27",1,紧急,162,42,37,56.64
2721,"2023-02-27",1,特急,85,26,25,50.15
2722,"2023-02-27",1,应急事件,96,17,4,16.93
2723,"2023-02-27",2,受理中,188,25,12,35.67
2724,"2023-02-27",2,办理中,98,40,36,24.02
2725,"2023-02-27",2,审核中,98,44,6,31.66
2726,"2023-02-27",2,待归档,121,49,6,17.77
2727,"2023-02-27",2,已回访,94,38,30,49.64
2728,"2023-02-28",1,一般,101,49,38,16.73
2729,"2023-02-28",1,紧急,200,43,37,32.73
2730,"2023-02-28",1,特急,117,35,20,13.37
2731,"2023-02-28",1,应急事件,114,45,4,58.2
2732,"2023-02-28",2,受理中,173,33,2,51.92
2733,"2023-02-28",2,办理中,153,50,47,39.68
2734,"2023-02-28",2,审核中,135,48,34,54.52
2735,"2023-02-28",2,待归档,93,39,0,12.67
2736,"2023-02-28",2,已回访,129,12,2,44.51
2737,"2023-03-01",1,一般,131,53,5,25.06
2738,"2023-03-01",1,紧急,119,55,14,16.15
2739,"2023-03-01",1,特急,193,91,0,34.95
2740,"2023-03-01",1,应急事件,144,23,15,38.26
2741,"2023-03-01",2,受理中,158,60,23,53.83
2742,"2023-03-01",2,办理中,120,22,8,53.68
2743,"2023-03-01",2,审核中,188,63,34,28.61
2744,"2023-03-01",2,待归档,94,33,4,47.91
2745,"2023-03-01",2,已回访,105,49,13,34.1
2746,"2023-03-02",1,一般,175,68,29,42.2
2747,"2023-03-02",1,紧急,97,36,23,42.77
2748,"2023-03-02",1,特急,128,23,13,18.61
2749,"2023-03-02",1,应急事件,138,37,19,24.21
2750,"2023-03-02",2,受理中,91,24,5,39.41
2751,"2023-03-02",2,办理中,82,17,10,24.62
2752,"2023-03-02",2,审核中,168,44,1,44.69
2753,"2023-03-02",2,待归档,150,15,12,15.97
2754,"2023-03-02",2,已回访,174,23,11,51.41
2755,"2023-03-03",1,一般,95,20,3,33.9
2756,"2023-03-03",1,紧急,81,39,20,15.67
2757,"2023-03-03",1,特急,87,23,14,56.36
2758,"2023-03-03",1,应急事件,95,36,2,57.02
2759,"2023-03-03",2,受理中,126,56,54,34.51
2760,"2023-03-03",2,办理中,124,39,8,55.13
2761,"2023-03-03",2,审核中,97,25,9,45.22
2762,"2023-03-03",2,待归档,103,40,12,22.43
2763,"2023-03-03",2,已回访,132,26,7,50.55
2764,"2023-03-04",1,一般,126,47,1,34.38
2765,"2023-03-04",1,紧急,91,20,18,22.14
2766,"2023-03-04",1,特急,139,27,22,21.84
2767,"2023-03-04",1,应急事件,81,29,6,47.02
2768,"2023-03-04",2,受理中,188,23,3,53.99
2769,"2023-03-04",2,办理中,197,89,48,50.59
2770,"2023-03-04",2,审核中,162,77,64,52.6
2771,"2023-03-04",2,待归档,182,82,16,40.27
2772,"2023-03-04",2,已回访,128,42,21,37.45
2773,"2023-03-05",1,一般,132,29,19,13.28
2774,"2023-03-05",1,紧急,181,34,21,32.22
2775,"2023-03-05",1,特急,143,20,19,25.55
2776,"2023-03-05",1,应急事件,80,34,4,59.73
2777,"2023-03-05",2,受理中,164,66,19,57.44
2778,"2023-03-05",2,办理中,191,34,27,40.46
2779,"2023-03-05",2,审核中,156,29,18,54.14
2780,"2023-03-05",2,待归档,198,97,65,31.91
2781,"2023-03-05",2,已回访,91,31,5,40.06
2782,"2023-03-06",1,一般,105,34,8,27.06
2783,"2023-03-06",1,紧急,199,11,6,40.92
2784,"2023-03-06",1,特急,119,54,37,56.94
2785,"2023-03-06",1,应急事件,158,12,1,48.96
2786,"2023-03-06",2,受理中,174,59,31,56.62
2787,"2023-03-06",2,办理中,159,17,0,25.74
2788,"2023-03-06",2,审核中,177,76,0,16.1
2789,"2023-03-06",2,待归档,84,34,22,42.08
2790,"2023-03-06",2,已回访,120,41,23,42.73
2791,"2023-03-07",1,一般,141,58,6,52.66
2792,"2023-03-07",1,紧急,197,77,20,51.53
2793,"2023-03-07",1,特急,160,34,16,48.64
2794,"2023-03-07",1,应急事件,127,20,18,55.22
2795,"2023-03-07",2,受理中,148,47,5,46.28
2796,"2023-03-07",2,办理中,174,82,47,39.05
2797,"2023-03-07",2,审核中,109,21,20,51.16
2798,"2023-03-07",2,待归档,105,41,29,57.37
2799,"2023-03-07",2,已回访,113,48,16,33.54
2800,"2023-03-08",1,一般,191,40,18,16.94
2801,"2023-03-08",1,紧急,200,62,7,59.37
2802,"2023-03-08",1,特急,123,10,1,49.8
2803,"2023-03-08",1,应急事件,170,23,18,23.9
2804,"2023-03-08",2,受理中,80,29,8,21.31
2805,"2023-03-08",2,办理中,109,26,0,41.23
2806,"2023-03-08",2,审核中,146,18,0,13.26
2807,"2023-03-08",2,待归档,151,39,6,30.11
2808,"2023-03-08",2,已回访,165,59,33,43.5
2809,"2023-03-09",1,一般,175,40,19,55.32
2810,"2023-03-09",1,紧急,88,40,12,26.43
2811,"2023-03-09",1,特急,85,28,19,46.78
2812,"2023-03-09",1,应急事件,161,76,53,37.72
2813,"2023-03-09",2,受理中,92,18,6,40.4
2814,"2023-03-09",2,办理中,197,24,17,22.71
2815,"2023-03-09",2,审核中,139,67,65,48.34
2816,"2023-03-09",2,待归档,185,18,12,15.36
2817,"2023-03-09",2,已回访,104,33,29,41.5
2818,"2023-03-10",1,一般,124,61,26,39.8
2819,"2023-03-10",1,紧急,164,12,5,27.22
2820,"2023-03-10",1,特急,96,13,7,27.95
2821,"2023-03-10",1,应急事件,135,60,32,45.4
2822,"2023-03-10",2,受理中,183,82,35,10.64
2823,"2023-03-10",2,办理中,151,19,13,17.41
2824,"2023-03-10",2,审核中,196,31,27,39.36
2825,"2023-03-10",2,待归档,153,66,52,18.2
2826,"2023-03-10",2,已回访,98,39,25,27.15
2827,"2023-03-11",1,一般,185,27,3,25.31
2828,"2023-03-11",1,紧急,170,28,2,40.17
2829,"2023-03-11",1,特急,121,25,3,48.86
2830,"2023-03-11",1,应急事件,171,79,53,40.19
2831,"2023-03-11",2,受理中,176,16,13,25.49
2832,"2023-03-11",2,办理中,93,26,15,31.94
2833,"2023-03-11",2,审核中,90,13,5,36.86
2834,"2023-03-11",2,待归档,114,26,0,50.06
2835,"2023-03-11",2,已回访,93,10,5,47.62
2836,"2023-03-12",1,一般,174,50,10,29.01
2837,"2023-03-12",1,紧急,164,73,61,10.91
2838,"2023-03-12",1,特急,152,62,34,20.79
2839,"2023-03-12",1,应急事件,101,37,21,15.08
2840,"2023-03-12",2,受理中,192,43,23,40.6
2841,"2023-03-12",2,办理中,151,18,0,29.94
2842,"2023-03-12",2,审核中,91,21,1,29.33
2843,"2023-03-12",2,待归档,112,47,12,22.07
2844,"2023-03-12",2,已回访,102,50,47,50.72
2845,"2023-03-13",1,一般,155,33,5,22.45
2846,"2023-03-13",1,紧急,135,42,15,55.76
2847,"2023-03-13",1,特急,138,49,31,36.72
2848,"2023-03-13",1,应急事件,117,52,38,17.73
2849,"2023-03-13",2,受理中,185,73,5,49.01
2850,"2023-03-13",2,办理中,168,42,14,50.14
2851,"2023-03-13",2,审核中,200,76,25,58.75
2852,"2023-03-13",2,待归档,89,21,16,46.09
2853,"2023-03-13",2,已回访,80,33,1,31.58
2854,"2023-03-14",1,一般,95,11,6,25.22
2855,"2023-03-14",1,紧急,196,67,45,17.1
2856,"2023-03-14",1,特急,154,52,36,26.69
2857,"2023-03-14",1,应急事件,143,64,46,53.65
2858,"2023-03-14",2,受理中,138,20,10,24.26
2859,"2023-03-14",2,办理中,116,37,32,28.15
2860,"2023-03-14",2,审核中,112,51,26,34.78
2861,"2023-03-14",2,待归档,192,33,14,57.74
2862,"2023-03-14",2,已回访,105,46,29,56.48
2863,"2023-03-15",1,一般,168,23,12,28.43
2864,"2023-03-15",1,紧急,130,63,37,38.8
2865,"2023-03-15",1,特急,109,46,14,13.11
2866,"2023-03-15",1,应急事件,82,32,23,49.18
2867,"2023-03-15",2,受理中,159,37,7,24.09
2868,"2023-03-15",2,办理中,186,39,38,45.44
2869,"2023-03-15",2,审核中,152,63,40,51.86
2870,"2023-03-15",2,待归档,93,22,13,58.33
2871,"2023-03-15",2,已回访,86,30,27,10.12
2872,"2023-03-16",1,一般,80,10,1,51.82
2873,"2023-03-16",1,紧急,142,33,29,21.71
2874,"2023-03-16",1,特急,199,40,0,19.68
2875,"2023-03-16",1,应急事件,113,11,1,14.55
2876,"2023-03-16",2,受理中,151,30,7,42.67
2877,"2023-03-16",2,办理中,91,17,12,47.13
2878,"2023-03-16",2,审核中,94,34,16,15.18
2879,"2023-03-16",2,待归档,153,43,42,23.16
2880,"2023-03-16",2,已回访,103,28,25,58.59
2881,"2023-03-17",1,一般,99,34,9,26.71
2882,"2023-03-17",1,紧急,91,35,4,15.36
2883,"2023-03-17",1,特急,110,22,11,17.38
2884,"2023-03-17",1,应急事件,160,62,5,12.81
2885,"2023-03-17",2,受理中,82,39,12,23.49
2886,"2023-03-17",2,办理中,200,44,14,32.91
2887,"2023-03-17",2,审核中,145,19,2,34.01
2888,"2023-03-17",2,待归档,129,27,14,29.68
2889,"2023-03-17",2,已回访,81,16,2,50.01
2890,"2023-03-18",1,一般,191,65,30,40.16
2891,"2023-03-18",1,紧急,126,49,16,51.68
2892,"2023-03-18",1,特急,84,41,7,57.44
2893,"2023-03-18",1,应急事件,166,82,64,20.27
2894,"2023-03-18",2,受理中,192,65,6,25.63
2895,"2023-03-18",2,办理中,155,53,50,37.25
2896,"2023-03-18",2,审核中,82,38,7,38.28
2897,"2023-03-18",2,待归档,200,27,22,33.7
2898,"2023-03-18",2,已回访,146,40,23,33.65
2899,"2023-03-19",1,一般,100,35,20,48.01
2900,"2023-03-19",1,紧急,111,10,1,24.09
2901,"2023-03-19",1,特急,154,75,12,17.54
2902,"2023-03-19",1,应急事件,199,95,8,35.39
2903,"2023-03-19",2,受理中,104,33,11,41.69
2904,"2023-03-19",2,办理中,128,34,24,21.23
2905,"2023-03-19",2,审核中,199,63,16,47.61
2906,"2023-03-19",2,待归档,132,43,16,43.37
2907,"2023-03-19",2,已回访,102,21,5,13.44
2908,"2023-03-20",1,一般,140,36,31,38.06
2909,"2023-03-20",1,紧急,154,61,4,32.73
2910,"2023-03-20",1,特急,173,81,53,36.39
2911,"2023-03-20",1,应急事件,106,28,19,47.87
2912,"2023-03-20",2,受理中,175,45,10,19.24
2913,"2023-03-20",2,办理中,170,65,24,30.71
2914,"2023-03-20",2,审核中,182,39,4,49.58
2915,"2023-03-20",2,待归档,193,36,29,42.85
