"md_id","busi_time","sub_name","type_name","type_cnt","finish_cnt","satisfaction_cnt","avg_handler_time"
3057,"2022-07-16",城乡建设,投诉,32,30,29,14.7
3058,"2022-07-16",城乡建设,意见建议,63,60,54,17.31
3059,"2022-07-16",城乡建设,求助,2,2,2,34.69
3060,"2022-07-16",城乡建设,表扬,10,10,10,1.23
3061,"2022-07-16",城乡建设,举报,22,21,19,19.62
3062,"2022-07-16",城乡建设,无效,28,27,26,1.16
3063,"2022-07-16",城乡建设,其他,11,11,9,14.19
3064,"2022-07-16",交通运输,咨询,23,22,21,5.68
3065,"2022-07-16",交通运输,投诉,15,15,14,9.2
3066,"2022-07-16",交通运输,意见建议,17,16,16,15.61
3067,"2022-07-16",交通运输,求助,1,1,1,18.02
3068,"2022-07-16",交通运输,表扬,21,20,19,1.78
3069,"2022-07-16",交通运输,举报,16,15,14,37.28
3070,"2022-07-16",交通运输,无效,13,13,12,1.6
3071,"2022-07-16",交通运输,其他,14,14,14,13.54
3072,"2022-07-16",农林牧渔,咨询,7,7,6,4.75
3073,"2022-07-16",农林牧渔,投诉,12,12,11,21.66
3074,"2022-07-16",农林牧渔,意见建议,12,11,10,12.07
3075,"2022-07-16",农林牧渔,求助,23,23,21,26.85
3076,"2022-07-16",农林牧渔,表扬,15,14,13,1.48
3077,"2022-07-16",农林牧渔,举报,22,21,20,20.37
3078,"2022-07-16",农林牧渔,无效,3,3,3,0.8
3079,"2022-07-16",农林牧渔,其他,17,16,16,6.13
3080,"2022-07-17",科教文体,咨询,1,1,1,3.13
3081,"2022-07-17",科教文体,投诉,8,8,7,21.64
3082,"2022-07-17",科教文体,意见建议,2,2,2,11.87
3083,"2022-07-17",科教文体,求助,1,1,1,35.08
3084,"2022-07-17",科教文体,表扬,10,10,9,3.7
3085,"2022-07-17",科教文体,举报,2,2,2,22.94
3086,"2022-07-17",科教文体,无效,8,8,7,0.6
3087,"2022-07-17",科教文体,其他,5,5,4,16.98
3088,"2022-07-17",公卫医疗,咨询,1,1,1,2.64
3089,"2022-07-17",公卫医疗,投诉,10,10,9,14.99
3090,"2022-07-17",公卫医疗,意见建议,15,14,13,12.08
3091,"2022-07-17",公卫医疗,求助,10,10,9,26.51
3092,"2022-07-17",公卫医疗,表扬,9,9,8,2.79
3093,"2022-07-17",公卫医疗,举报,8,8,8,27.21
3094,"2022-07-17",公卫医疗,无效,1,1,1,1.31
3095,"2022-07-17",公卫医疗,其他,21,20,19,17.64
3096,"2022-07-17",城乡建设,咨询,2,2,2,2.41
3097,"2022-07-17",城乡建设,投诉,6,6,6,18.97
3098,"2022-07-17",城乡建设,意见建议,11,11,11,16.09
3099,"2022-07-17",城乡建设,求助,11,10,10,10.67
3100,"2022-07-17",城乡建设,表扬,7,7,6,1.95
3101,"2022-07-17",城乡建设,举报,19,18,18,13.72
3102,"2022-07-17",城乡建设,无效,14,13,14,0.58
3103,"2022-07-17",城乡建设,其他,20,19,18,10.38
3104,"2022-07-17",交通运输,咨询,17,16,15,2.28
3105,"2022-07-17",交通运输,投诉,22,21,20,23.62
3106,"2022-07-17",交通运输,意见建议,39,38,34,14.06
3107,"2022-07-17",交通运输,求助,37,35,32,24.84
3108,"2022-07-17",交通运输,表扬,0,0,0,2.19
3109,"2022-07-17",交通运输,举报,4,4,4,25.14
3110,"2022-07-17",交通运输,无效,23,22,21,0.97
3111,"2022-07-17",交通运输,其他,40,38,35,6.87
3112,"2022-07-17",农林牧渔,咨询,16,15,14,5.89
3113,"2022-07-17",农林牧渔,投诉,21,20,18,15.81
3114,"2022-07-17",农林牧渔,意见建议,28,27,25,16.62
3115,"2022-07-17",农林牧渔,求助,11,11,10,25.97
3116,"2022-07-17",农林牧渔,表扬,22,21,19,3.23
3117,"2022-07-17",农林牧渔,举报,37,35,35,37.55
3118,"2022-07-17",农林牧渔,无效,34,33,33,1.98
3119,"2022-07-17",农林牧渔,其他,39,38,34,4.91
3120,"2022-07-18",科教文体,咨询,28,27,25,5.34
3121,"2022-07-18",科教文体,投诉,20,19,17,12.89
3122,"2022-07-18",科教文体,意见建议,22,21,21,10.24
3123,"2022-07-18",科教文体,求助,17,16,15,13.39
3124,"2022-07-18",科教文体,表扬,22,21,21,2.71
3125,"2022-07-18",科教文体,举报,7,7,6,15.14
3126,"2022-07-18",科教文体,无效,17,16,16,1.68
3127,"2022-07-18",科教文体,其他,28,27,26,8.47
3128,"2022-07-18",公卫医疗,咨询,26,25,23,2.3
3129,"2022-07-18",公卫医疗,投诉,5,5,4,20.2
3130,"2022-07-18",公卫医疗,意见建议,14,14,12,11.93
3131,"2022-07-18",公卫医疗,求助,3,3,3,13.73
3132,"2022-07-18",公卫医疗,表扬,19,18,16,2.48
3133,"2022-07-18",公卫医疗,举报,6,6,6,25.69
3134,"2022-07-18",公卫医疗,无效,21,20,19,0.62
3135,"2022-07-18",公卫医疗,其他,60,57,54,12.07
3136,"2022-07-18",城乡建设,咨询,24,23,21,3.27
3137,"2022-07-18",城乡建设,投诉,14,14,12,21.15
3138,"2022-07-18",城乡建设,意见建议,28,27,24,15.36
3139,"2022-07-18",城乡建设,求助,35,34,32,12.96
3140,"2022-07-18",城乡建设,表扬,2,2,2,2.62
3141,"2022-07-18",城乡建设,举报,27,26,24,25.29
3142,"2022-07-18",城乡建设,无效,24,23,23,0.95
3143,"2022-07-18",城乡建设,其他,16,15,14,15.64
3144,"2022-07-18",交通运输,咨询,4,4,4,2.81
3145,"2022-07-18",交通运输,投诉,12,12,12,23.1
3146,"2022-07-18",交通运输,意见建议,25,24,23,17.36
3147,"2022-07-18",交通运输,求助,16,15,14,11.54
3148,"2022-07-18",交通运输,表扬,9,9,8,3.38
3149,"2022-07-18",交通运输,举报,18,18,17,16.54
3150,"2022-07-18",交通运输,无效,28,27,27,0.74
3151,"2022-07-18",交通运输,其他,27,26,26,10.32
3152,"2022-07-18",农林牧渔,咨询,3,3,3,2.23
3153,"2022-07-18",农林牧渔,投诉,3,3,3,21.36
3154,"2022-07-18",农林牧渔,意见建议,2,2,2,11.34
3155,"2022-07-18",农林牧渔,求助,2,2,2,27.51
3156,"2022-07-18",农林牧渔,表扬,3,3,3,2.39
3157,"2022-07-18",农林牧渔,举报,5,5,4,29.86
3158,"2022-07-18",农林牧渔,无效,0,0,0,1.75
3159,"2022-07-18",农林牧渔,其他,3,3,3,4.94
3160,"2022-07-19",科教文体,咨询,10,10,9,2.45
3161,"2022-07-19",科教文体,投诉,22,21,19,23.13
3162,"2022-07-19",科教文体,意见建议,26,25,23,6.75
3163,"2022-07-19",科教文体,求助,5,5,5,25.1
3164,"2022-07-19",科教文体,表扬,9,9,9,2.42
3165,"2022-07-19",科教文体,举报,18,18,16,43.91
3166,"2022-07-19",科教文体,无效,21,20,18,1.6
3167,"2022-07-19",科教文体,其他,10,10,9,17.37
3168,"2022-07-19",公卫医疗,咨询,0,0,0,4.64
3169,"2022-07-19",公卫医疗,投诉,2,2,2,11.17
3170,"2022-07-19",公卫医疗,意见建议,0,0,0,6.73
3171,"2022-07-19",公卫医疗,求助,0,0,0,25.3
3172,"2022-07-19",公卫医疗,表扬,2,2,2,2.67
3173,"2022-07-19",公卫医疗,举报,2,2,2,13.04
3174,"2022-07-19",公卫医疗,无效,3,3,3,1.92
3175,"2022-07-19",公卫医疗,其他,1,1,1,17.56
3176,"2022-07-19",城乡建设,咨询,9,9,8,5.6
3177,"2022-07-19",城乡建设,投诉,24,23,21,10.05
3178,"2022-07-19",城乡建设,意见建议,3,3,3,6.83
3179,"2022-07-19",城乡建设,求助,2,2,2,25.59
3180,"2022-07-19",城乡建设,表扬,23,22,22,2.74
3181,"2022-07-19",城乡建设,举报,22,21,21,13.01
3182,"2022-07-19",城乡建设,无效,8,8,8,1.86
3183,"2022-07-19",城乡建设,其他,11,10,10,11.8
3184,"2022-07-19",交通运输,咨询,11,11,10,5.96
3185,"2022-07-19",交通运输,投诉,44,42,38,12.89
3186,"2022-07-19",交通运输,意见建议,25,24,22,9.07
3187,"2022-07-19",交通运输,求助,47,45,41,10.7
3188,"2022-07-19",交通运输,表扬,18,17,16,3.65
3189,"2022-07-19",交通运输,举报,26,25,24,14.33
3190,"2022-07-19",交通运输,无效,54,53,50,0.9
3191,"2022-07-19",交通运输,其他,8,8,8,14.77
3192,"2022-07-19",农林牧渔,咨询,5,5,5,4.89
3193,"2022-07-19",农林牧渔,投诉,14,13,13,12.25
3194,"2022-07-19",农林牧渔,意见建议,41,39,36,12.51
3195,"2022-07-19",农林牧渔,求助,16,15,15,17.88
3196,"2022-07-19",农林牧渔,表扬,36,35,34,1.03
3197,"2022-07-19",农林牧渔,举报,37,35,35,30.69
3198,"2022-07-19",农林牧渔,无效,26,25,23,0.68
3199,"2022-07-19",农林牧渔,其他,8,8,7,13.58
3200,"2022-07-20",科教文体,咨询,8,8,7,4.37
3201,"2022-07-20",科教文体,投诉,4,4,4,13.79
3202,"2022-07-20",科教文体,意见建议,10,10,10,12.91
3203,"2022-07-20",科教文体,求助,0,0,0,11.44
3204,"2022-07-20",科教文体,表扬,10,10,9,2.64
3205,"2022-07-20",科教文体,举报,7,7,6,14.31
3206,"2022-07-20",科教文体,无效,6,6,6,0.55
3207,"2022-07-20",科教文体,其他,2,2,2,15.21
3208,"2022-07-20",公卫医疗,咨询,25,24,23,4.78
3209,"2022-07-20",公卫医疗,投诉,40,39,38,23.94
3210,"2022-07-20",公卫医疗,意见建议,15,14,13,11.02
3211,"2022-07-20",公卫医疗,求助,41,39,36,19.02
3212,"2022-07-20",公卫医疗,表扬,33,32,30,2.13
3213,"2022-07-20",公卫医疗,举报,24,23,21,36.92
3214,"2022-07-20",公卫医疗,无效,7,7,6,1.65
3215,"2022-07-20",公卫医疗,其他,17,16,15,8.57
3216,"2022-07-20",城乡建设,咨询,0,0,0,3.36
3217,"2022-07-20",城乡建设,投诉,0,0,0,13.25
3218,"2022-07-20",城乡建设,意见建议,0,0,0,9.18
3219,"2022-07-20",城乡建设,求助,0,0,0,32.69
3220,"2022-07-20",城乡建设,表扬,0,0,0,3.88
3221,"2022-07-20",城乡建设,举报,0,0,0,13.05
3222,"2022-07-20",城乡建设,无效,0,0,0,1.58
3223,"2022-07-20",城乡建设,其他,2,2,2,9.93
3224,"2022-07-20",交通运输,咨询,19,18,17,3.42
3225,"2022-07-20",交通运输,投诉,22,21,19,13.47
3226,"2022-07-20",交通运输,意见建议,28,27,25,6.2
3227,"2022-07-20",交通运输,求助,1,1,1,31.86
3228,"2022-07-20",交通运输,表扬,12,12,11,1.59
3229,"2022-07-20",交通运输,举报,22,21,21,24.65
3230,"2022-07-20",交通运输,无效,15,14,13,0.82
3231,"2022-07-20",交通运输,其他,29,28,26,15.3
3232,"2022-07-20",农林牧渔,咨询,21,20,19,2.29
3233,"2022-07-20",农林牧渔,投诉,19,18,16,18.43
3234,"2022-07-20",农林牧渔,意见建议,3,3,3,12.59
3235,"2022-07-20",农林牧渔,求助,2,2,2,17.61
3236,"2022-07-20",农林牧渔,表扬,5,5,5,1.89
3237,"2022-07-20",农林牧渔,举报,2,2,2,23.63
3238,"2022-07-20",农林牧渔,无效,21,20,18,1.58
3239,"2022-07-20",农林牧渔,其他,8,8,8,13.28
3240,"2022-07-21",科教文体,咨询,4,4,4,2.34
3241,"2022-07-21",科教文体,投诉,1,1,1,11.52
3242,"2022-07-21",科教文体,意见建议,4,4,4,8.69
3243,"2022-07-21",科教文体,求助,3,3,3,14.41
3244,"2022-07-21",科教文体,表扬,4,4,4,2.87
3245,"2022-07-21",科教文体,举报,3,3,3,44.47
3246,"2022-07-21",科教文体,无效,2,2,2,1.79
3247,"2022-07-21",科教文体,其他,1,1,1,13.3
3248,"2022-07-21",公卫医疗,咨询,11,11,10,2.5
3249,"2022-07-21",公卫医疗,投诉,18,17,17,12.98
3250,"2022-07-21",公卫医疗,意见建议,40,39,34,12.96
3251,"2022-07-21",公卫医疗,求助,3,3,3,13.09
3252,"2022-07-21",公卫医疗,表扬,53,50,48,2.48
3253,"2022-07-21",公卫医疗,举报,31,30,28,37.68
3254,"2022-07-21",公卫医疗,无效,34,33,33,1.22
3255,"2022-07-21",公卫医疗,其他,53,52,50,16.13
3256,"2022-07-21",城乡建设,咨询,7,7,6,3.78
3257,"2022-07-21",城乡建设,投诉,6,6,5,9.57
3258,"2022-07-21",城乡建设,意见建议,6,6,6,13.88
3259,"2022-07-21",城乡建设,求助,3,3,3,13.64
3260,"2022-07-21",城乡建设,表扬,13,13,12,2.53
3261,"2022-07-21",城乡建设,举报,10,10,9,21.76
3262,"2022-07-21",城乡建设,无效,6,6,6,1.48
3263,"2022-07-21",城乡建设,其他,-1,-1,-1,15.85
3264,"2022-07-21",交通运输,咨询,20,19,19,4.1
3265,"2022-07-21",交通运输,投诉,17,16,16,20.72
3266,"2022-07-21",交通运输,意见建议,38,37,35,14.05
3267,"2022-07-21",交通运输,求助,31,30,27,14.28
3268,"2022-07-21",交通运输,表扬,28,27,27,2.36
3269,"2022-07-21",交通运输,举报,35,34,33,45.9
3270,"2022-07-21",交通运输,无效,36,34,31,1.67
3271,"2022-07-21",交通运输,其他,24,23,22,12.44
3272,"2022-07-21",农林牧渔,咨询,23,22,20,4.76
3273,"2022-07-21",农林牧渔,投诉,21,20,20,12.09
3274,"2022-07-21",农林牧渔,意见建议,1,1,1,8.46
3275,"2022-07-21",农林牧渔,求助,15,14,13,35.62
3276,"2022-07-21",农林牧渔,表扬,24,23,21,1.38
3277,"2022-07-21",农林牧渔,举报,17,16,16,16.03
3278,"2022-07-21",农林牧渔,无效,21,20,20,1.95
3279,"2022-07-21",农林牧渔,其他,14,13,13,4.77
3280,"2022-07-22",科教文体,咨询,8,8,7,2.01
3281,"2022-07-22",科教文体,投诉,1,1,1,8.44
3282,"2022-07-22",科教文体,意见建议,4,4,4,16.71
3283,"2022-07-22",科教文体,求助,9,9,8,25.06
3284,"2022-07-22",科教文体,表扬,0,0,0,3.18
3285,"2022-07-22",科教文体,举报,9,9,8,33.68
3286,"2022-07-22",科教文体,无效,4,4,4,1.03
3287,"2022-07-22",科教文体,其他,4,4,4,16.96
3288,"2022-07-22",公卫医疗,咨询,3,3,3,5.8
3289,"2022-07-22",公卫医疗,投诉,13,13,12,16.66
3290,"2022-07-22",公卫医疗,意见建议,5,5,5,12.01
3291,"2022-07-22",公卫医疗,求助,5,5,5,24.53
3292,"2022-07-22",公卫医疗,表扬,15,15,13,1.73
3293,"2022-07-22",公卫医疗,举报,15,15,13,45.24
3294,"2022-07-22",公卫医疗,无效,11,11,10,1.18
3295,"2022-07-22",公卫医疗,其他,11,11,11,10.44
3296,"2022-07-22",城乡建设,咨询,46,44,43,3.13
3297,"2022-07-22",城乡建设,投诉,51,49,45,22.68
3298,"2022-07-22",城乡建设,意见建议,5,5,4,17.29
3299,"2022-07-22",城乡建设,求助,14,14,13,18.93
3300,"2022-07-22",城乡建设,表扬,35,34,30,3.67
3301,"2022-07-22",城乡建设,举报,53,51,51,26.38
3302,"2022-07-22",城乡建设,无效,3,3,3,0.96
3303,"2022-07-22",城乡建设,其他,43,41,38,18.85
3304,"2022-07-22",交通运输,咨询,5,5,5,5.67
3305,"2022-07-22",交通运输,投诉,56,54,50,22.51
3306,"2022-07-22",交通运输,意见建议,84,81,77,6.31
3307,"2022-07-22",交通运输,求助,68,65,62,22.01
3308,"2022-07-22",交通运输,表扬,65,62,62,2.6
3309,"2022-07-22",交通运输,举报,58,56,53,40.7
3310,"2022-07-22",交通运输,无效,2,2,2,0.89
3311,"2022-07-22",交通运输,其他,20,19,19,16.21
3312,"2022-07-22",农林牧渔,咨询,2,2,2,4.28
3313,"2022-07-22",农林牧渔,投诉,5,5,5,21.38
3314,"2022-07-22",农林牧渔,意见建议,7,7,7,7.32
3315,"2022-07-22",农林牧渔,求助,2,2,2,10.66
3316,"2022-07-22",农林牧渔,表扬,7,7,6,3.56
3317,"2022-07-22",农林牧渔,举报,5,5,4,20.61
3318,"2022-07-22",农林牧渔,无效,4,4,4,0.71
3319,"2022-07-22",农林牧渔,其他,5,5,4,17.51
3320,"2022-07-23",科教文体,咨询,6,6,5,5.36
3321,"2022-07-23",科教文体,投诉,0,0,0,12.8
3322,"2022-07-23",科教文体,意见建议,11,11,10,17.48
3323,"2022-07-23",科教文体,求助,8,8,7,32.98
3324,"2022-07-23",科教文体,表扬,9,9,8,3.18
3325,"2022-07-23",科教文体,举报,10,10,9,42.23
3326,"2022-07-23",科教文体,无效,9,9,9,0.72
3327,"2022-07-23",科教文体,其他,10,10,9,15.13
3328,"2022-07-23",公卫医疗,咨询,4,4,3,2.87
3329,"2022-07-23",公卫医疗,投诉,2,2,2,22.5
3330,"2022-07-23",公卫医疗,意见建议,18,18,17,14.6
3331,"2022-07-23",公卫医疗,求助,2,2,2,16.6
3332,"2022-07-23",公卫医疗,表扬,19,19,18,1.34
3333,"2022-07-23",公卫医疗,举报,20,19,19,13.27
3334,"2022-07-23",公卫医疗,无效,12,12,11,0.72
3335,"2022-07-23",公卫医疗,其他,21,20,19,17.14
3336,"2022-07-23",城乡建设,咨询,10,10,9,4.14
3337,"2022-07-23",城乡建设,投诉,20,20,18,8.8
3338,"2022-07-23",城乡建设,意见建议,5,5,5,8.55
3339,"2022-07-23",城乡建设,求助,26,25,23,16.93
3340,"2022-07-23",城乡建设,表扬,2,2,2,1.89
3341,"2022-07-23",城乡建设,举报,3,3,3,46.74
3342,"2022-07-23",城乡建设,无效,26,25,23,1.79
3343,"2022-07-23",城乡建设,其他,25,24,24,7.18
3344,"2022-07-23",交通运输,咨询,3,3,3,2.22
3345,"2022-07-23",交通运输,投诉,9,9,8,17.38
3346,"2022-07-23",交通运输,意见建议,5,5,5,7.24
3347,"2022-07-23",交通运输,求助,18,17,16,32.9
3348,"2022-07-23",交通运输,表扬,4,4,4,3.78
3349,"2022-07-23",交通运输,举报,13,13,12,29.79
3350,"2022-07-23",交通运输,无效,4,4,3,0.64
3351,"2022-07-23",交通运输,其他,4,4,4,15.88
3352,"2022-07-23",农林牧渔,咨询,0,0,0,2.25
3353,"2022-07-23",农林牧渔,投诉,1,1,1,14.63
3354,"2022-07-23",农林牧渔,意见建议,2,2,2,11.86
3355,"2022-07-23",农林牧渔,求助,1,1,1,22.39
3356,"2022-07-23",农林牧渔,表扬,1,1,1,2.22
3357,"2022-07-23",农林牧渔,举报,0,0,0,14.33
3358,"2022-07-23",农林牧渔,无效,0,0,0,0.52
3359,"2022-07-23",农林牧渔,其他,1,1,1,19.15
3360,"2022-07-24",科教文体,咨询,4,4,4,4.36
3361,"2022-07-24",科教文体,投诉,1,1,1,16.5
3362,"2022-07-24",科教文体,意见建议,3,3,3,8.5
3363,"2022-07-24",科教文体,求助,2,2,2,19.64
3364,"2022-07-24",科教文体,表扬,1,1,1,2.38
3365,"2022-07-24",科教文体,举报,2,2,2,27.03
3366,"2022-07-24",科教文体,无效,3,3,3,0.7
3367,"2022-07-24",科教文体,其他,3,3,3,18.92
3368,"2022-07-24",公卫医疗,咨询,2,2,2,3.68
3369,"2022-07-24",公卫医疗,投诉,1,1,1,20.72
3370,"2022-07-24",公卫医疗,意见建议,4,4,4,6.91
3371,"2022-07-24",公卫医疗,求助,7,7,7,25.47
3372,"2022-07-24",公卫医疗,表扬,0,0,0,1.08
3373,"2022-07-24",公卫医疗,举报,6,6,6,47.2
3374,"2022-07-24",公卫医疗,无效,7,7,6,1.42
3375,"2022-07-24",公卫医疗,其他,5,5,4,8.57
3376,"2022-07-24",城乡建设,咨询,15,15,14,4.92
3377,"2022-07-24",城乡建设,投诉,14,14,13,9.56
3378,"2022-07-24",城乡建设,意见建议,6,6,5,8.28
3379,"2022-07-24",城乡建设,求助,13,12,13,29.04
3380,"2022-07-24",城乡建设,表扬,15,15,13,1.24
3381,"2022-07-24",城乡建设,举报,17,16,15,34.26
3382,"2022-07-24",城乡建设,无效,17,16,15,0.86
3383,"2022-07-24",城乡建设,其他,5,5,5,5.26
3384,"2022-07-24",交通运输,咨询,5,5,4,2.79
3385,"2022-07-24",交通运输,投诉,18,17,16,19.82
3386,"2022-07-24",交通运输,意见建议,16,15,15,14.5
3387,"2022-07-24",交通运输,求助,7,7,6,12.44
3388,"2022-07-24",交通运输,表扬,12,11,11,2.88
3389,"2022-07-24",交通运输,举报,18,17,16,47.02
3390,"2022-07-24",交通运输,无效,1,1,1,1.7
3391,"2022-07-24",交通运输,其他,17,16,16,7.76
3392,"2022-07-24",农林牧渔,咨询,6,6,5,5.69
3393,"2022-07-24",农林牧渔,投诉,18,18,17,9.39
3394,"2022-07-24",农林牧渔,意见建议,3,3,3,12.63
3395,"2022-07-24",农林牧渔,求助,1,1,1,30.73
3396,"2022-07-24",农林牧渔,表扬,9,9,8,1.26
3397,"2022-07-24",农林牧渔,举报,20,19,19,27.67
3398,"2022-07-24",农林牧渔,无效,16,15,15,1.39
3399,"2022-07-24",农林牧渔,其他,3,3,3,16.42
3400,"2022-07-25",科教文体,咨询,20,19,18,4.24
3401,"2022-07-25",科教文体,投诉,18,18,16,11.54
3402,"2022-07-25",科教文体,意见建议,16,16,14,14.32
3403,"2022-07-25",科教文体,求助,7,7,6,32.5
3404,"2022-07-25",科教文体,表扬,1,1,1,1.93
3405,"2022-07-25",科教文体,举报,17,17,15,46.98
3406,"2022-07-25",科教文体,无效,12,12,10,0.57
3407,"2022-07-25",科教文体,其他,5,5,4,16.88
3408,"2022-07-25",公卫医疗,咨询,13,13,13,4.77
3409,"2022-07-25",公卫医疗,投诉,31,30,30,20.13
3410,"2022-07-25",公卫医疗,意见建议,28,27,24,10.09
3411,"2022-07-25",公卫医疗,求助,7,7,7,18.51
3412,"2022-07-25",公卫医疗,表扬,5,5,5,3.1
3413,"2022-07-25",公卫医疗,举报,2,2,2,40.31
3414,"2022-07-25",公卫医疗,无效,31,30,29,0.89
3415,"2022-07-25",公卫医疗,其他,17,16,16,16.29
3416,"2022-07-25",城乡建设,咨询,16,15,14,3.52
3417,"2022-07-25",城乡建设,投诉,17,17,15,23.57
3418,"2022-07-25",城乡建设,意见建议,2,2,2,13.36
3419,"2022-07-25",城乡建设,求助,1,1,1,19.94
3420,"2022-07-25",城乡建设,表扬,20,19,18,1.07
3421,"2022-07-25",城乡建设,举报,28,27,25,47.25
3422,"2022-07-25",城乡建设,无效,3,3,3,1.45
3423,"2022-07-25",城乡建设,其他,25,24,23,10.58
3424,"2022-07-25",交通运输,咨询,12,11,11,2.72
3425,"2022-07-25",交通运输,投诉,1,1,1,22.79
3426,"2022-07-25",交通运输,意见建议,11,10,10,14.25
3427,"2022-07-25",交通运输,求助,12,12,11,20.37
3428,"2022-07-25",交通运输,表扬,5,5,5,1.51
3429,"2022-07-25",交通运输,举报,15,14,13,18.4
3430,"2022-07-25",交通运输,无效,5,5,5,1.72
3431,"2022-07-25",交通运输,其他,14,14,13,4.98
3432,"2022-07-25",农林牧渔,咨询,9,9,8,2.36
3433,"2022-07-25",农林牧渔,投诉,36,35,32,21.54
3434,"2022-07-25",农林牧渔,意见建议,11,11,10,14.11
3435,"2022-07-25",农林牧渔,求助,25,24,23,16.13
3436,"2022-07-25",农林牧渔,表扬,1,1,1,3.12
3437,"2022-07-25",农林牧渔,举报,2,2,2,21.81
3438,"2022-07-25",农林牧渔,无效,38,37,34,1.61
3439,"2022-07-25",农林牧渔,其他,29,28,28,12.08
3440,"2022-07-26",科教文体,咨询,17,17,16,4.71
3441,"2022-07-26",科教文体,投诉,9,9,8,13.71
3442,"2022-07-26",科教文体,意见建议,17,16,15,10.93
3443,"2022-07-26",科教文体,求助,4,4,4,14.01
3444,"2022-07-26",科教文体,表扬,28,27,27,2.06
3445,"2022-07-26",科教文体,举报,8,8,8,47.07
3446,"2022-07-26",科教文体,无效,12,12,11,1.78
3447,"2022-07-26",科教文体,其他,37,35,34,8.54
3448,"2022-07-26",公卫医疗,咨询,46,44,44,2.82
3449,"2022-07-26",公卫医疗,投诉,19,18,17,15.88
3450,"2022-07-26",公卫医疗,意见建议,43,42,37,17.1
3451,"2022-07-26",公卫医疗,求助,38,37,36,33.48
3452,"2022-07-26",公卫医疗,表扬,2,2,2,3.49
3453,"2022-07-26",公卫医疗,举报,57,54,51,32.27
